Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,20:00,58,4,0.067705,350.88,285,10,0.035597,351.18,502,5,0.010436,364.75,285,5,0.018016,340.86
August,5,20:30,50,5,0.095001,351.77,244,9,0.034866,345.21,437,3,0.007681,362.42,246,3,0.011192,335.58
August,5,21:00,38,3,0.076303,342.15,201,4,0.018086,342.71,369,1,0.002159,361.01,203,1,0.004978,341.91
August,5,21:30,28,1,0.027304,321.61,168,1,0.004081,344.18,306,0,0.001046,359.68,175,0,0.001112,350.01
August,5,22:00,22,2,0.094337,308.0,133,0,0.000214,346.96,250,1,0.004131,354.64,141,0,0.001205,350.51
August,5,22:30,15,6,0.414749,304.97,104,0,2e-06,340.02,198,1,0.005198,348.19,116,0,0.003895,345.12
August,5,23:00,12,4,0.309341,327.06,80,0,0.0,327.87,151,0,0.001896,344.17,90,0,0.001815,346.09
August,5,23:30,9,1,0.079472,323.05,61,0,0.0,308.31,118,0,0.000109,343.49,74,0,0.000104,348.09
August,6,0:00,4,0,0.0,270.02,36,0,0.0,318.23,75,0,0.0,352.13,43,0,0.0,332.49
August,6,0:30,3,0,0.0,274.45,25,0,0.0,313.56,56,0,0.0,348.12,33,0,0.0,346.06
August,6,1:00,2,0,0.0,305.45,13,0,0.0,305.05,39,0,0.0,353.05,25,0,0.0,339.4
August,6,1:30,2,0,0.0,308.95,7,0,0.0,315.91,28,0,0.0,347.59,18,0,0.0,338.66
August,6,2:00,2,0,0.0,310.76,4,0,0.0,340.16,21,0,0.0,322.13,12,0,0.0,355.78
August,6,2:30,2,0,0.0,314.79,4,0,0.0,352.3,17,0,0.0,309.52,9,0,0.0,372.02
August,6,3:00,2,0,0.0,304.6,3,0,0.0,358.98,13,0,0.0,318.63,3,0,0.0,371.08
August,6,3:30,1,0,0.0,252.55,3,0,0.0,308.34,12,0,0.0,347.94,1,0,0.0,335.16
August,6,4:00,1,0,0.0,223.21,3,0,0.0,294.32,12,0,0.0,349.77,1,0,0.0,363.65
August,6,4:30,1,0,0.0,237.08,3,0,0.0,285.62,13,0,0.0,329.65,1,0,0.0,395.28
August,6,5:00,1,0,0.0,267.59,3,0,0.000116,304.66,14,0,0.0,301.8,1,0,8.5e-05,346.74
August,6,5:30,2,0,0.0,278.19,3,0,0.01593,328.95,20,0,0.0,273.57,3,0,0.004336,269.61
August,6,6:00,2,0,5.7e-05,260.08,5,1,0.213046,325.49,31,0,0.0,264.23,13,0,0.023218,255.53
August,6,6:30,4,0,0.005879,271.82,10,3,0.331229,279.54,53,0,0.0,264.47,25,1,0.03435,269.74
August,6,7:00,8,1,0.060641,303.17,27,3,0.094904,258.08,96,0,2e-06,279.46,45,0,0.006936,259.03
August,6,7:30,18,2,0.110235,320.75,48,4,0.086523,292.52,161,0,0.000239,288.81,78,0,0.000186,275.6
August,6,8:00,45,5,0.103683,311.99,88,2,0.027054,306.28,276,1,0.003202,300.92,131,0,5.1e-05,295.94
August,6,8:30,78,9,0.120575,336.89,138,3,0.018912,313.67,403,4,0.009657,316.07,193,0,0.000863,299.59
August,6,9:00,116,8,0.072213,336.36,203,1,0.006506,320.51,567,8,0.013272,327.4,277,1,0.003845,297.84
August,6,9:30,144,6,0.039108,337.48,261,3,0.011096,326.81,711,9,0.013127,333.16,335,3,0.010421,309.01
August,6,10:00,168,3,0.016572,335.05,310,11,0.034334,333.84,821,10,0.011818,336.3,390,9,0.023791,317.1
August,6,10:30,190,1,0.003166,334.7,342,18,0.051648,345.69,914,17,0.018455,345.74,428,15,0.035732,325.67
August,6,11:00,202,0,0.000408,335.07,385,9,0.023504,352.41,969,13,0.012974,351.9,466,8,0.018063,328.89
August,6,11:30,210,1,0.005892,333.58,419,9,0.022393,354.3,994,8,0.007656,355.02,489,6,0.012636,330.48
August,6,12:00,210,4,0.018967,344.02,451,5,0.011049,355.48,1007,13,0.012775,354.99,501,6,0.011375,330.04
August,6,12:30,210,3,0.014271,342.43,463,6,0.012814,355.6,1015,23,0.022745,357.77,511,6,0.012035,328.96
August,6,13:00,213,1,0.003308,340.7,474,6,0.013185,348.6,1014,12,0.012296,356.79,516,6,0.010907,332.64
August,6,13:30,212,0,0.000145,339.15,486,6,0.012696,350.58,1012,8,0.008076,356.3,524,4,0.006834,329.82
August,6,14:00,212,0,2e-06,340.02,496,4,0.00905,354.43,1014,9,0.0085,358.28,536,3,0.004915,330.84
August,6,14:30,214,0,0.000105,344.23,501,6,0.012057,358.96,1018,10,0.009657,360.67,534,4,0.007128,339.94
August,6,15:00,213,0,0.002259,342.97,503,4,0.008729,356.6,1007,8,0.008374,364.32,532,4,0.007215,344.73
August,6,15:30,213,1,0.006286,347.23,503,4,0.008495,355.49,999,9,0.009371,369.23,529,6,0.010536,342.7
August,6,16:00,209,0,0.0023,352.21,498,4,0.007931,354.81,986,6,0.005881,368.75,521,6,0.012218,340.38
August,6,16:30,200,0,0.000113,349.83,482,2,0.005093,356.76,949,5,0.005012,366.5,509,5,0.008938,339.17
August,6,17:00,182,0,1e-06,346.81,460,1,0.002726,358.25,899,7,0.008176,364.44,491,5,0.010735,335.19
August,6,17:30,161,0,0.0,338.85,440,4,0.008174,356.71,842,10,0.011496,365.79,457,5,0.010949,338.06
August,6,18:00,142,0,0.0,340.29,401,6,0.01529,354.39,767,8,0.010305,371.52,410,4,0.010584,333.85
August,6,18:30,120,0,0.0,359.15,358,3,0.008851,354.45,686,6,0.008802,371.64,367,5,0.012436,336.22
August,6,19:00,82,0,0.0,358.47,324,4,0.013127,355.43,615,6,0.009834,363.36,339,6,0.018115,337.9
August,6,19:30,61,0,2e-06,344.79,295,5,0.018649,357.09,540,6,0.010636,357.43,305,7,0.022428,344.98
August,6,20:00,48,0,0.000474,326.64,260,6,0.021572,354.43,465,4,0.008573,358.51,271,7,0.025173,341.36
August,6,20:30,40,0,0.01209,319.74,221,3,0.011464,347.62,400,3,0.008383,360.39,232,6,0.023986,332.43
August,6,21:00,31,1,0.042528,322.24,180,2,0.01362,344.96,338,1,0.002991,360.0,195,8,0.041444,334.97
August,6,21:30,24,0,0.020398,320.5,150,1,0.005723,343.0,281,0,0.000164,355.83,167,5,0.028991,334.64
August,6,22:00,18,0,0.016157,316.87,120,0,0.000335,325.26,228,0,1e-06,350.1,134,1,0.007404,333.41
August,6,22:30,13,1,0.058055,311.98,94,0,3e-06,321.75,180,0,0.0,335.22,112,0,0.000375,331.59
August,6,23:00,11,0,0.02485,321.65,72,0,0.0,316.95,139,0,0.0,334.63,87,0,3e-06,324.83
August,6,23:30,9,0,0.001494,293.62,57,0,0.0,315.73,112,0,0.0,335.23,71,0,0.0,316.35
August,7,0:00,5,0,0.0,336.67,34,0,0.0,306.85,73,0,0.0,336.58,42,0,0.0,350.8
August,7,0:30,4,0,0.0,340.73,24,0,0.0,295.0,58,0,0.0,331.76,33,0,0.0,358.34
August,7,1:00,3,0,0.0,328.42,12,0,0.0,290.75,43,0,0.0,332.77,24,0,0.0,357.78
August,7,1:30,2,0,0.0,323.76,8,0,0.0,322.67,30,0,0.0,321.79,19,0,0.0,337.49
August,7,2:00,2,0,0.0,282.55,5,0,0.0,375.31,21,0,0.0,264.17,14,0,0.0,317.36
August,7,2:30,1,0,0.0,296.9,4,0,0.0,379.65,17,0,0.0,228.53,9,0,0.0,302.31
August,7,3:00,1,0,0.0,335.27,3,0,0.0,330.39,13,0,0.0,287.88,3,0,0.0,318.29
August,7,3:30,2,0,0.0,306.3,3,0,0.0,354.99,13,0,0.0,323.65,1,0,0.0,363.05
August,7,4:00,2,0,0.0,282.0,3,0,0.0,342.85,12,0,0.0,297.85,1,0,0.0,343.4
August,7,4:30,1,0,0.0,297.12,2,0,0.0,304.99,12,0,0.0,277.97,1,0,0.0,290.54
August,7,5:00,1,0,0.000317,254.71,3,0,0.00015,268.87,15,0,1.1e-05,266.93,1,0,0.000183,291.01
August,7,5:30,2,0,0.035652,272.27,3,0,0.018885,265.67,21,0,0.001258,274.96,3,0,0.010299,378.41
August,7,6:00,3,2,0.528821,275.36,5,1,0.274264,271.44,34,1,0.01674,274.91,13,1,0.054844,298.05
August,7,6:30,5,5,1.0,295.85,9,4,0.421886,339.24,57,2,0.028076,269.36,23,2,0.082243,272.03
August,7,7:00,9,6,0.626224,320.44,25,2,0.09055,310.26,97,1,0.012409,270.38,42,1,0.016678,278.35
August,7,7:30,19,4,0.189383,309.09,45,2,0.055307,300.97,158,2,0.01166,280.19,74,0,0.000445,269.48
August,7,8:00,47,2,0.035917,307.3,83,2,0.019598,313.71,269,1,0.004256,303.09,128,0,0.000235,279.17
August,7,8:30,82,2,0.027981,324.7,131,2,0.016948,322.27,393,2,0.005173,313.79,190,1,0.003684,297.11
August,7,9:00,116,1,0.00721,332.92,194,2,0.008155,322.65,543,4,0.006675,323.05,258,3,0.012838,305.93
August,7,9:30,147,1,0.004208,329.57,245,2,0.009631,328.48,683,6,0.008874,331.46,314,6,0.01967,314.52
August,7,10:00,174,2,0.012953,325.04,296,2,0.007602,334.75,799,10,0.012034,341.02,368,8,0.021183,321.26
August,7,10:30,201,3,0.012794,329.51,337,5,0.016025,346.2,884,15,0.017088,349.91,408,10,0.024436,324.36
August,7,11:00,215,1,0.003521,331.24,370,9,0.025202,351.46,937,16,0.017538,353.92,442,6,0.013107,330.4
August,7,11:30,222,0,0.000155,333.6,406,14,0.035743,348.37,965,15,0.015614,356.28,456,3,0.007311,333.07
August,7,12:00,226,0,1e-06,333.27,433,12,0.026627,351.29,971,13,0.013133,357.75,469,4,0.009132,329.35
August,7,12:30,226,0,0.0,328.3,441,11,0.025251,356.82,977,19,0.019852,359.84,476,7,0.015641,328.01
August,7,13:00,223,0,0.0,333.82,450,11,0.025387,352.59,970,19,0.019119,360.78,478,10,0.020374,331.53
August,7,13:30,225,0,1e-06,340.51,463,16,0.035595,349.52,967,11,0.01118,358.4,485,10,0.020036,330.67
August,7,14:00,228,0,0.000191,342.48,481,11,0.02298,353.01,974,16,0.016384,360.93,501,12,0.02484,333.32
August,7,14:30,229,1,0.004366,345.44,485,9,0.017807,356.2,980,32,0.032543,364.33,503,10,0.019631,339.16
August,7,15:00,230,4,0.018528,349.02,478,6,0.013482,359.53,973,15,0.014945,363.91,497,7,0.013537,343.55
August,7,15:30,228,6,0.027973,349.21,477,6,0.013209,360.54,974,6,0.006046,364.56,495,6,0.011455,341.08
August,7,16:00,227,4,0.017636,347.34,472,5,0.01058,358.13,956,6,0.006714,366.22,497,4,0.007301,338.63
August,7,16:30,220,1,0.004189,344.72,459,4,0.008671,355.64,918,7,0.007826,368.16,479,2,0.005014,342.53
August,7,17:00,197,0,0.002266,344.16,439,2,0.004549,357.73,870,6,0.007297,365.79,452,3,0.006286,342.19
August,7,17:30,169,1,0.006663,343.98,417,4,0.008854,358.07,813,9,0.010512,363.83,420,3,0.006005,340.09
August,7,18:00,150,0,0.002713,343.71,389,6,0.014374,356.24,736,8,0.010918,366.57,385,2,0.004944,343.56
August,7,18:30,127,0,0.00015,341.82,353,5,0.01403,356.15,657,8,0.011591,369.0,347,4,0.010766,338.61
August,7,19:00,89,0,3e-06,342.65,318,5,0.015336,352.54,583,14,0.024102,367.53,320,8,0.025973,334.93
August,7,19:30,67,0,0.000409,330.7,287,5,0.016044,356.76,522,23,0.043323,371.78,289,13,0.044568,335.28
August,7,20:00,52,1,0.01116,334.76,248,4,0.015955,360.42,454,16,0.034241,367.2,259,10,0.038906,329.35
August,7,20:30,43,2,0.037415,341.09,213,1,0.00536,349.83,393,9,0.023768,361.67,222,6,0.02496,331.79
August,7,21:00,33,1,0.017634,323.05,176,0,0.000504,348.08,326,3,0.007682,360.74,183,5,0.025724,333.05
August,7,21:30,25,0,0.002621,324.28,144,1,0.00551,344.91,269,0,0.000419,359.53,160,2,0.014392,331.66
August,7,22:00,20,1,0.041236,314.74,115,2,0.019083,335.79,221,0,3e-06,345.81,127,3,0.020115,337.65
August,7,22:30,14,2,0.156399,315.36,91,1,0.008706,327.39,172,0,0.0,339.81,102,1,0.011307,326.26
August,7,23:00,12,1,0.069541,330.16,68,0,0.000542,326.76,133,0,0.0,340.62,79,0,0.001854,326.45
August,7,23:30,9,0,0.004179,351.55,53,0,4e-06,317.04,107,0,0.0,337.54,66,0,8e-05,336.46
August,8,0:00,6,0,0.0,410.8,33,0,0.0,317.0,72,0,0.0,358.25,41,0,0.0,338.45
August,8,0:30,5,0,0.0,363.86,25,0,0.0,331.99,55,0,0.0,338.62,32,0,0.0,333.25
August,8,1:00,4,0,0.0,309.33,13,0,0.0,358.45,40,0,0.0,332.4,24,0,0.0,346.34
August,8,1:30,3,0,0.0,249.2,8,0,0.0,300.17,30,0,0.0,324.36,18,0,0.0,322.89
August,8,2:00,3,0,0.0,255.63,6,0,0.0,318.55,21,0,0.0,324.53,13,0,0.0,333.31
August,8,2:30,2,0,0.0,271.8,4,0,0.0,341.77,17,0,0.0,342.36,9,0,0.0,342.58
August,8,3:00,2,0,0.0,213.19,4,0,0.0,377.0,13,0,0.0,363.59,4,0,0.0,347.0
August,8,3:30,2,0,0.0,199.75,4,0,0.0,371.61,13,0,0.0,370.18,1,0,0.0,295.46
August,8,4:00,2,0,0.0,237.13,3,0,0.0,303.08,13,0,0.0,331.74,1,0,0.0,326.74
August,8,4:30,2,0,0.0,256.8,4,0,1e-05,247.23,14,0,0.0,326.22,1,0,0.0,333.9
August,8,5:00,2,0,0.000183,258.64,3,0,0.001835,260.9,16,0,7e-06,320.62,1,0,0.00015,323.3
August,8,5:30,2,0,0.024259,244.85,4,0,0.057812,286.81,20,0,0.000955,312.66,3,0,0.00799,278.02
August,8,6:00,3,1,0.437396,245.15,5,2,0.431083,301.39,32,0,0.012874,289.1,12,0,0.042122,260.72
August,8,6:30,4,4,1.0,292.59,10,6,0.561739,319.29,53,1,0.022154,275.03,25,1,0.056563,268.91
August,8,7:00,10,6,0.58169,310.97,30,3,0.094914,286.37,91,1,0.011102,273.78,45,1,0.014811,275.38
August,8,7:30,19,3,0.157979,311.59,50,2,0.047751,282.22,154,2,0.011529,275.34,76,1,0.009443,286.7
August,8,8:00,47,1,0.013301,301.92,92,2,0.016952,292.91,263,1,0.003493,290.57,131,1,0.009155,287.98
August,8,8:30,83,0,0.000319,309.31,135,3,0.021141,312.8,386,0,0.001095,309.04,188,1,0.007977,292.68
August,8,9:00,121,0,2e-06,319.64,195,4,0.018792,330.77,543,2,0.003595,316.21,260,3,0.009694,303.31
August,8,9:30,153,0,9.7e-05,327.51,243,3,0.012488,337.57,680,5,0.00757,320.27,323,5,0.014466,312.24
August,8,10:00,177,0,0.001797,334.91,299,3,0.009148,343.38,785,9,0.010867,331.08,377,6,0.015401,314.71
August,8,10:30,207,1,0.004249,337.35,339,6,0.017331,344.44,870,13,0.015422,339.89,414,8,0.018603,325.61
August,8,11:00,222,0,0.001608,337.44,376,11,0.028052,348.85,920,10,0.01135,346.66,445,7,0.0155,330.8
August,8,11:30,232,1,0.003664,335.44,412,16,0.037723,356.96,952,13,0.013345,348.32,467,6,0.012478,329.56
August,8,12:00,238,2,0.009804,333.77,447,12,0.027833,359.67,963,19,0.019217,348.32,477,5,0.010947,329.6
August,8,12:30,238,1,0.004841,342.37,458,13,0.028779,361.74,965,17,0.017763,351.79,486,4,0.009114,337.95
August,8,13:00,239,1,0.003856,348.51,471,13,0.027599,354.3,962,11,0.01092,358.68,490,4,0.008924,341.18
August,8,13:30,241,0,0.001419,345.87,484,14,0.029416,352.39,960,10,0.01033,359.31,499,6,0.01248,339.09
August,8,14:00,242,1,0.002297,343.96,503,17,0.034553,358.71,967,11,0.011067,359.48,510,9,0.016881,336.18
August,8,14:30,247,2,0.009328,343.66,511,17,0.034225,360.31,965,12,0.012117,359.13,508,10,0.019106,339.03
August,8,15:00,246,4,0.018246,339.66,509,10,0.019084,362.42,960,15,0.01535,358.39,505,7,0.0145,342.65
August,8,15:30,247,6,0.022263,344.37,503,8,0.016222,361.57,955,17,0.017615,359.18,502,7,0.013744,341.03
August,8,16:00,242,2,0.007087,347.66,500,8,0.016744,366.98,939,9,0.009685,360.25,514,5,0.009151,341.39
August,8,16:30,228,0,0.000345,349.27,487,8,0.016602,363.95,902,6,0.006136,359.55,497,4,0.007983,339.73
August,8,17:00,201,0,3e-06,346.44,467,8,0.016782,359.02,850,6,0.00697,360.15,462,3,0.006435,343.75
August,8,17:30,177,0,8.4e-05,342.74,439,9,0.021377,360.75,782,6,0.007505,361.68,420,2,0.00512,336.95
August,8,18:00,158,0,0.002017,346.76,396,11,0.026873,363.87,694,5,0.006871,363.97,380,2,0.004041,334.13
August,8,18:30,131,1,0.00673,362.38,355,7,0.021084,357.33,625,4,0.00643,363.19,341,3,0.007899,336.41
August,8,19:00,91,0,0.00349,363.96,322,9,0.02908,353.29,553,4,0.007904,356.86,309,5,0.01463,337.61
August,8,19:30,67,0,0.000224,350.57,286,7,0.024269,345.38,486,4,0.008277,357.98,275,5,0.016621,337.82
August,8,20:00,51,0,2e-06,343.23,246,5,0.020835,349.68,414,5,0.011308,354.96,236,3,0.014282,331.89
August,8,20:30,41,0,0.0,334.2,216,4,0.017647,352.46,354,2,0.005031,349.78,206,4,0.018918,325.08
August,8,21:00,31,0,1e-05,337.0,181,3,0.014379,344.77,295,0,0.000612,350.82,172,8,0.044571,333.58
August,8,21:30,23,0,0.002092,326.39,148,3,0.01994,336.03,241,0,2.4e-05,348.61,147,6,0.040749,340.44
August,8,22:00,20,1,0.054918,332.44,116,1,0.008257,334.34,197,0,0.0,346.43,117,2,0.015367,330.57
August,8,22:30,14,3,0.241377,352.64,94,0,0.000474,327.2,156,0,0.0,344.53,96,0,0.002049,316.01
August,8,23:00,11,3,0.231931,321.47,70,0,4e-06,336.36,121,0,0.0,335.17,76,0,8.8e-05,311.6
August,8,23:30,9,1,0.070582,257.78,57,0,0.0,345.15,97,0,0.0,320.04,62,0,1e-06,312.89
August,9,0:00,6,0,0.0,344.36,34,0,0.010648,307.39,65,0,0.0,322.77,42,0,0.0,320.35
August,9,0:30,5,0,0.0,351.64,24,0,0.004191,335.9,51,0,0.0,324.71,30,0,0.0,326.6
August,9,1:00,3,0,0.0,275.13,11,0,0.000407,343.47,38,0,0.0,332.84,23,0,0.0,320.53
August,9,1:30,2,0,0.0,218.97,6,0,5e-06,296.5,30,0,0.0,326.02,16,0,0.0,314.58
August,9,2:00,1,0,0.0,282.57,5,0,0.0,289.0,20,0,0.0,319.15,11,0,0.0,309.17
August,9,2:30,1,0,0.0,296.67,3,0,0.0,296.45,15,0,0.0,328.27,7,0,0.0,325.99
August,9,3:00,1,0,0.0,279.0,3,0,0.0,268.08,12,0,0.0,311.79,3,0,0.0,347.8
August,9,3:30,1,0,0.0,240.25,3,0,0.0,205.03,12,0,0.0,301.4,1,0,0.0,315.7
August,9,4:00,1,0,0.0,248.46,2,0,0.0,247.92,11,0,0.0,335.92,0,0,0.0,386.22
August,9,4:30,1,0,0.0,248.25,3,0,0.0,301.03,11,0,0.0,345.27,0,0,0.0,381.53
August,9,5:00,1,0,0.0,277.45,3,0,3.1e-05,277.63,12,0,0.0,366.8,1,0,0.0,293.77
August,9,5:30,1,0,0.0,221.95,3,0,0.005093,297.86,14,0,0.0,322.73,2,0,0.0,262.14
August,9,6:00,2,0,0.0,247.67,4,0,0.0834,345.32,21,0,4e-06,294.05,9,0,8e-06,253.8
August,9,6:30,3,0,0.0,280.03,6,1,0.132708,333.25,36,0,0.0004,276.57,16,0,0.000734,264.41
August,9,7:00,6,0,0.0,264.93,13,0,0.024549,305.15,63,0,0.004926,264.09,27,0,0.008982,279.32
August,9,7:30,11,0,0.0,285.9,20,0,0.000735,315.15,103,1,0.008293,264.75,45,1,0.015221,295.08
August,9,8:00,28,0,0.0,273.64,34,0,0.000431,313.22,171,0,0.001908,276.86,75,0,0.003428,294.26
August,9,8:30,44,0,2e-06,283.34,54,0,0.006167,314.17,246,1,0.002044,294.16,112,0,0.002652,290.2
August,9,9:00,66,0,0.000185,283.95,113,1,0.012613,304.38,346,3,0.009347,300.7,160,1,0.009163,293.67
August,9,9:30,81,0,0.003253,283.56,156,2,0.015418,311.54,423,7,0.016431,312.1,202,3,0.015571,289.76
August,9,10:00,99,1,0.007497,292.98,190,3,0.018276,319.81,515,5,0.009879,319.83,240,5,0.01954,295.46
August,9,10:30,123,1,0.005689,298.22,224,5,0.024195,330.3,583,6,0.009463,328.63,281,7,0.024477,303.94
August,9,11:00,137,2,0.01458,300.38,261,6,0.021219,333.67,625,7,0.011102,332.76,318,6,0.01734,311.45
August,9,11:30,143,4,0.02734,300.52,290,6,0.020243,335.53,641,9,0.014538,337.76,332,3,0.008773,314.45
August,9,12:00,153,6,0.041082,308.07,301,5,0.017668,334.05,652,10,0.015576,339.06,344,3,0.007623,318.17
August,9,12:30,159,8,0.052258,309.55,313,9,0.028024,337.74,653,11,0.016153,338.88,352,4,0.011362,316.72
August,9,13:00,160,4,0.023707,316.12,324,11,0.035208,338.4,647,9,0.014523,341.36,356,5,0.014309,316.31
August,9,13:30,157,1,0.007567,320.93,337,13,0.03858,337.03,649,11,0.016765,343.33,357,6,0.01773,313.53
August,9,14:00,154,2,0.01471,322.06,348,12,0.035916,340.21,651,10,0.015756,343.76,357,8,0.021426,316.06
August,9,14:30,153,2,0.014999,319.66,348,9,0.025009,343.73,640,5,0.007531,342.7,358,11,0.031395,317.54
August,9,15:00,150,1,0.004316,317.12,341,5,0.013667,337.03,610,1,0.001507,344.24,350,7,0.01876,309.51
August,9,15:30,148,0,0.000199,324.9,337,4,0.012153,333.26,591,0,0.0006,341.99,335,3,0.009809,307.69
August,9,16:00,146,0,0.0002,326.29,333,4,0.011185,343.19,572,1,0.001856,343.31,321,3,0.007903,315.92
August,9,16:30,135,1,0.004668,309.92,317,3,0.008681,350.22,535,1,0.002627,342.31,301,2,0.006296,315.75
August,9,17:00,124,2,0.016178,317.54,304,2,0.00733,348.01,506,2,0.003787,343.96,280,2,0.00634,316.5
August,9,17:30,108,1,0.013275,326.69,287,3,0.011284,349.87,485,1,0.002389,343.75,264,1,0.004006,317.92
August,9,18:00,97,1,0.006022,331.62,258,5,0.019993,352.35,452,2,0.004006,343.18,240,1,0.003458,322.03
August,9,18:30,82,1,0.008994,336.88,235,5,0.019762,349.54,411,2,0.004706,345.88,216,0,0.001739,330.81
August,9,19:00,65,0,0.004036,330.31,209,3,0.015107,343.09,372,3,0.006985,345.12,202,0,0.001737,329.36
August,9,19:30,50,0,0.000247,325.24,186,4,0.022072,335.47,333,3,0.010483,343.17,181,0,0.000715,324.71
August,9,20:00,40,0,2e-06,305.32,163,7,0.043215,332.73,300,3,0.010462,343.62,157,0,0.001128,313.42
August,9,20:30,33,0,0.0,293.32,143,4,0.030318,320.16,252,2,0.006511,341.72,142,1,0.007231,307.28
August,9,21:00,25,0,0.0,306.21,118,3,0.028581,315.33,212,1,0.006086,340.66,119,2,0.016054,308.86
August,9,21:30,18,0,0.0,326.95,100,2,0.019215,319.18,175,0,0.002301,335.35,100,1,0.006416,312.98
August,9,22:00,13,0,0.0,357.47,80,1,0.013866,316.84,146,0,0.000127,325.5,88,0,0.000341,311.02
August,9,22:30,9,0,0.0,330.89,64,1,0.009519,315.03,120,0,1e-06,320.25,73,0,2e-06,310.69
August,9,23:00,8,0,0.0,325.51,50,1,0.017139,299.24,94,0,0.0,318.01,58,0,0.0,304.52
August,9,23:30,6,0,0.0,284.7,40,0,0.007843,298.7,82,0,0.0,315.18,49,0,0.0,291.34
August,10,0:00,3,0,0.0,327.59,32,0,0.0,280.92,54,0,0.0,309.62,36,0,0.0,296.65
August,10,0:30,3,0,0.0,343.15,23,0,0.0,286.12,43,0,0.0,317.49,26,0,0.0,296.06
August,10,1:00,2,0,0.0,342.61,11,0,0.0,318.21,33,0,0.0,295.3,20,0,0.0,326.33
August,10,1:30,2,0,0.0,318.77,6,0,0.0,334.59,26,0,0.0,287.85,15,0,0.0,350.66
August,10,2:00,1,0,0.0,241.53,5,0,0.0,346.92,19,0,0.0,301.0,11,0,0.0,350.54
August,10,2:30,1,0,0.0,280.61,3,0,0.0,298.33,14,0,0.0,304.04,7,0,0.0,359.46
August,10,3:00,1,0,0.0,335.58,3,0,0.0,302.19,12,0,0.0,323.37,3,0,0.0,339.53
August,10,3:30,1,0,0.0,435.21,2,0,0.0,254.86,10,0,0.0,369.72,1,0,0.0,255.18
August,10,4:00,1,0,0.0,375.55,2,0,0.0,207.94,9,0,0.0,388.56,0,0,0.0,209.21
August,10,4:30,1,0,0.0,263.91,2,0,0.0,321.42,9,0,0.0,358.43,0,0,0.0,249.93
August,10,5:00,2,0,0.0,206.49,2,0,0.0,407.77,10,0,0.0,322.16,1,0,0.0,297.42
August,10,5:30,2,0,0.0,218.58,2,0,0.0,308.31,12,0,0.0,270.2,1,0,0.0,276.23
August,10,6:00,2,0,0.0,246.67,3,0,0.0,258.24,17,0,0.0,261.09,6,0,0.0,231.86
August,10,6:30,2,0,0.0,245.01,4,0,0.0,251.8,27,0,0.0,260.1,11,0,0.0,256.36
August,10,7:00,4,0,0.0,271.61,7,0,0.0,269.89,42,0,0.0,264.0,18,0,0.0,294.36
August,10,7:30,6,0,0.0,293.92,11,0,0.0,283.69,67,0,0.0,267.0,31,0,0.0,300.5
August,10,8:00,12,0,0.0,276.45,19,0,0.0,274.22,105,0,0.0,274.19,47,0,0.0,294.53
August,10,8:30,14,0,0.0,277.81,31,0,0.0,288.78,142,0,0.0,286.27,63,0,6e-06,302.04
August,10,9:00,18,0,0.0,271.99,58,0,0.0,296.87,182,0,0.0,294.6,87,0,0.000675,294.82
August,10,9:30,21,0,0.0,294.28,77,0,0.0,301.71,226,0,0.0,291.07,107,1,0.012809,286.5
August,10,10:00,25,0,0.0,297.71,98,0,4e-06,300.23,280,0,0.0,292.27,126,6,0.049229,297.75
August,10,10:30,31,0,0.0,291.83,111,0,0.000595,305.41,324,0,0.0,298.73,153,10,0.06347,311.05
August,10,11:00,32,0,0.0,294.42,121,1,0.011661,303.62,359,0,3e-06,307.19,166,6,0.033939,307.09
August,10,11:30,36,0,6e-06,299.25,141,4,0.028349,304.67,399,0,0.000386,310.31,179,3,0.015866,305.13
August,10,12:00,50,0,0.000646,297.77,159,3,0.018009,303.8,425,3,0.008168,308.35,192,1,0.006137,303.3
August,10,12:30,62,1,0.011247,298.59,184,5,0.025759,304.29,434,14,0.031952,310.03,194,2,0.012437,301.81
August,10,13:00,73,2,0.026489,299.97,205,5,0.024699,300.99,439,23,0.052297,317.15,197,5,0.026083,307.64
August,10,13:30,76,1,0.009633,298.96,218,7,0.029954,304.48,441,28,0.062639,319.96,203,5,0.023654,307.4
August,10,14:00,79,1,0.010903,303.66,229,4,0.018337,308.52,444,17,0.038004,322.71,205,2,0.011629,307.95
August,10,14:30,80,2,0.028957,306.66,233,1,0.004062,311.44,443,6,0.012464,322.47,205,3,0.014994,307.43
August,10,15:00,79,1,0.017827,307.63,236,0,0.00035,309.57,442,1,0.00198,324.58,204,2,0.010918,310.77
August,10,15:30,80,2,0.020665,302.38,239,1,0.003717,308.19,434,0,8e-05,323.94,206,3,0.016071,309.84
August,10,16:00,80,1,0.007308,295.51,234,3,0.010696,308.95,426,0,0.0,321.29,199,2,0.01209,318.31
August,10,16:30,74,0,0.000368,286.62,225,2,0.007916,308.82,413,0,0.0,325.52,193,4,0.018304,317.52
