Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,outlier_column
June,7,12:30:00,0.5949,166.0,8.0,0.0482,313.01,A,Abandoned Rate
June,8,07:30:00,1.0,8.0,2.0,0.25,275.83,A,Abandoned Rate
June,8,11:00:00,1.0,24.0,1.0,0.0417,342.43,A,Abandoned Rate
June,8,12:30:00,0.9091,59.0,4.0,0.0678,276.49,A,Abandoned Rate
June,8,20:30:00,0.9615,27.0,1.0,0.037,294.96,A,Abandoned Rate
June,8,22:30:00,0.5,14.0,2.0,0.1429,291.0,A,Abandoned Rate
June,8,23:30:00,1.0,6.0,1.0,0.1667,287.6,A,Abandoned Rate
June,9,08:30:00,0.8462,83.0,5.0,0.0602,372.85,A,Abandoned Rate
June,9,19:30:00,0.8701,81.0,4.0,0.0494,329.14,A,Abandoned Rate
June,9,20:30:00,0.8182,46.0,2.0,0.0435,344.05,A,Abandoned Rate
June,9,22:30:00,0.375,10.0,2.0,0.2,213.88,A,Abandoned Rate
June,10,08:00:00,0.814,45.0,2.0,0.0444,301.35,A,Abandoned Rate
June,10,20:30:00,0.9231,41.0,2.0,0.0488,313.9,A,Abandoned Rate
June,10,21:00:00,0.7778,31.0,4.0,0.129,264.81,A,Abandoned Rate
June,10,22:30:00,0.5,10.0,2.0,0.2,300.5,A,Abandoned Rate
June,10,23:00:00,0.5556,10.0,1.0,0.1,285.11,A,Abandoned Rate
June,11,06:30:00,0.75,5.0,1.0,0.2,246.75,A,Abandoned Rate
June,11,07:00:00,0.0625,17.0,1.0,0.0588,392.25,A,Abandoned Rate
June,11,13:00:00,0.7763,237.0,9.0,0.038,306.03,A,Abandoned Rate
June,11,21:00:00,1.0,25.0,1.0,0.04,265.33,A,Abandoned Rate
June,11,22:30:00,0.5,23.0,3.0,0.1304,296.5,A,Abandoned Rate
June,11,23:00:00,0.2778,21.0,3.0,0.1429,328.0,A,Abandoned Rate
June,12,06:30:00,0.75,6.0,2.0,0.3333,310.25,A,Abandoned Rate
June,12,07:00:00,0.0,7.0,2.0,0.2857,249.8,A,Abandoned Rate
June,12,07:30:00,0.2308,15.0,2.0,0.1333,320.0,A,Abandoned Rate
June,12,22:30:00,0.6,11.0,1.0,0.0909,195.1,A,Abandoned Rate
June,12,23:30:00,0.4,6.0,1.0,0.1667,416.4,A,Abandoned Rate
June,13,22:30:00,0.6875,17.0,1.0,0.0588,286.31,A,Abandoned Rate
June,13,23:00:00,0.7692,15.0,2.0,0.1333,345.85,A,Abandoned Rate
June,14,06:00:00,1.0,5.0,1.0,0.2,246.5,A,Abandoned Rate
June,14,06:30:00,0.0,3.0,1.0,0.3333,230.0,A,Abandoned Rate
June,14,07:00:00,0.3333,4.0,1.0,0.25,420.33,A,Abandoned Rate
June,14,12:30:00,0.4527,164.0,16.0,0.0976,297.0,A,Abandoned Rate
June,14,14:30:00,0.8271,143.0,10.0,0.0699,299.44,A,Abandoned Rate
June,14,20:30:00,0.9474,40.0,2.0,0.05,243.71,A,Abandoned Rate
June,15,18:30:00,1.0,27.0,1.0,0.037,258.65,A,Abandoned Rate
June,15,22:30:00,0.9,11.0,1.0,0.0909,182.9,A,Abandoned Rate
June,16,20:00:00,0.9615,54.0,2.0,0.037,364.46,A,Abandoned Rate
June,16,20:30:00,0.9143,38.0,3.0,0.0789,293.46,A,Abandoned Rate
June,16,22:30:00,0.5,11.0,1.0,0.0909,358.8,A,Abandoned Rate
June,16,23:00:00,0.5,19.0,1.0,0.0526,385.44,A,Abandoned Rate
June,17,07:00:00,0.6667,10.0,1.0,0.1,231.56,A,Abandoned Rate
June,17,07:30:00,0.6,16.0,1.0,0.0625,385.8,A,Abandoned Rate
June,17,20:30:00,0.8947,40.0,2.0,0.05,337.0,A,Abandoned Rate
June,17,23:00:00,1.0,8.0,1.0,0.125,291.0,A,Abandoned Rate
June,18,07:00:00,0.6,17.0,2.0,0.1176,276.0,A,Abandoned Rate
June,18,07:30:00,0.6316,22.0,3.0,0.1364,332.63,A,Abandoned Rate
June,18,23:00:00,1.0,14.0,1.0,0.0714,335.38,A,Abandoned Rate
June,20,06:30:00,0.0,6.0,5.0,0.8333,777.0,A,Abandoned Rate
June,20,07:00:00,0.0,12.0,10.0,0.8333,328.5,A,Abandoned Rate
June,20,07:30:00,0.3333,21.0,18.0,0.8571,261.67,A,Abandoned Rate
June,20,08:00:00,0.8209,71.0,4.0,0.0563,270.85,A,Abandoned Rate
June,20,20:00:00,0.8824,53.0,2.0,0.0377,412.71,A,Abandoned Rate
June,20,21:00:00,0.6222,47.0,2.0,0.0426,270.44,A,Abandoned Rate
June,20,22:00:00,0.9167,25.0,1.0,0.04,336.63,A,Abandoned Rate
June,20,22:30:00,0.4,19.0,4.0,0.2105,391.67,A,Abandoned Rate
June,20,23:00:00,0.875,9.0,1.0,0.1111,258.25,A,Abandoned Rate
June,20,23:30:00,0.0,15.0,7.0,0.4667,345.63,A,Abandoned Rate
June,21,00:00:00,0.7143,8.0,1.0,0.125,299.86,A,Abandoned Rate
June,21,06:30:00,1.0,6.0,2.0,0.3333,206.25,A,Abandoned Rate
June,21,12:30:00,0.6871,174.0,11.0,0.0632,323.06,A,Abandoned Rate
June,21,17:00:00,0.5447,129.0,6.0,0.0465,303.88,A,Abandoned Rate
June,21,21:30:00,0.7143,21.0,7.0,0.3333,298.64,A,Abandoned Rate
June,21,22:00:00,0.8,22.0,2.0,0.0909,624.8,A,Abandoned Rate
June,22,13:00:00,0.7703,78.0,4.0,0.0513,278.88,A,Abandoned Rate
June,22,19:30:00,0.7188,34.0,2.0,0.0588,369.25,A,Abandoned Rate
June,22,21:00:00,1.0,12.0,1.0,0.0833,338.82,A,Abandoned Rate
June,22,22:30:00,1.0,10.0,1.0,0.1,208.67,A,Abandoned Rate
June,22,23:30:00,0.5714,8.0,1.0,0.125,273.29,A,Abandoned Rate
June,23,05:30:00,1.0,2.0,1.0,0.5,1179.0,A,Abandoned Rate
June,23,22:30:00,0.8824,18.0,1.0,0.0556,330.35,A,Abandoned Rate
June,23,23:00:00,0.625,18.0,2.0,0.1111,306.94,A,Abandoned Rate
June,24,01:30:00,1.0,2.0,1.0,0.5,133.0,A,Abandoned Rate
June,24,03:30:00,1.0,1.0,1.0,1.0,1285.0,A,Abandoned Rate
June,24,04:30:00,1.0,0.0,0.0,1.0,1285.0,A,Abandoned Rate
June,24,21:30:00,0.9545,23.0,1.0,0.0435,354.14,A,Abandoned Rate
June,24,22:30:00,0.5,11.0,1.0,0.0909,274.3,A,Abandoned Rate
June,24,23:00:00,0.3636,12.0,1.0,0.0833,456.73,A,Abandoned Rate
June,25,06:30:00,0.6667,4.0,1.0,0.25,219.33,A,Abandoned Rate
June,25,09:00:00,0.5379,138.0,6.0,0.0435,300.21,A,Abandoned Rate
June,25,22:30:00,0.8125,19.0,3.0,0.1579,304.31,A,Abandoned Rate
June,26,06:30:00,0.4,6.0,1.0,0.1667,249.8,A,Abandoned Rate
June,26,07:00:00,0.2727,13.0,2.0,0.1538,192.91,A,Abandoned Rate
June,26,22:00:00,0.5172,36.0,7.0,0.1944,368.97,A,Abandoned Rate
June,26,22:30:00,0.3333,20.0,5.0,0.25,309.93,A,Abandoned Rate
June,27,06:00:00,0.0,2.0,1.0,0.5,138.0,A,Abandoned Rate
June,27,06:30:00,0.0,3.0,3.0,1.0,138.0,A,Abandoned Rate
June,27,07:30:00,0.5,9.0,1.0,0.1111,540.25,A,Abandoned Rate
June,27,21:00:00,0.9048,23.0,2.0,0.087,365.9,A,Abandoned Rate
June,27,22:30:00,0.8,6.0,1.0,0.1667,219.0,A,Abandoned Rate
June,28,01:00:00,0.5,3.0,1.0,0.3333,660.0,A,Abandoned Rate
June,28,07:00:00,0.0,5.0,1.0,0.2,294.5,A,Abandoned Rate
June,28,07:30:00,0.0,7.0,2.0,0.2857,362.8,A,Abandoned Rate
June,28,11:30:00,0.7255,159.0,6.0,0.0377,310.59,A,Abandoned Rate
June,28,12:30:00,0.4908,171.0,8.0,0.0468,344.13,A,Abandoned Rate
June,28,17:30:00,0.68,111.0,11.0,0.0991,406.8,A,Abandoned Rate
June,28,20:30:00,0.5862,35.0,6.0,0.1714,277.69,A,Abandoned Rate
June,28,21:00:00,0.5217,24.0,1.0,0.0417,423.22,A,Abandoned Rate
June,28,22:30:00,0.5714,8.0,1.0,0.125,290.14,A,Abandoned Rate
June,28,23:00:00,0.0,10.0,2.0,0.2,338.25,A,Abandoned Rate
June,29,00:00:00,0.6,6.0,1.0,0.1667,494.0,A,Abandoned Rate
June,29,00:30:00,0.0,5.0,2.0,0.4,433.67,A,Abandoned Rate
June,29,01:00:00,1.0,2.0,1.0,0.5,102.0,A,Abandoned Rate
June,29,01:30:00,0.3333,4.0,1.0,0.25,286.67,A,Abandoned Rate
June,29,22:30:00,0.4,6.0,1.0,0.1667,369.4,A,Abandoned Rate
June,30,07:30:00,0.619,22.0,1.0,0.0455,328.24,A,Abandoned Rate
June,30,14:00:00,0.66,261.0,11.0,0.0421,307.77,A,Abandoned Rate
June,30,14:30:00,0.4647,286.0,17.0,0.0594,339.12,A,Abandoned Rate
June,30,15:00:00,0.6523,274.0,18.0,0.0657,339.68,A,Abandoned Rate
June,30,21:30:00,0.9688,34.0,2.0,0.0588,319.81,A,Abandoned Rate
June,30,22:30:00,0.8333,13.0,1.0,0.0769,189.5,A,Abandoned Rate
April,1,06:30:00,1.0,5.0,2.0,0.4,149.0,B,Abandoned Rate
April,3,10:30:00,0.8159,327.0,12.0,0.0367,322.01,B,Abandoned Rate
April,3,11:30:00,0.6237,395.0,15.0,0.038,338.28,B,Abandoned Rate
April,3,22:30:00,1.0,102.0,4.0,0.0392,320.88,B,Abandoned Rate
April,4,01:00:00,1.0,18.0,2.0,0.1111,273.25,B,Abandoned Rate
April,4,04:30:00,1.0,3.0,1.0,0.3333,129.5,B,Abandoned Rate
April,4,06:30:00,1.0,4.0,3.0,0.75,333.0,B,Abandoned Rate
April,4,23:30:00,0.9783,48.0,2.0,0.0417,268.48,B,Abandoned Rate
April,5,00:00:00,0.9259,29.0,2.0,0.069,285.07,B,Abandoned Rate
April,5,01:30:00,0.0,6.0,2.0,0.3333,359.0,B,Abandoned Rate
April,5,02:00:00,0.5,4.0,2.0,0.5,345.0,B,Abandoned Rate
April,5,13:00:00,0.6735,358.0,18.0,0.0503,317.96,B,Abandoned Rate
April,5,13:30:00,0.7867,313.0,13.0,0.0415,314.83,B,Abandoned Rate
April,5,14:00:00,0.4543,339.0,22.0,0.0649,340.85,B,Abandoned Rate
April,5,19:00:00,0.5122,216.0,11.0,0.0509,344.68,B,Abandoned Rate
April,5,21:00:00,0.4715,131.0,8.0,0.0611,340.3,B,Abandoned Rate
April,6,00:00:00,0.9667,33.0,3.0,0.0909,308.37,B,Abandoned Rate
April,6,21:30:00,0.9861,75.0,3.0,0.04,350.5,B,Abandoned Rate
April,7,00:00:00,1.0,22.0,1.0,0.0455,254.67,B,Abandoned Rate
April,7,03:00:00,1.0,2.0,1.0,0.5,291.0,B,Abandoned Rate
April,7,10:30:00,0.6523,338.0,13.0,0.0385,373.69,B,Abandoned Rate
April,7,13:30:00,0.5267,449.0,18.0,0.0401,323.13,B,Abandoned Rate
April,8,06:30:00,0.5,7.0,3.0,0.4286,369.75,B,Abandoned Rate
April,8,10:30:00,0.6245,294.0,17.0,0.0578,337.06,B,Abandoned Rate
April,9,01:00:00,1.0,9.0,1.0,0.1111,283.13,B,Abandoned Rate
April,9,06:30:00,1.0,2.0,1.0,0.5,175.0,B,Abandoned Rate
April,9,10:30:00,0.5231,286.0,26.0,0.0909,328.8,B,Abandoned Rate
April,10,05:30:00,1.0,3.0,1.0,0.3333,282.0,B,Abandoned Rate
April,10,06:00:00,1.0,7.0,2.0,0.2857,237.2,B,Abandoned Rate
April,10,06:30:00,0.5,3.0,1.0,0.3333,516.5,B,Abandoned Rate
April,10,07:30:00,0.6176,36.0,2.0,0.0556,265.26,B,Abandoned Rate
April,11,06:00:00,1.0,5.0,1.0,0.2,273.75,B,Abandoned Rate
April,11,06:30:00,0.0,5.0,4.0,0.8,253.0,B,Abandoned Rate
April,11,07:00:00,0.8438,34.0,2.0,0.0588,133.47,B,Abandoned Rate
April,11,07:30:00,0.7273,37.0,4.0,0.1081,268.79,B,Abandoned Rate
April,11,11:30:00,0.4692,418.0,45.0,0.1077,354.23,B,Abandoned Rate
April,11,12:00:00,0.4447,471.0,55.0,0.1168,316.81,B,Abandoned Rate
April,11,16:30:00,0.8657,437.0,20.0,0.0458,343.52,B,Abandoned Rate
April,12,06:30:00,0.0,2.0,1.0,0.5,161.0,B,Abandoned Rate
April,12,08:00:00,1.0,23.0,1.0,0.0435,300.68,B,Abandoned Rate
April,12,08:30:00,1.0,28.0,1.0,0.0357,311.33,B,Abandoned Rate
April,12,13:00:00,0.4805,292.0,36.0,0.1233,359.95,B,Abandoned Rate
April,12,13:30:00,0.4958,285.0,47.0,0.1649,349.72,B,Abandoned Rate
April,12,14:00:00,0.5019,307.0,40.0,0.1303,359.29,B,Abandoned Rate
April,12,14:30:00,0.5559,311.0,25.0,0.0804,333.23,B,Abandoned Rate
April,12,18:00:00,0.7399,235.0,12.0,0.0511,364.03,B,Abandoned Rate
April,12,18:30:00,0.5025,217.0,14.0,0.0645,342.45,B,Abandoned Rate
April,13,05:30:00,0.0,3.0,1.0,0.3333,779.5,B,Abandoned Rate
April,13,11:30:00,0.8571,117.0,5.0,0.0427,260.42,B,Abandoned Rate
April,13,12:30:00,0.7132,145.0,9.0,0.0621,294.35,B,Abandoned Rate
April,14,06:30:00,1.0,3.0,1.0,0.3333,430.0,B,Abandoned Rate
April,15,05:30:00,1.0,2.0,1.0,0.5,293.0,B,Abandoned Rate
April,15,07:30:00,0.8947,40.0,2.0,0.05,320.68,B,Abandoned Rate
April,16,06:30:00,1.0,1.0,1.0,1.0,327.88,B,Abandoned Rate
April,16,07:30:00,0.6563,34.0,2.0,0.0588,302.13,B,Abandoned Rate
April,17,00:30:00,1.0,19.0,1.0,0.0526,239.11,B,Abandoned Rate
April,17,06:30:00,0.7778,11.0,2.0,0.1818,176.67,B,Abandoned Rate
April,17,07:30:00,0.9394,36.0,3.0,0.0833,289.58,B,Abandoned Rate
April,18,06:30:00,1.0,6.0,1.0,0.1667,474.6,B,Abandoned Rate
April,18,07:30:00,0.9,44.0,4.0,0.0909,330.55,B,Abandoned Rate
April,19,01:00:00,0.7692,18.0,5.0,0.2778,352.69,B,Abandoned Rate
April,19,01:30:00,0.625,9.0,1.0,0.1111,349.75,B,Abandoned Rate
April,20,08:30:00,0.8947,20.0,1.0,0.05,312.89,B,Abandoned Rate
April,20,10:30:00,0.6949,63.0,4.0,0.0635,335.1,B,Abandoned Rate
April,20,11:00:00,0.6667,78.0,6.0,0.0769,381.9,B,Abandoned Rate
April,20,14:30:00,0.8,89.0,4.0,0.0449,330.49,B,Abandoned Rate
April,20,19:00:00,0.9846,68.0,3.0,0.0441,267.91,B,Abandoned Rate
April,20,22:00:00,0.7353,71.0,3.0,0.0423,286.91,B,Abandoned Rate
April,20,22:30:00,0.8868,56.0,3.0,0.0536,303.58,B,Abandoned Rate
April,21,10:30:00,0.7452,327.0,13.0,0.0398,314.12,B,Abandoned Rate
April,21,13:30:00,0.8275,396.0,25.0,0.0631,376.49,B,Abandoned Rate
April,21,14:00:00,0.5039,464.0,79.0,0.1703,377.01,B,Abandoned Rate
April,21,14:30:00,0.5352,448.0,121.0,0.2701,340.68,B,Abandoned Rate
April,21,15:00:00,0.4674,504.0,74.0,0.1468,390.85,B,Abandoned Rate
April,22,01:00:00,1.0,12.0,1.0,0.0833,346.82,B,Abandoned Rate
April,22,06:30:00,0.25,9.0,1.0,0.1111,393.75,B,Abandoned Rate
April,22,10:30:00,0.4785,332.0,29.0,0.0873,333.6,B,Abandoned Rate
April,22,12:30:00,0.6053,377.0,35.0,0.0928,352.58,B,Abandoned Rate
April,22,17:30:00,0.5789,400.0,20.0,0.05,381.58,B,Abandoned Rate
April,22,18:00:00,0.5629,335.0,17.0,0.0507,367.98,B,Abandoned Rate
April,22,22:30:00,0.8608,82.0,3.0,0.0366,323.73,B,Abandoned Rate
April,23,01:00:00,1.0,12.0,1.0,0.0833,274.18,B,Abandoned Rate
April,23,01:30:00,1.0,4.0,2.0,0.5,191.0,B,Abandoned Rate
April,23,11:30:00,0.5255,391.0,18.0,0.046,336.74,B,Abandoned Rate
April,23,12:00:00,0.5315,388.0,23.0,0.0593,345.16,B,Abandoned Rate
April,23,12:30:00,0.5275,396.0,32.0,0.0808,387.35,B,Abandoned Rate
April,23,13:00:00,0.3686,384.0,34.0,0.0885,313.26,B,Abandoned Rate
April,23,13:30:00,0.7074,457.0,23.0,0.0503,334.62,B,Abandoned Rate
April,23,20:30:00,0.7212,178.0,13.0,0.073,327.22,B,Abandoned Rate
April,23,21:00:00,0.6859,167.0,11.0,0.0659,324.33,B,Abandoned Rate
April,23,22:00:00,0.6479,150.0,8.0,0.0533,322.16,B,Abandoned Rate
April,24,01:30:00,1.0,8.0,4.0,0.5,363.75,B,Abandoned Rate
April,24,06:30:00,0.75,13.0,1.0,0.0769,185.0,B,Abandoned Rate
April,24,07:30:00,0.9412,53.0,2.0,0.0377,289.45,B,Abandoned Rate
April,25,01:00:00,0.625,9.0,1.0,0.1111,397.25,B,Abandoned Rate
April,25,01:30:00,0.0,10.0,4.0,0.4,360.67,B,Abandoned Rate
April,25,10:30:00,0.6945,288.0,13.0,0.0451,318.48,B,Abandoned Rate
April,25,14:00:00,0.718,403.0,20.0,0.0496,333.45,B,Abandoned Rate
April,25,14:30:00,0.523,452.0,18.0,0.0398,336.58,B,Abandoned Rate
April,25,17:00:00,0.532,363.0,19.0,0.0523,333.97,B,Abandoned Rate
April,26,01:00:00,1.0,5.0,1.0,0.2,423.0,B,Abandoned Rate
April,26,11:30:00,0.6375,270.0,19.0,0.0704,362.48,B,Abandoned Rate
April,26,12:30:00,0.7739,271.0,10.0,0.0369,334.7,B,Abandoned Rate
April,26,13:00:00,0.7041,313.0,19.0,0.0607,342.1,B,Abandoned Rate
April,26,13:30:00,0.571,343.0,40.0,0.1166,327.02,B,Abandoned Rate
April,26,18:30:00,0.6967,222.0,11.0,0.0495,349.21,B,Abandoned Rate
April,26,20:00:00,0.6014,160.0,12.0,0.075,275.3,B,Abandoned Rate
April,26,21:00:00,0.7889,97.0,7.0,0.0722,284.53,B,Abandoned Rate
April,26,21:30:00,0.8621,91.0,4.0,0.044,262.79,B,Abandoned Rate
April,26,23:30:00,0.96,26.0,1.0,0.0385,212.08,B,Abandoned Rate
April,27,18:30:00,0.8774,161.0,6.0,0.0373,295.01,B,Abandoned Rate
April,28,06:30:00,0.5,5.0,1.0,0.2,556.0,B,Abandoned Rate
April,28,08:30:00,0.8696,97.0,5.0,0.0515,283.27,B,Abandoned Rate
April,29,02:00:00,1.0,7.0,1.0,0.1429,277.0,B,Abandoned Rate
April,30,01:00:00,1.0,9.0,1.0,0.1111,322.38,B,Abandoned Rate
April,30,06:30:00,1.0,3.0,1.0,0.3333,317.5,B,Abandoned Rate
April,30,07:30:00,0.8621,35.0,6.0,0.1714,270.48,B,Abandoned Rate
May,1,00:00:00,1.0,24.0,1.0,0.0417,211.52,B,Abandoned Rate
May,1,07:00:00,0.7407,28.0,1.0,0.0357,265.48,B,Abandoned Rate
May,1,10:30:00,0.7818,324.0,17.0,0.0525,330.11,B,Abandoned Rate
May,2,06:00:00,1.0,6.0,1.0,0.1667,251.8,B,Abandoned Rate
May,2,06:30:00,0.0,10.0,9.0,0.9,217.0,B,Abandoned Rate
May,2,07:00:00,0.6,38.0,8.0,0.2105,281.73,B,Abandoned Rate
May,2,07:30:00,0.5897,50.0,11.0,0.22,269.62,B,Abandoned Rate
May,2,10:30:00,0.5018,324.0,43.0,0.1327,333.68,B,Abandoned Rate
May,2,11:00:00,0.5402,369.0,21.0,0.0569,327.44,B,Abandoned Rate
May,2,11:30:00,0.457,409.0,37.0,0.0905,340.81,B,Abandoned Rate
May,2,12:30:00,0.4359,432.0,42.0,0.0972,348.77,B,Abandoned Rate
May,2,14:00:00,0.6857,512.0,22.0,0.043,364.34,B,Abandoned Rate
May,2,14:30:00,0.7907,493.0,20.0,0.0406,330.18,B,Abandoned Rate
May,2,18:00:00,0.7775,359.0,13.0,0.0362,362.46,B,Abandoned Rate
May,2,18:30:00,0.497,352.0,16.0,0.0455,357.0,B,Abandoned Rate
May,2,19:00:00,0.5953,355.0,14.0,0.0394,340.17,B,Abandoned Rate
May,2,21:00:00,0.7095,155.0,7.0,0.0452,410.16,B,Abandoned Rate
May,3,06:30:00,0.8333,7.0,1.0,0.1429,376.33,B,Abandoned Rate
May,3,07:00:00,0.6667,13.0,1.0,0.0769,310.25,B,Abandoned Rate
May,3,07:30:00,0.7619,22.0,1.0,0.0455,457.86,B,Abandoned Rate
May,3,10:30:00,0.5583,223.0,17.0,0.0762,318.63,B,Abandoned Rate
May,3,15:00:00,0.7083,350.0,14.0,0.04,316.96,B,Abandoned Rate
May,3,15:30:00,0.6216,318.0,22.0,0.0692,326.21,B,Abandoned Rate
May,3,23:00:00,0.8824,54.0,3.0,0.0556,253.73,B,Abandoned Rate
May,4,08:30:00,1.0,19.0,1.0,0.0526,301.83,B,Abandoned Rate
May,4,10:30:00,0.7807,119.0,5.0,0.042,290.33,B,Abandoned Rate
May,4,13:30:00,0.7042,224.0,11.0,0.0491,295.59,B,Abandoned Rate
May,4,16:30:00,0.7178,251.0,10.0,0.0398,310.27,B,Abandoned Rate
May,4,18:30:00,0.8457,169.0,7.0,0.0414,317.2,B,Abandoned Rate
May,4,22:30:00,0.9737,40.0,2.0,0.05,317.66,B,Abandoned Rate
May,5,04:00:00,1.0,4.0,1.0,0.25,396.67,B,Abandoned Rate
May,5,06:30:00,1.0,6.0,1.0,0.1667,412.8,B,Abandoned Rate
May,5,08:30:00,0.7748,158.0,7.0,0.0443,328.9,B,Abandoned Rate
May,5,10:30:00,0.2911,347.0,31.0,0.0893,337.32,B,Abandoned Rate
May,6,06:30:00,0.4,11.0,6.0,0.5455,309.0,B,Abandoned Rate
May,6,07:00:00,0.9048,22.0,1.0,0.0455,299.24,B,Abandoned Rate
May,7,04:00:00,1.0,3.0,1.0,0.3333,322.5,B,Abandoned Rate
May,7,06:30:00,0.5,3.0,1.0,0.3333,249.0,B,Abandoned Rate
May,7,07:30:00,0.92,54.0,4.0,0.0741,257.94,B,Abandoned Rate
May,8,00:30:00,0.8289,84.0,8.0,0.0952,231.8,B,Abandoned Rate
May,8,01:00:00,0.3929,37.0,9.0,0.2432,263.93,B,Abandoned Rate
May,8,01:30:00,0.125,22.0,14.0,0.6364,207.25,B,Abandoned Rate
May,8,02:00:00,0.0,19.0,14.0,0.7368,123.0,B,Abandoned Rate
May,8,02:30:00,0.3333,11.0,5.0,0.4545,289.5,B,Abandoned Rate
May,8,06:30:00,1.0,4.0,3.0,0.75,815.0,B,Abandoned Rate
May,8,07:00:00,0.8235,18.0,1.0,0.0556,280.41,B,Abandoned Rate
May,9,01:00:00,0.8,16.0,1.0,0.0625,396.87,B,Abandoned Rate
May,9,06:00:00,1.0,7.0,2.0,0.2857,422.0,B,Abandoned Rate
May,9,06:30:00,0.5,6.0,4.0,0.6667,519.5,B,Abandoned Rate
May,9,07:30:00,0.9487,41.0,2.0,0.0488,369.59,B,Abandoned Rate
May,10,06:30:00,0.5,8.0,4.0,0.5,536.0,B,Abandoned Rate
May,11,08:00:00,1.0,15.0,1.0,0.0667,335.14,B,Abandoned Rate
May,11,23:30:00,1.0,28.0,1.0,0.0357,291.22,B,Abandoned Rate
May,12,06:30:00,0.5,3.0,1.0,0.3333,1245.5,B,Abandoned Rate
May,12,07:00:00,0.913,24.0,1.0,0.0417,223.39,B,Abandoned Rate
May,12,07:30:00,0.8974,43.0,4.0,0.093,326.9,B,Abandoned Rate
May,12,10:30:00,0.5877,340.0,15.0,0.0441,345.16,B,Abandoned Rate
May,13,06:30:00,1.0,5.0,1.0,0.2,129.0,B,Abandoned Rate
May,13,07:00:00,0.92,26.0,1.0,0.0385,274.48,B,Abandoned Rate
May,14,06:30:00,0.4286,8.0,1.0,0.125,267.86,B,Abandoned Rate
May,14,07:30:00,0.8537,43.0,2.0,0.0465,318.88,B,Abandoned Rate
May,15,05:00:00,1.0,3.0,1.0,0.3333,507.0,B,Abandoned Rate
May,15,06:30:00,0.0,6.0,4.0,0.6667,384.0,B,Abandoned Rate
May,15,07:30:00,0.9643,30.0,2.0,0.0667,304.79,B,Abandoned Rate
May,15,10:30:00,0.5754,297.0,12.0,0.0404,348.66,B,Abandoned Rate
May,16,01:30:00,1.0,8.0,1.0,0.125,232.71,B,Abandoned Rate
May,16,06:30:00,0.5,9.0,7.0,0.7778,310.5,B,Abandoned Rate
May,16,07:30:00,0.814,46.0,3.0,0.0652,338.58,B,Abandoned Rate
May,17,01:00:00,0.6667,10.0,1.0,0.1,488.89,B,Abandoned Rate
May,17,06:30:00,0.75,7.0,3.0,0.4286,1161.0,B,Abandoned Rate
May,17,14:30:00,0.5432,303.0,25.0,0.0825,357.39,B,Abandoned Rate
May,17,20:00:00,0.6721,133.0,11.0,0.0827,331.7,B,Abandoned Rate
May,18,00:00:00,0.9,21.0,1.0,0.0476,283.05,B,Abandoned Rate
May,18,07:30:00,0.8889,10.0,1.0,0.1,345.89,B,Abandoned Rate
May,19,07:30:00,0.9697,35.0,2.0,0.0571,237.82,B,Abandoned Rate
May,19,12:30:00,0.8284,417.0,15.0,0.036,369.25,B,Abandoned Rate
May,20,06:30:00,0.3333,10.0,4.0,0.4,300.0,B,Abandoned Rate
May,20,13:30:00,0.6061,389.0,31.0,0.0797,378.23,B,Abandoned Rate
May,21,02:30:00,0.4,7.0,2.0,0.2857,726.4,B,Abandoned Rate
May,21,06:30:00,0.6667,7.0,4.0,0.5714,410.0,B,Abandoned Rate
May,21,07:00:00,0.6923,29.0,3.0,0.1034,233.88,B,Abandoned Rate
May,21,07:30:00,0.6286,38.0,3.0,0.0789,306.0,B,Abandoned Rate
May,21,08:30:00,0.8624,114.0,5.0,0.0439,325.83,B,Abandoned Rate
May,21,10:30:00,0.616,278.0,15.0,0.054,341.36,B,Abandoned Rate
May,22,04:00:00,0.75,5.0,1.0,0.2,199.0,B,Abandoned Rate
May,22,05:00:00,0.3333,4.0,1.0,0.25,205.0,B,Abandoned Rate
May,22,06:30:00,0.6667,4.0,1.0,0.25,439.33,B,Abandoned Rate
May,22,07:00:00,0.8696,24.0,1.0,0.0417,249.0,B,Abandoned Rate
May,22,07:30:00,0.7391,48.0,2.0,0.0417,295.22,B,Abandoned Rate
May,23,04:00:00,1.0,4.0,1.0,0.25,272.67,B,Abandoned Rate
May,23,05:30:00,1.0,1.0,1.0,1.0,154.0,B,Abandoned Rate
May,23,06:00:00,1.0,4.0,3.0,0.75,286.0,B,Abandoned Rate
May,23,06:30:00,1.0,6.0,5.0,0.8333,105.0,B,Abandoned Rate
May,23,15:00:00,0.9079,407.0,27.0,0.0663,391.41,B,Abandoned Rate
May,23,15:30:00,0.7138,381.0,84.0,0.2205,371.68,B,Abandoned Rate
May,23,16:00:00,0.5813,516.0,67.0,0.1298,324.62,B,Abandoned Rate
May,24,06:30:00,0.6,6.0,1.0,0.1667,323.6,B,Abandoned Rate
May,24,14:00:00,0.637,298.0,17.0,0.057,349.99,B,Abandoned Rate
May,25,00:00:00,0.7727,28.0,6.0,0.2143,323.18,B,Abandoned Rate
May,25,00:30:00,0.8182,15.0,4.0,0.2667,207.73,B,Abandoned Rate
May,26,00:00:00,0.9091,18.0,7.0,0.3889,447.18,B,Abandoned Rate
