Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,21:00,36,6,0.166667,298.3,194,3,0.015464,309.17,351,1,0.002849,325.71,195,1,0.005128,311.56
August,5,21:30,27,2,0.074074,280.42,161,1,0.006211,310.49,293,0,0.0,324.51,166,0,0.0,316.62
August,5,22:00,21,4,0.190476,268.56,128,0,0.0,313.0,240,1,0.004167,319.96,135,0,0.0,319.25
August,5,22:30,14,13,0.928571,265.91,101,0,0.0,306.74,191,1,0.005236,314.15,110,0,0.0,315.48
August,5,23:00,11,7,0.636364,285.0,77,0,0.0,295.78,145,0,0.0,310.51,85,0,0.0,316.43
August,5,23:30,9,1,0.111111,281.05,58,0,0.0,278.13,113,0,0.0,309.9,69,0,0.0,318.25
August,6,0:00,4,0,0.0,299.43,35,0,0.0,323.59,71,0,0.0,350.09,41,0,0.0,328.39
August,6,0:30,3,0,0.0,339.44,25,0,0.0,318.03,54,0,0.0,346.1,32,0,0.0,341.8
August,6,1:00,2,0,0.0,260.68,12,0,0.0,292.78,36,0,0.0,351.0,24,0,0.0,335.22
August,6,1:30,2,0,0.0,266.18,6,0,0.0,274.23,27,0,0.0,345.58,18,0,0.0,334.48
August,6,2:00,1,0,0.0,290.34,4,0,0.0,334.98,19,0,0.0,320.27,11,0,0.0,350.95
August,6,2:30,1,0,0.0,334.15,4,0,0.0,366.63,16,0,0.0,307.72,8,0,0.0,357.78
August,6,3:00,1,0,0.0,388.97,3,0,0.0,368.96,12,0,0.0,316.79,3,0,0.0,339.05
August,6,3:30,1,0,0.0,335.69,3,0,0.0,316.49,11,0,0.0,345.93,1,0,0.0,307.78
August,6,4:00,1,0,0.0,273.41,3,0,0.0,298.72,11,0,0.0,347.74,0,0,0.0,342.74
August,6,4:30,1,0,0.0,291.45,3,0,0.0,303.31,12,0,0.0,327.74,0,0,0.0,471.12
August,6,5:00,1,0,0.0,361.06,3,0,0.0,383.94,13,0,0.0,300.06,1,0,0.0,450.98
August,6,5:30,2,0,0.0,290.17,3,0,0.0,423.14,18,0,0.0,271.99,3,0,0.0,301.45
August,6,6:00,2,0,0.0,265.75,5,2,0.4,360.11,30,0,0.0,262.7,13,0,0.0,255.12
August,6,6:30,4,0,0.0,277.32,9,5,0.555556,291.57,51,0,0.0,262.94,24,1,0.041667,266.48
August,6,7:00,8,0,0.0,299.15,25,4,0.16,264.54,92,0,0.0,277.85,43,0,0.0,255.84
August,6,7:30,17,1,0.058824,314.17,46,7,0.152174,297.55,151,0,0.0,287.14,73,0,0.0,272.21
August,6,8:00,43,2,0.046512,305.49,85,4,0.047059,311.44,261,2,0.007663,299.17,123,0,0.0,292.29
August,6,8:30,75,4,0.053333,329.87,133,4,0.030075,318.96,385,8,0.020779,314.24,185,0,0.0,295.9
August,6,9:00,108,4,0.037037,329.36,196,2,0.010204,325.91,545,15,0.027523,325.51,265,2,0.007547,294.17
August,6,9:30,136,2,0.014706,330.45,253,5,0.019763,332.31,678,18,0.026549,331.24,317,5,0.015773,305.2
August,6,10:00,160,1,0.00625,328.07,298,17,0.057047,339.47,782,19,0.024297,334.35,368,14,0.038043,313.19
August,6,10:30,180,0,0.0,327.74,330,28,0.084848,351.52,874,33,0.037757,343.74,407,23,0.056511,321.66
August,6,11:00,193,0,0.0,328.1,370,14,0.037838,358.35,920,24,0.026087,349.87,445,12,0.026966,324.84
August,6,11:30,200,1,0.005,326.64,401,15,0.037406,360.27,945,15,0.015873,352.96,466,9,0.019313,326.41
August,6,12:00,201,2,0.00995,336.86,429,8,0.018648,361.48,961,25,0.026015,352.94,480,8,0.016667,325.98
August,6,12:30,201,1,0.004975,335.3,440,9,0.020455,361.6,967,45,0.046536,355.7,490,9,0.018367,324.9
August,6,13:00,203,0,0.0,333.61,450,10,0.022222,354.48,968,24,0.024793,354.73,494,8,0.016194,328.54
August,6,13:30,202,0,0.0,332.09,459,10,0.021786,356.49,968,16,0.016529,354.23,501,5,0.00998,325.76
August,6,14:00,203,0,0.0,332.94,471,7,0.014862,360.4,970,17,0.017526,356.21,516,4,0.007752,326.77
August,6,14:30,205,0,0.0,337.07,475,10,0.021053,365.01,973,19,0.019527,358.58,514,6,0.011673,335.75
August,6,15:00,204,0,0.0,335.83,476,7,0.014706,362.61,957,16,0.016719,362.22,508,6,0.011811,340.48
August,6,15:30,204,1,0.004902,340.01,477,7,0.014675,361.48,948,18,0.018987,367.1,504,8,0.015873,338.47
August,6,16:00,200,0,0.0,344.88,472,6,0.012712,360.79,934,11,0.011777,366.61,495,9,0.018182,336.18
August,6,16:30,189,0,0.0,342.54,454,4,0.008811,362.77,901,9,0.009989,364.38,482,7,0.014523,334.99
August,6,17:00,171,0,0.0,339.59,432,2,0.00463,364.29,856,14,0.016355,362.33,466,8,0.017167,331.06
August,6,17:30,152,0,0.0,331.8,414,6,0.014493,362.73,801,19,0.02372,363.67,432,7,0.016204,333.9
August,6,18:00,138,0,0.0,333.2,385,10,0.025974,360.36,734,15,0.020436,369.37,390,6,0.015385,329.74
August,6,18:30,115,0,0.0,351.68,341,5,0.014663,360.42,655,12,0.018321,369.49,350,7,0.02,332.07
August,6,19:00,78,0,0.0,351.01,309,7,0.022654,361.42,586,12,0.020478,361.26,321,9,0.028037,333.74
August,6,19:30,58,0,0.0,337.61,280,9,0.032143,363.11,514,11,0.021401,355.36,290,10,0.034483,340.73
August,6,20:00,46,0,0.0,319.84,247,9,0.036437,360.4,443,8,0.018059,356.44,259,10,0.03861,337.16
August,6,20:30,38,0,0.0,313.09,211,4,0.018957,353.48,379,7,0.01847,358.28,221,8,0.036199,328.34
August,6,21:00,30,1,0.033333,315.53,173,4,0.023121,350.77,320,2,0.00625,357.32,185,12,0.064865,330.84
August,6,21:30,23,0,0.0,313.83,144,1,0.006944,348.78,268,0,0.0,351.92,157,7,0.044586,330.52
August,6,22:00,17,0,0.0,310.28,115,0,0.0,330.74,217,0,0.0,346.81,127,1,0.007874,329.3
August,6,22:30,12,0,0.0,305.49,91,0,0.0,327.18,170,0,0.0,332.65,106,0,0.0,327.5
August,6,23:00,10,0,0.0,314.95,69,0,0.0,322.29,132,0,0.0,332.77,81,0,0.0,320.83
August,6,23:30,8,0,0.0,287.51,55,0,0.0,321.05,107,0,0.0,335.28,66,0,0.0,312.45
August,7,0:00,5,0,0.0,357.08,33,0,0.0,304.76,69,0,0.0,334.09,38,0,0.0,338.34
August,7,0:30,3,0,0.0,363.93,24,0,0.0,292.99,54,0,0.0,325.37,30,0,0.0,345.61
August,7,1:00,3,0,0.0,308.82,12,0,0.0,288.77,39,0,0.0,325.55,23,0,0.0,345.07
August,7,1:30,2,0,0.0,290.66,7,0,0.0,320.51,28,0,0.0,321.59,18,0,0.0,325.51
August,7,2:00,1,0,0.0,296.34,5,0,0.0,373.35,20,0,0.0,252.39,13,0,0.0,306.25
August,7,2:30,1,0,0.0,317.88,4,0,0.0,372.57,16,0,0.0,220.24,9,0,0.0,294.21
August,7,3:00,1,0,0.0,454.02,4,0,0.0,291.94,12,0,0.0,280.48,3,0,0.0,295.79
August,7,3:30,1,0,0.0,278.42,3,0,0.0,270.33,12,0,0.0,318.52,1,0,0.0,285.86
August,7,4:00,1,0,0.0,223.72,3,0,0.0,318.27,11,0,0.0,294.34,1,0,0.0,284.03
August,7,4:30,1,0,0.0,239.08,3,0,0.0,466.8,11,0,0.0,274.76,1,0,0.0,296.65
August,7,5:00,1,0,0.0,246.38,3,0,0.0,322.18,14,0,0.0,263.84,1,0,0.0,348.29
August,7,5:30,2,0,0.0,339.28,3,0,0.0,267.07,19,0,0.0,271.78,3,0,0.0,389.08
August,7,6:00,3,2,0.666667,327.09,5,1,0.2,271.48,32,0,0.0,271.73,13,0,0.0,288.59
August,7,6:30,5,5,1.0,310.44,9,2,0.222222,337.03,54,1,0.018519,266.25,23,1,0.043478,262.38
August,7,7:00,9,6,0.666667,322.74,24,1,0.041667,308.15,93,1,0.010753,267.25,40,0,0.0,268.48
August,7,7:30,18,4,0.222222,309.94,43,1,0.023256,298.92,149,1,0.006711,276.95,69,0,0.0,260.34
August,7,8:00,45,2,0.044444,308.1,80,1,0.0125,311.57,253,1,0.003953,299.58,120,0,0.0,270.22
August,7,8:30,78,2,0.025641,325.54,126,1,0.007937,320.07,372,1,0.002688,310.17,180,0,0.0,286.15
August,7,9:00,110,1,0.009091,333.78,189,1,0.005291,320.46,520,2,0.003846,319.31,246,1,0.004065,294.39
August,7,9:30,139,1,0.007194,330.43,236,1,0.004237,326.24,651,3,0.004608,327.63,301,3,0.009967,302.81
August,7,10:00,166,2,0.012048,325.88,284,1,0.003521,332.47,760,5,0.006579,337.08,351,3,0.008547,309.54
August,7,10:30,190,3,0.015789,330.36,325,3,0.009231,343.84,845,8,0.009467,345.87,390,4,0.010256,312.67
August,7,11:00,204,1,0.004902,332.11,353,4,0.011331,349.06,897,9,0.010033,349.83,423,3,0.007092,317.8
August,7,11:30,212,0,0.0,334.47,387,7,0.018088,345.99,925,8,0.008649,352.16,437,1,0.002288,319.99
August,7,12:00,216,0,0.0,334.13,413,6,0.014528,348.9,925,7,0.007568,353.61,450,2,0.004444,316.5
August,7,12:30,216,0,0.0,329.16,419,5,0.011933,354.39,922,11,0.011931,355.69,456,3,0.006579,315.61
August,7,13:00,213,0,0.0,334.69,427,5,0.01171,350.19,916,10,0.010917,356.61,457,4,0.008753,319.85
August,7,13:30,214,0,0.0,341.39,439,8,0.018223,347.14,920,6,0.006522,354.25,465,4,0.008602,320.09
August,7,14:00,219,0,0.0,343.37,459,5,0.010893,350.61,936,9,0.009615,356.76,483,5,0.010352,321.92
August,7,14:30,220,1,0.004545,346.34,463,4,0.008639,353.78,945,18,0.019048,360.12,482,4,0.008299,327.13
August,7,15:00,221,4,0.0181,349.92,456,3,0.006579,357.08,932,8,0.008584,359.7,475,3,0.006316,331.35
August,7,15:30,218,7,0.03211,350.12,454,3,0.006608,358.08,928,3,0.003233,360.37,473,2,0.004228,328.97
August,7,16:00,217,4,0.018433,348.24,449,2,0.004454,355.69,908,4,0.004405,362.5,474,2,0.004219,326.59
August,7,16:30,209,1,0.004785,345.61,434,2,0.004608,353.22,873,4,0.004582,365.34,456,1,0.002193,330.02
August,7,17:00,186,0,0.0,345.06,414,1,0.002415,355.29,828,4,0.004831,362.15,430,1,0.002326,329.01
August,7,17:30,162,1,0.006173,344.88,390,2,0.005128,355.63,772,5,0.006477,359.87,397,1,0.002519,327.54
August,7,18:00,144,0,0.0,344.6,370,3,0.008108,353.81,703,4,0.00569,362.92,361,1,0.00277,331.17
August,7,18:30,121,0,0.0,342.71,335,2,0.00597,353.72,624,4,0.00641,366.16,325,2,0.006154,325.62
August,7,19:00,85,0,0.0,343.54,302,2,0.006623,350.14,558,8,0.014337,363.82,300,4,0.013333,321.88
August,7,19:30,64,0,0.0,331.56,271,2,0.00738,354.34,495,12,0.024242,368.05,273,6,0.021978,322.76
August,7,20:00,50,1,0.02,335.63,234,2,0.008547,357.97,432,9,0.020833,364.48,243,4,0.016461,316.98
August,7,20:30,41,2,0.04878,341.98,202,1,0.00495,347.45,372,5,0.013441,358.52,210,2,0.009524,318.91
August,7,21:00,32,1,0.03125,323.89,168,0,0.0,345.71,312,1,0.003205,357.97,174,2,0.011494,320.48
August,7,21:30,23,0,0.0,325.12,137,0,0.0,342.56,257,0,0.0,355.87,149,1,0.006711,317.62
August,7,22:00,18,1,0.055556,315.56,109,1,0.009174,333.5,208,0,0.0,341.84,120,1,0.008333,322.56
August,7,22:30,14,2,0.142857,316.18,87,0,0.0,325.16,162,0,0.0,335.89,97,1,0.010309,314.04
August,7,23:00,11,1,0.090909,331.02,65,0,0.0,324.54,125,0,0.0,336.68,76,0,0.0,316.95
August,7,23:30,9,0,0.0,352.46,50,0,0.0,314.88,101,0,0.0,333.64,62,0,0.0,325.39
August,8,0:00,5,0,0.0,399.55,32,0,0.0,315.4,70,0,0.0,355.14,40,0,0.0,333.97
August,8,0:30,4,0,0.0,347.23,24,0,0.0,330.32,52,0,0.0,335.71,32,0,0.0,328.83
August,8,1:00,3,0,0.0,286.44,13,0,0.0,356.78,37,0,0.0,330.15,24,0,0.0,341.75
August,8,1:30,3,0,0.0,253.49,8,0,0.0,300.34,27,0,0.0,323.32,19,0,0.0,318.67
August,8,2:00,2,0,0.0,255.33,6,0,0.0,321.23,20,0,0.0,323.73,14,0,0.0,330.62
August,8,2:30,1,0,0.0,233.55,5,0,0.0,341.53,17,0,0.0,339.59,10,0,0.0,351.84
August,8,3:00,1,0,0.0,164.04,4,0,0.0,374.08,11,0,0.0,349.27,4,0,0.0,353.32
August,8,3:30,1,0,0.0,111.46,4,0,0.0,363.05,11,0,0.0,360.55,2,0,0.0,205.39
August,8,4:00,1,0,0.0,128.08,3,0,0.0,284.97,11,0,0.0,319.91,2,0,0.0,179.92
August,8,4:30,1,0,0.0,282.06,4,0,0.0,229.44,12,0,0.0,320.04,2,0,0.0,257.55
August,8,5:00,1,0,0.0,282.19,3,0,0.0,245.51,15,0,0.0,317.68,2,0,0.0,296.17
August,8,5:30,2,0,0.0,219.48,3,0,0.0,251.4,18,0,0.0,309.94,3,0,0.0,315.46
August,8,6:00,2,1,0.5,225.38,5,1,0.2,285.58,31,0,0.0,286.59,12,0,0.0,276.01
August,8,6:30,4,4,1.0,272.77,10,2,0.2,316.37,52,1,0.019231,272.64,25,1,0.04,266.25
August,8,7:00,9,7,0.777778,298.52,28,1,0.035714,284.88,87,1,0.011494,271.4,43,1,0.023256,271.74
August,8,7:30,18,4,0.222222,303.12,48,1,0.020833,280.8,146,2,0.013699,272.95,72,1,0.013889,282.9
August,8,8:00,45,1,0.022222,293.9,88,0,0.0,291.43,250,1,0.004,288.04,124,1,0.008065,284.17
August,8,8:30,79,0,0.0,301.09,131,1,0.007634,311.22,368,0,0.0,306.36,178,1,0.005618,288.81
August,8,9:00,116,0,0.0,311.15,188,1,0.005319,329.09,514,2,0.003891,313.46,247,2,0.008097,299.29
August,8,9:30,146,0,0.0,318.81,233,1,0.004292,335.86,641,5,0.0078,317.49,306,4,0.013072,308.1
August,8,10:00,168,0,0.0,326.02,287,1,0.003484,341.64,739,9,0.012179,328.2,357,5,0.014006,310.54
August,8,10:30,196,1,0.005102,328.39,326,2,0.006135,342.7,819,14,0.017094,336.94,394,6,0.015228,321.3
August,8,11:00,209,0,0.0,328.47,358,3,0.00838,347.09,871,11,0.012629,343.65,422,5,0.011848,326.42
August,8,11:30,219,1,0.004566,326.54,391,5,0.012788,355.16,908,13,0.014317,345.29,445,5,0.011236,325.2
August,8,12:00,226,3,0.013274,324.91,425,4,0.009412,357.85,921,19,0.02063,345.3,455,4,0.008791,325.23
August,8,12:30,227,1,0.004405,333.28,434,4,0.009217,359.91,923,17,0.018418,348.74,464,4,0.008621,333.48
August,8,13:00,227,1,0.004405,339.25,446,4,0.008969,352.51,919,11,0.01197,355.59,467,3,0.006424,336.66
August,8,13:30,229,0,0.0,336.68,455,4,0.008791,350.61,919,10,0.010881,356.49,477,5,0.010482,334.6
August,8,14:00,231,1,0.004329,334.83,474,5,0.010549,356.89,932,11,0.011803,356.97,489,7,0.014315,331.73
August,8,14:30,236,3,0.012712,334.53,484,5,0.010331,358.49,931,12,0.012889,355.84,487,8,0.016427,334.54
August,8,15:00,236,5,0.021186,330.64,486,3,0.006173,360.59,923,15,0.016251,356.19,483,6,0.012422,338.11
August,8,15:30,238,6,0.02521,335.22,480,3,0.00625,359.74,915,17,0.018579,357.61,480,5,0.010417,336.51
August,8,16:00,233,2,0.008584,338.43,478,3,0.006276,365.12,899,9,0.010011,357.71,492,4,0.00813,336.87
August,8,16:30,218,0,0.0,340.0,462,2,0.004329,362.11,859,6,0.006985,357.59,473,3,0.006342,335.23
August,8,17:00,192,0,0.0,337.24,440,2,0.004545,357.21,809,6,0.007417,357.84,438,2,0.004566,339.2
August,8,17:30,168,0,0.0,333.64,409,3,0.007335,358.93,743,6,0.008075,358.72,399,2,0.005013,332.49
August,8,18:00,151,0,0.0,337.55,381,3,0.007874,362.03,658,5,0.007599,360.82,360,1,0.002778,329.7
August,8,18:30,125,1,0.008,352.75,338,2,0.005917,355.53,591,4,0.006768,360.04,321,2,0.006231,331.96
August,8,19:00,87,0,0.0,354.29,308,3,0.00974,351.51,526,4,0.007605,353.76,290,4,0.013793,333.14
August,8,19:30,64,0,0.0,341.26,273,2,0.007326,343.64,460,4,0.008696,354.87,259,4,0.015444,333.35
August,8,20:00,50,0,0.0,334.11,233,2,0.008584,347.88,393,5,0.012723,351.88,222,3,0.013514,327.49
August,8,20:30,41,0,0.0,325.33,207,1,0.004831,350.0,334,2,0.005988,346.74,195,3,0.015385,320.77
August,8,21:00,31,0,0.0,328.05,174,1,0.005747,341.14,281,0,0.0,347.78,163,6,0.03681,329.17
August,8,21:30,22,0,0.0,317.72,143,1,0.006993,332.43,231,0,0.0,345.58,139,5,0.035971,335.93
August,8,22:00,19,1,0.052632,323.61,113,0,0.0,328.49,188,0,0.0,343.42,113,1,0.00885,326.19
August,8,22:30,14,4,0.285714,343.27,90,0,0.0,323.64,149,0,0.0,341.54,92,0,0.0,311.82
August,8,23:00,10,3,0.3,312.93,67,0,0.0,330.93,114,0,0.0,332.26,72,0,0.0,307.47
August,8,23:30,8,1,0.125,250.93,56,0,0.0,325.02,92,0,0.0,317.26,59,0,0.0,308.74
August,9,0:00,5,0,0.0,372.45,33,0,0.0,312.58,61,0,0.0,327.95,37,0,0.0,323.98
August,9,0:30,4,0,0.0,380.03,23,0,0.0,336.92,48,0,0.0,329.91,27,0,0.0,330.3
August,9,1:00,3,0,0.0,375.07,10,0,0.0,345.14,37,0,0.0,338.17,21,0,0.0,324.16
August,9,1:30,2,0,0.0,360.81,6,0,0.0,302.78,29,0,0.0,331.25,15,0,0.0,318.1
August,9,2:00,1,0,0.0,237.28,4,0,0.0,280.69,20,0,0.0,324.27,11,0,0.0,312.76
August,9,2:30,1,0,0.0,212.65,3,0,0.0,267.2,14,0,0.0,333.53,7,0,0.0,351.89
August,9,3:00,1,0,0.0,260.7,2,0,0.0,260.39,11,0,0.0,316.79,2,0,0.0,427.23
August,9,3:30,1,0,0.0,200.01,2,0,0.0,173.82,11,0,0.0,306.23,1,0,0.0,339.32
August,9,4:00,1,0,0.0,173.55,2,0,0.0,163.02,10,0,0.0,340.73,0,0,0.0,297.27
August,9,4:30,1,0,0.0,203.55,2,0,0.0,284.54,10,0,0.0,338.57,0,0,0.0,312.03
August,9,5:00,1,0,0.0,233.5,2,0,0.0,273.46,11,0,0.0,338.74,1,0,0.0,419.01
August,9,5:30,1,0,0.0,194.01,2,0,0.0,285.06,12,0,0.0,315.68,2,0,0.0,562.39
August,9,6:00,1,0,0.0,244.18,3,0,0.0,343.69,19,0,0.0,298.19,8,0,0.0,356.51
August,9,6:30,2,0,0.0,284.28,6,0,0.0,336.6,33,0,0.0,281.0,14,0,0.0,271.11
August,9,7:00,5,0,0.0,268.53,10,0,0.0,306.74,58,0,0.0,268.32,26,0,0.0,282.54
August,9,7:30,11,0,0.0,289.35,17,0,0.0,315.97,96,1,0.010417,269.0,43,1,0.023256,298.64
August,9,8:00,27,0,0.0,276.92,31,0,0.0,314.0,162,0,0.0,281.29,72,0,0.0,297.55
August,9,8:30,44,0,0.0,286.73,49,0,0.0,314.95,236,1,0.004237,298.87,108,0,0.0,293.62
August,9,9:00,62,0,0.0,287.35,103,1,0.009709,305.14,328,4,0.012195,305.52,152,1,0.006579,298.28
August,9,9:30,77,0,0.0,286.96,145,1,0.006897,312.31,404,8,0.019802,317.1,191,3,0.015707,292.94
August,9,10:00,96,1,0.010417,297.11,183,1,0.005464,320.61,489,6,0.01227,324.96,230,4,0.017391,297.29
August,9,10:30,118,1,0.008475,303.34,212,2,0.009434,331.13,551,6,0.010889,333.9,268,6,0.022388,304.96
August,9,11:00,132,2,0.015152,303.12,243,2,0.00823,334.5,594,8,0.013468,338.1,299,5,0.016722,312.84
August,9,11:30,138,4,0.028986,302.75,272,2,0.007353,336.36,612,10,0.01634,343.17,314,2,0.006369,316.53
August,9,12:00,148,6,0.040541,311.8,285,2,0.007018,334.88,624,11,0.017628,344.49,330,2,0.006061,321.37
August,9,12:30,154,8,0.051948,313.95,296,3,0.010135,338.58,624,11,0.017628,344.31,339,3,0.00885,320.28
August,9,13:00,154,4,0.025974,320.04,311,5,0.016077,339.24,617,10,0.016207,346.83,342,4,0.011696,319.89
August,9,13:30,150,1,0.006667,325.36,324,5,0.015432,337.86,618,12,0.019417,348.83,339,5,0.014749,317.08
August,9,14:00,146,2,0.013699,326.39,333,5,0.015015,341.05,621,11,0.017713,349.26,337,6,0.017804,319.64
August,9,14:30,146,2,0.013699,323.46,327,3,0.009174,344.58,610,5,0.008197,348.19,338,9,0.026627,321.14
August,9,15:00,143,1,0.006993,319.25,323,2,0.006192,337.87,588,1,0.001701,349.75,327,5,0.015291,313.01
August,9,15:30,141,0,0.0,326.4,322,2,0.006211,334.09,568,0,0.0,347.47,317,3,0.009464,311.17
August,9,16:00,140,0,0.0,330.25,318,1,0.003145,344.04,548,1,0.001825,348.81,307,2,0.006515,319.5
August,9,16:30,130,1,0.007692,316.58,303,1,0.0033,351.09,514,2,0.003891,347.8,286,2,0.006993,319.33
August,9,17:00,116,2,0.017241,321.89,291,1,0.003436,348.88,480,2,0.004167,349.47,266,1,0.003759,320.08
August,9,17:30,100,1,0.01,330.42,273,1,0.003663,350.74,459,1,0.002179,349.25,248,1,0.004032,321.52
August,9,18:00,93,1,0.010753,335.59,251,2,0.007968,353.23,432,2,0.00463,348.68,231,1,0.004329,325.67
August,9,18:30,78,1,0.012821,340.92,229,2,0.008734,350.41,392,2,0.005102,351.42,209,0,0.0,334.55
August,9,19:00,60,0,0.0,334.26,205,1,0.004878,343.95,354,3,0.008475,350.65,195,0,0.0,333.08
August,9,19:30,47,0,0.0,329.14,181,2,0.01105,336.45,316,4,0.012658,348.67,175,0,0.0,328.39
August,9,20:00,37,0,0.0,308.97,159,3,0.018868,333.93,280,3,0.010714,349.13,151,0,0.0,316.97
August,9,20:30,30,0,0.0,296.84,138,2,0.014493,321.0,239,2,0.008368,347.2,136,1,0.007353,310.76
August,9,21:00,23,0,0.0,309.88,115,1,0.008696,315.64,201,1,0.004975,346.12,116,2,0.017241,312.36
August,9,21:30,17,0,0.0,330.86,97,1,0.010309,318.72,165,0,0.0,340.72,97,1,0.010309,316.52
August,9,22:00,12,0,0.0,361.75,76,0,0.0,317.18,137,0,0.0,330.71,84,0,0.0,314.54
August,9,22:30,8,0,0.0,334.88,61,0,0.0,315.8,114,0,0.0,325.38,70,0,0.0,314.2
August,9,23:00,7,0,0.0,330.07,47,0,0.0,299.98,90,0,0.0,323.11,56,0,0.0,307.97
August,9,23:30,6,0,0.0,290.48,37,0,0.0,299.44,78,0,0.0,320.23,47,0,0.0,294.64
August,10,0:00,2,0,0.0,409.61,29,0,0.0,291.37,51,0,0.0,315.91,34,0,0.0,310.8
August,10,0:30,2,0,0.0,431.05,20,0,0.0,295.52,40,0,0.0,323.94,24,0,0.0,310.18
August,10,1:00,2,0,0.0,396.91,10,0,0.0,327.08,30,0,0.0,301.31,18,0,0.0,341.9
August,10,1:30,2,0,0.0,345.77,6,0,0.0,349.11,25,0,0.0,293.7,15,0,0.0,367.39
August,10,2:00,1,0,0.0,313.14,4,0,0.0,392.99,18,0,0.0,307.12,11,0,0.0,367.26
August,10,2:30,1,0,0.0,288.66,3,0,0.0,399.34,13,0,0.0,310.19,7,0,0.0,377.07
August,10,3:00,1,0,0.0,252.03,3,0,0.0,333.49,11,0,0.0,329.18,3,0,0.0,366.62
August,10,3:30,1,0,0.0,269.09,2,0,0.0,228.28,9,0,0.0,375.3,1,0,0.0,318.56
August,10,4:00,0,0,0.0,351.1,1,0,0.0,183.08,9,0,0.0,399.43,0,0,0.0,306.21
August,10,4:30,1,0,0.0,302.75,1,0,0.0,257.3,8,0,0.0,376.02,0,0,0.0,351.9
August,10,5:00,0,0,0.0,299.57,1,0,0.0,369.86,9,0,0.0,332.44,0,0,0.0,414.27
August,10,5:30,1,0,0.0,327.48,2,0,0.0,411.53,10,0,0.0,275.87,1,0,0.0,282.1
August,10,6:00,1,0,0.0,282.93,2,0,0.0,319.76,15,0,0.0,266.4,5,0,0.0,227.86
August,10,6:30,2,0,0.0,256.79,3,0,0.0,290.62,24,0,0.0,265.38,9,0,0.0,267.82
August,10,7:00,4,0,0.0,301.97,6,0,0.0,289.88,39,0,0.0,269.37,16,0,0.0,308.4
August,10,7:30,6,0,0.0,329.11,10,0,0.0,294.77,63,0,0.0,272.42,28,0,0.0,314.84
August,10,8:00,10,0,0.0,290.93,19,0,0.0,284.49,99,0,0.0,279.77,43,0,0.0,308.59
August,10,8:30,13,0,0.0,284.19,29,0,0.0,299.59,139,0,0.0,292.12,61,0,0.0,316.45
August,10,9:00,16,0,0.0,277.86,56,0,0.0,307.98,179,0,0.0,301.28,84,0,0.0,308.88
August,10,9:30,20,0,0.0,300.64,74,0,0.0,313.0,219,0,0.0,299.11,102,2,0.019608,300.17
August,10,10:00,23,0,0.0,304.14,92,0,0.0,311.47,269,0,0.0,299.67,121,9,0.07438,311.96
August,10,10:30,31,0,0.0,298.13,105,0,0.0,316.84,313,0,0.0,306.25,144,13,0.090278,325.89
August,10,11:00,32,0,0.0,300.77,117,3,0.025641,314.98,344,0,0.0,316.43,157,8,0.050955,321.74
August,10,11:30,36,0,0.0,305.71,136,7,0.051471,316.07,378,0,0.0,318.63,170,4,0.023529,319.69
August,10,12:00,48,0,0.0,304.2,153,5,0.03268,315.17,406,6,0.014778,316.55,183,2,0.010929,317.77
August,10,12:30,57,1,0.017544,305.03,175,9,0.051429,315.68,413,23,0.05569,317.84,186,3,0.016129,316.21
August,10,13:00,69,2,0.028986,306.45,195,10,0.051282,312.26,421,38,0.090261,325.3,188,7,0.037234,322.32
August,10,13:30,73,1,0.013699,305.42,205,12,0.058537,315.87,423,46,0.108747,327.02,196,7,0.035714,322.07
August,10,14:00,76,1,0.013158,310.21,218,8,0.036697,320.06,424,28,0.066038,329.29,197,3,0.015228,322.64
August,10,14:30,77,2,0.025974,313.28,218,2,0.009174,323.1,422,9,0.021327,329.03,198,4,0.020202,322.1
August,10,15:00,76,1,0.013158,314.28,224,0,0.0,321.16,422,1,0.00237,331.18,196,3,0.015306,325.59
August,10,15:30,77,1,0.012987,308.91,229,2,0.008734,319.72,413,0,0.0,330.53,198,5,0.025253,324.63
August,10,16:00,77,0,0.0,301.89,225,5,0.022222,320.51,406,0,0.0,327.82,190,3,0.015789,333.5
August,10,16:30,72,0,0.0,292.81,213,3,0.014085,320.37,393,0,0.0,332.14,186,5,0.026882,332.67
August,10,17:00,64,0,0.0,291.55,206,5,0.024272,320.66,370,0,0.0,330.71,177,2,0.011299,334.97
August,10,17:30,56,0,0.0,293.62,196,3,0.015306,317.69,348,0,0.0,325.34,168,1,0.005952,330.15
August,10,18:00,45,0,0.0,307.91,184,4,0.021739,317.87,311,0,0.0,326.0,159,2,0.012579,322.19
August,10,18:30,36,0,0.0,300.37,165,8,0.048485,312.83,290,0,0.0,325.98,147,1,0.006803,319.49
August,10,19:00,29,0,0.0,292.22,148,11,0.074324,307.87,266,0,0.0,327.67,137,0,0.0,322.82
August,10,19:30,25,0,0.0,288.72,134,7,0.052239,316.92,242,0,0.0,326.02,134,1,0.007463,332.64
