Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,21:00,38,6,0.157895,307.25,203,3,0.014778,318.44,368,1,0.002717,335.48,204,1,0.004902,320.9
August,5,21:30,28,2,0.071429,288.84,169,1,0.005917,319.8,308,0,0.0,334.25,174,0,0.0,326.12
August,5,22:00,22,4,0.181818,276.61,134,0,0.0,322.39,252,1,0.003968,329.56,141,0,0.0,328.83
August,5,22:30,15,13,0.866667,273.88,106,0,0.0,315.94,200,1,0.005,323.57,116,0,0.0,324.95
August,5,23:00,12,7,0.583333,293.55,81,0,0.0,304.65,152,0,0.0,319.83,89,0,0.0,325.92
August,5,23:30,9,1,0.111111,289.49,61,0,0.0,286.48,118,0,0.0,319.2,73,0,0.0,327.8
August,6,0:00,4,0,0.0,308.41,36,0,0.0,333.3,75,0,0.0,360.59,43,0,0.0,338.24
August,6,0:30,3,0,0.0,349.62,26,0,0.0,327.57,56,0,0.0,356.48,33,0,0.0,352.05
August,6,1:00,2,0,0.0,268.5,13,0,0.0,301.56,38,0,0.0,361.54,25,0,0.0,345.27
August,6,1:30,2,0,0.0,274.17,6,0,0.0,282.46,28,0,0.0,355.95,19,0,0.0,344.52
August,6,2:00,2,0,0.0,299.05,4,0,0.0,345.03,20,0,0.0,329.88,12,0,0.0,361.48
August,6,2:30,1,0,0.0,344.18,4,0,0.0,377.63,17,0,0.0,316.96,9,0,0.0,368.51
August,6,3:00,1,0,0.0,400.64,4,0,0.0,380.03,12,0,0.0,326.29,3,0,0.0,349.22
August,6,3:30,1,0,0.0,345.76,3,0,0.0,325.98,12,0,0.0,356.31,1,0,0.0,317.01
August,6,4:00,1,0,0.0,281.62,3,0,0.0,307.69,11,0,0.0,358.17,0,0,0.0,353.03
August,6,4:30,1,0,0.0,300.19,3,0,0.0,312.41,12,0,0.0,337.57,0,0,0.0,485.26
August,6,5:00,1,0,0.0,371.89,3,0,0.0,395.46,14,0,0.0,309.06,1,0,0.0,464.51
August,6,5:30,2,0,0.0,298.87,3,0,0.0,435.83,19,0,0.0,280.15,3,0,0.0,310.5
August,6,6:00,2,0,0.0,273.72,5,2,0.4,370.91,31,0,0.0,270.58,13,0,0.0,262.77
August,6,6:30,4,0,0.0,285.64,10,5,0.5,300.32,54,0,0.0,270.83,26,1,0.038462,274.48
August,6,7:00,8,0,0.0,308.13,27,4,0.148148,272.47,96,0,0.0,286.18,45,0,0.0,263.51
August,6,7:30,18,1,0.055556,323.6,49,7,0.142857,306.48,159,0,0.0,295.75,77,0,0.0,280.38
August,6,8:00,45,2,0.044444,314.66,89,4,0.044944,320.79,274,2,0.007299,308.15,130,0,0.0,301.06
August,6,8:30,78,4,0.051282,339.77,139,4,0.028777,328.53,404,8,0.019802,323.67,194,0,0.0,304.77
August,6,9:00,114,4,0.035088,339.24,206,2,0.009709,335.69,572,15,0.026224,335.27,278,2,0.007194,302.99
August,6,9:30,143,2,0.013986,340.36,265,5,0.018868,342.28,712,18,0.025281,341.17,333,5,0.015015,314.35
August,6,10:00,168,1,0.005952,337.92,313,17,0.054313,349.65,821,19,0.023143,344.38,386,14,0.036269,322.59
August,6,10:30,189,0,0.0,337.57,347,28,0.080692,362.06,918,33,0.035948,354.05,428,23,0.053738,331.31
August,6,11:00,203,0,0.0,337.94,388,14,0.036082,369.1,966,24,0.024845,360.36,467,12,0.025696,334.59
August,6,11:30,210,1,0.004762,336.44,421,15,0.035629,371.08,992,15,0.015121,363.55,489,9,0.018405,336.2
August,6,12:00,211,2,0.009479,346.96,451,8,0.017738,372.32,1009,25,0.024777,363.52,504,8,0.015873,335.75
August,6,12:30,212,1,0.004717,345.36,462,9,0.019481,372.44,1016,45,0.044291,366.37,514,9,0.01751,334.65
August,6,13:00,214,0,0.0,343.61,473,10,0.021142,365.11,1016,24,0.023622,365.37,518,8,0.015444,338.39
August,6,13:30,212,0,0.0,342.05,482,10,0.020747,367.18,1017,16,0.015733,364.86,526,5,0.009506,335.53
August,6,14:00,214,0,0.0,342.93,495,7,0.014141,371.21,1019,17,0.016683,366.89,541,4,0.007394,336.57
August,6,14:30,215,0,0.0,347.18,499,10,0.02004,375.96,1022,19,0.018591,369.34,540,6,0.011111,345.83
August,6,15:00,215,0,0.0,345.91,500,7,0.014,373.49,1004,16,0.015936,373.08,534,6,0.011236,350.7
August,6,15:30,214,1,0.004673,350.21,501,7,0.013972,372.33,996,18,0.018072,378.11,529,8,0.015123,348.63
August,6,16:00,210,0,0.0,355.22,496,6,0.012097,371.62,980,11,0.011224,377.61,520,9,0.017308,346.27
August,6,16:30,199,0,0.0,352.82,477,4,0.008386,373.66,946,9,0.009514,375.31,506,7,0.013834,345.04
August,6,17:00,180,0,0.0,349.78,454,2,0.004405,375.22,898,14,0.01559,373.2,489,8,0.01636,340.99
August,6,17:30,160,0,0.0,341.75,435,6,0.013793,373.61,841,19,0.022592,374.58,454,7,0.015419,343.91
August,6,18:00,145,0,0.0,343.2,404,10,0.024752,371.17,771,15,0.019455,380.45,410,6,0.014634,339.63
August,6,18:30,120,0,0.0,362.23,358,5,0.013966,371.24,688,12,0.017442,380.57,367,7,0.019074,342.04
August,6,19:00,82,0,0.0,361.54,324,7,0.021605,372.27,616,12,0.019481,372.09,337,9,0.026706,343.75
August,6,19:30,61,0,0.0,347.74,294,9,0.030612,374.01,540,11,0.02037,366.02,304,10,0.032895,350.95
August,6,20:00,48,0,0.0,329.43,259,9,0.034749,371.22,465,8,0.017204,367.13,272,10,0.036765,347.27
August,6,20:30,40,0,0.0,322.48,221,4,0.0181,364.09,398,7,0.017588,369.02,233,8,0.034335,338.19
August,6,21:00,32,1,0.03125,325.0,182,4,0.021978,361.29,336,2,0.005952,368.04,194,12,0.061856,340.76
August,6,21:30,24,0,0.0,323.24,151,1,0.006623,359.24,281,0,0.0,362.48,165,7,0.042424,340.43
August,6,22:00,18,0,0.0,319.58,121,0,0.0,340.66,228,0,0.0,357.22,133,1,0.007519,339.18
August,6,22:30,13,0,0.0,314.65,95,0,0.0,336.99,178,0,0.0,342.63,111,0,0.0,337.33
August,6,23:00,11,0,0.0,324.4,72,0,0.0,331.96,138,0,0.0,342.75,85,0,0.0,330.45
August,6,23:30,8,0,0.0,296.13,57,0,0.0,330.68,112,0,0.0,345.34,69,0,0.0,321.82
August,7,0:00,5,0,0.0,367.79,34,0,0.0,313.91,73,0,0.0,344.12,40,0,0.0,348.49
August,7,0:30,3,0,0.0,374.85,25,0,0.0,301.78,57,0,0.0,335.13,32,0,0.0,355.98
August,7,1:00,3,0,0.0,318.09,13,0,0.0,297.44,41,0,0.0,335.32,24,0,0.0,355.43
August,7,1:30,2,0,0.0,299.38,8,0,0.0,330.13,29,0,0.0,331.24,19,0,0.0,335.27
August,7,2:00,1,0,0.0,305.23,5,0,0.0,384.55,21,0,0.0,259.96,14,0,0.0,315.44
August,7,2:30,1,0,0.0,327.42,4,0,0.0,383.75,17,0,0.0,226.85,9,0,0.0,303.03
August,7,3:00,1,0,0.0,467.64,4,0,0.0,300.7,13,0,0.0,288.9,3,0,0.0,304.66
August,7,3:30,1,0,0.0,286.77,4,0,0.0,278.44,12,0,0.0,328.07,1,0,0.0,294.44
August,7,4:00,1,0,0.0,230.44,3,0,0.0,327.82,12,0,0.0,303.17,1,0,0.0,292.55
August,7,4:30,1,0,0.0,246.25,3,0,0.0,480.8,12,0,0.0,283.0,1,0,0.0,305.55
August,7,5:00,1,0,0.0,253.77,3,0,0.0,331.84,14,0,0.0,271.76,1,0,0.0,358.74
August,7,5:30,2,0,0.0,349.45,4,0,0.0,275.08,20,0,0.0,279.94,3,0,0.0,400.76
August,7,6:00,3,2,0.666667,336.9,6,1,0.166667,279.63,33,0,0.0,279.88,13,0,0.0,297.25
August,7,6:30,5,5,1.0,319.75,10,2,0.2,347.14,56,1,0.017857,274.23,24,1,0.041667,270.25
August,7,7:00,10,6,0.6,332.42,25,1,0.04,317.39,97,1,0.010309,275.27,42,0,0.0,276.54
August,7,7:30,19,4,0.210526,319.24,46,1,0.021739,307.89,156,1,0.00641,285.26,73,0,0.0,268.15
August,7,8:00,47,2,0.042553,317.34,84,1,0.011905,320.92,266,1,0.003759,308.57,126,0,0.0,278.33
August,7,8:30,81,2,0.024691,335.31,133,1,0.007519,329.67,390,1,0.002564,319.47,189,0,0.0,294.73
August,7,9:00,115,1,0.008696,343.8,198,1,0.005051,330.07,546,2,0.003663,328.89,259,1,0.003861,303.22
August,7,9:30,146,1,0.006849,340.34,248,1,0.004032,336.03,684,3,0.004386,337.46,316,3,0.009494,311.89
August,7,10:00,174,2,0.011494,335.66,298,1,0.003356,342.44,798,5,0.006266,347.19,369,3,0.00813,318.82
August,7,10:30,200,3,0.015,340.27,341,3,0.008798,354.16,887,8,0.009019,356.24,410,4,0.009756,322.05
August,7,11:00,215,1,0.004651,342.07,370,4,0.010811,359.53,942,9,0.009554,360.33,444,3,0.006757,327.33
August,7,11:30,222,0,0.0,344.51,406,7,0.017241,356.37,971,8,0.008239,362.72,459,1,0.002179,329.59
August,7,12:00,226,0,0.0,344.16,434,6,0.013825,359.37,971,7,0.007209,364.22,473,2,0.004228,326.0
August,7,12:30,227,0,0.0,339.03,440,5,0.011364,365.02,968,11,0.011364,366.36,479,3,0.006263,325.08
August,7,13:00,224,0,0.0,344.73,448,5,0.011161,360.7,961,10,0.010406,367.31,480,4,0.008333,329.45
August,7,13:30,225,0,0.0,351.63,461,8,0.017354,357.56,966,6,0.006211,364.88,488,4,0.008197,329.7
August,7,14:00,230,0,0.0,353.67,482,5,0.010373,361.13,983,9,0.009156,367.46,507,5,0.009862,331.58
August,7,14:30,231,1,0.004329,356.73,487,4,0.008214,364.39,992,18,0.018145,370.93,506,4,0.007905,336.94
August,7,15:00,232,4,0.017241,360.42,479,3,0.006263,367.79,979,8,0.008172,370.49,499,3,0.006012,341.29
August,7,15:30,229,7,0.030568,360.62,477,3,0.006289,368.83,974,3,0.00308,371.18,497,2,0.004024,338.83
August,7,16:00,228,4,0.017544,358.69,472,2,0.004237,366.36,954,4,0.004193,373.38,497,2,0.004024,336.38
August,7,16:30,219,1,0.004566,355.98,456,2,0.004386,363.81,917,4,0.004362,376.3,479,1,0.002088,339.92
August,7,17:00,196,0,0.0,355.41,434,1,0.002304,365.95,870,4,0.004598,373.02,451,1,0.002217,338.88
August,7,17:30,170,1,0.005882,355.23,410,2,0.004878,366.3,811,5,0.006165,370.67,417,1,0.002398,337.37
August,7,18:00,151,0,0.0,354.94,389,3,0.007712,364.43,739,4,0.005413,373.8,379,1,0.002639,341.11
August,7,18:30,127,0,0.0,352.99,351,2,0.005698,364.33,655,4,0.006107,377.14,342,2,0.005848,335.38
August,7,19:00,89,0,0.0,353.84,317,2,0.006309,360.64,586,8,0.013652,374.73,315,4,0.012698,331.54
August,7,19:30,67,0,0.0,341.5,285,2,0.007018,364.97,520,12,0.023077,379.1,286,6,0.020979,332.44
August,7,20:00,53,1,0.018868,345.7,245,2,0.008163,368.7,453,9,0.019868,375.42,256,4,0.015625,326.49
August,7,20:30,44,2,0.045455,352.24,212,1,0.004717,357.87,391,5,0.012788,369.28,221,2,0.00905,328.48
August,7,21:00,33,1,0.030303,333.61,176,0,0.0,356.09,327,1,0.003058,368.71,183,2,0.010929,330.09
August,7,21:30,25,0,0.0,334.88,144,0,0.0,352.84,270,0,0.0,366.54,157,1,0.006369,327.14
August,7,22:00,19,1,0.052632,325.02,115,1,0.008696,343.51,219,0,0.0,352.09,126,1,0.007937,332.23
August,7,22:30,14,2,0.142857,325.67,91,0,0.0,334.91,170,0,0.0,345.96,102,1,0.009804,323.46
August,7,23:00,11,1,0.090909,340.95,69,0,0.0,334.27,132,0,0.0,346.78,80,0,0.0,326.46
August,7,23:30,9,0,0.0,363.04,53,0,0.0,324.33,106,0,0.0,343.65,65,0,0.0,335.15
August,8,0:00,6,0,0.0,411.54,33,0,0.0,324.87,73,0,0.0,365.79,42,0,0.0,343.99
August,8,0:30,5,0,0.0,357.64,26,0,0.0,340.23,55,0,0.0,345.78,33,0,0.0,338.7
August,8,1:00,3,0,0.0,295.04,13,0,0.0,367.48,39,0,0.0,340.05,25,0,0.0,352.01
August,8,1:30,3,0,0.0,261.09,8,0,0.0,309.35,28,0,0.0,333.02,20,0,0.0,328.23
August,8,2:00,2,0,0.0,262.99,6,0,0.0,330.86,21,0,0.0,333.44,14,0,0.0,340.54
August,8,2:30,1,0,0.0,240.56,5,0,0.0,351.77,17,0,0.0,349.78,10,0,0.0,362.4
August,8,3:00,1,0,0.0,168.96,5,0,0.0,385.3,12,0,0.0,359.75,5,0,0.0,363.92
August,8,3:30,1,0,0.0,114.81,4,0,0.0,373.94,11,0,0.0,371.37,2,0,0.0,211.55
August,8,4:00,1,0,0.0,131.92,4,0,0.0,293.52,12,0,0.0,329.5,2,0,0.0,185.32
August,8,4:30,1,0,0.0,290.52,4,0,0.0,236.32,13,0,0.0,329.65,2,0,0.0,265.28
August,8,5:00,1,0,0.0,290.65,3,0,0.0,252.88,16,0,0.0,327.21,2,0,0.0,305.06
August,8,5:30,2,0,0.0,226.07,4,0,0.0,258.94,19,0,0.0,319.24,4,0,0.0,324.92
August,8,6:00,2,1,0.5,232.14,6,1,0.166667,294.15,32,0,0.0,295.19,13,0,0.0,284.29
August,8,6:30,4,4,1.0,280.95,11,2,0.181818,325.86,54,1,0.018519,280.82,26,1,0.038462,274.24
August,8,7:00,10,7,0.7,307.48,29,1,0.034483,293.43,92,1,0.01087,279.54,45,1,0.022222,279.89
August,8,7:30,19,4,0.210526,312.21,50,1,0.02,289.22,153,2,0.013072,281.14,76,1,0.013158,291.39
August,8,8:00,47,1,0.021277,302.72,93,0,0.0,300.17,263,1,0.003802,296.68,130,1,0.007692,292.69
August,8,8:30,83,0,0.0,310.12,137,1,0.007299,320.56,386,0,0.0,315.55,187,1,0.005348,297.47
August,8,9:00,122,0,0.0,320.49,198,1,0.005051,338.97,540,2,0.003704,322.87,259,2,0.007722,308.27
August,8,9:30,153,0,0.0,328.37,245,1,0.004082,345.94,673,5,0.007429,327.01,322,4,0.012422,317.35
August,8,10:00,176,0,0.0,335.8,301,1,0.003322,351.89,776,9,0.011598,338.05,375,5,0.013333,319.86
August,8,10:30,206,1,0.004854,338.24,343,2,0.005831,352.98,859,14,0.016298,347.05,413,6,0.014528,330.94
August,8,11:00,220,0,0.0,338.33,376,3,0.007979,357.5,914,11,0.012035,353.96,443,5,0.011287,336.21
August,8,11:30,230,1,0.004348,336.33,410,5,0.012195,365.81,953,13,0.013641,355.65,467,5,0.010707,334.95
August,8,12:00,238,3,0.012605,334.65,447,4,0.008949,368.59,967,19,0.019648,355.65,478,4,0.008368,334.99
August,8,12:30,238,1,0.004202,343.27,456,4,0.008772,370.71,969,17,0.017544,359.2,487,4,0.008214,343.48
August,8,13:00,238,1,0.004202,349.43,468,4,0.008547,363.08,965,11,0.011399,366.25,491,3,0.00611,346.76
August,8,13:30,241,0,0.0,346.78,477,4,0.008386,361.12,965,10,0.010363,367.18,500,5,0.01,344.64
August,8,14:00,243,1,0.004115,344.87,498,5,0.01004,367.6,979,11,0.011236,367.68,514,7,0.013619,341.68
August,8,14:30,248,3,0.012097,344.57,508,5,0.009843,369.25,978,12,0.01227,366.52,511,8,0.015656,344.58
August,8,15:00,247,5,0.020243,340.56,510,3,0.005882,371.41,969,15,0.01548,366.88,507,6,0.011834,348.25
August,8,15:30,250,6,0.024,345.28,504,3,0.005952,370.54,961,17,0.01769,368.34,505,5,0.009901,346.6
August,8,16:00,245,2,0.008163,348.58,501,3,0.005988,376.08,944,9,0.009534,368.44,516,4,0.007752,346.98
August,8,16:30,229,0,0.0,350.2,485,2,0.004124,372.98,902,6,0.006652,368.32,496,3,0.006048,345.28
August,8,17:00,201,0,0.0,347.35,463,2,0.00432,367.92,850,6,0.007059,368.58,460,2,0.004348,349.37
August,8,17:30,177,0,0.0,343.65,430,3,0.006977,369.69,781,6,0.007682,369.48,418,2,0.004785,342.46
August,8,18:00,158,0,0.0,347.68,400,3,0.0075,372.89,691,5,0.007236,371.64,378,1,0.002646,339.59
August,8,18:30,131,1,0.007634,363.34,355,2,0.005634,366.19,620,4,0.006452,370.84,337,2,0.005935,341.92
August,8,19:00,92,0,0.0,364.92,323,3,0.009288,362.05,552,4,0.007246,364.37,304,4,0.013158,343.13
August,8,19:30,68,0,0.0,351.5,287,2,0.006969,353.95,483,4,0.008282,365.51,272,4,0.014706,343.35
August,8,20:00,53,0,0.0,344.14,245,2,0.008163,358.32,413,5,0.012107,362.43,233,3,0.012876,337.31
August,8,20:30,43,0,0.0,335.09,217,1,0.004608,360.5,350,2,0.005714,357.15,204,3,0.014706,330.4
August,8,21:00,32,0,0.0,337.9,183,1,0.005464,351.37,295,0,0.0,358.21,171,6,0.035088,339.04
August,8,21:30,23,0,0.0,327.26,150,1,0.006667,342.4,243,0,0.0,355.95,146,5,0.034247,346.0
August,8,22:00,19,1,0.052632,333.32,118,0,0.0,338.34,197,0,0.0,353.72,119,1,0.008403,335.97
August,8,22:30,14,4,0.285714,353.57,95,0,0.0,333.35,156,0,0.0,351.78,97,0,0.0,321.18
August,8,23:00,11,3,0.272727,322.32,71,0,0.0,340.85,120,0,0.0,342.23,76,0,0.0,316.69
August,8,23:30,9,1,0.111111,258.46,59,0,0.0,334.77,97,0,0.0,326.78,62,0,0.0,318.01
August,9,0:00,6,0,0.0,383.62,35,0,0.0,321.96,64,0,0.0,337.78,39,0,0.0,333.7
August,9,0:30,4,0,0.0,391.43,24,0,0.0,347.03,50,0,0.0,339.81,28,0,0.0,340.21
August,9,1:00,3,0,0.0,386.33,11,0,0.0,355.49,38,0,0.0,348.32,22,0,0.0,333.88
August,9,1:30,2,0,0.0,371.64,6,0,0.0,311.87,31,0,0.0,341.18,16,0,0.0,327.64
August,9,2:00,1,0,0.0,244.4,4,0,0.0,289.11,21,0,0.0,333.99,11,0,0.0,322.14
August,9,2:30,1,0,0.0,219.03,3,0,0.0,275.21,15,0,0.0,343.53,7,0,0.0,362.45
August,9,3:00,1,0,0.0,268.52,2,0,0.0,268.21,12,0,0.0,326.29,3,0,0.0,440.05
August,9,3:30,1,0,0.0,206.01,2,0,0.0,179.04,11,0,0.0,315.42,1,0,0.0,349.5
August,9,4:00,1,0,0.0,178.75,2,0,0.0,167.91,11,0,0.0,350.95,0,0,0.0,306.19
August,9,4:30,1,0,0.0,209.66,2,0,0.0,293.08,11,0,0.0,348.73,0,0,0.0,321.39
August,9,5:00,1,0,0.0,240.51,2,0,0.0,281.66,11,0,0.0,348.91,1,0,0.0,431.58
August,9,5:30,1,0,0.0,199.83,2,0,0.0,293.61,13,0,0.0,325.15,2,0,0.0,579.26
August,9,6:00,1,0,0.0,251.51,3,0,0.0,354.0,20,0,0.0,307.14,8,0,0.0,367.21
August,9,6:30,2,0,0.0,292.81,6,0,0.0,346.7,35,0,0.0,289.43,15,0,0.0,279.24
August,9,7:00,6,0,0.0,276.59,11,0,0.0,315.95,61,0,0.0,276.37,27,0,0.0,291.02
August,9,7:30,11,0,0.0,298.03,18,0,0.0,325.45,101,1,0.009901,277.07,45,1,0.022222,307.6
August,9,8:00,28,0,0.0,285.23,32,0,0.0,323.42,170,0,0.0,289.73,76,0,0.0,306.48
August,9,8:30,46,0,0.0,295.33,51,0,0.0,324.4,248,1,0.004032,307.84,113,0,0.0,302.43
August,9,9:00,66,0,0.0,295.97,108,1,0.009259,314.29,344,4,0.011628,314.69,159,1,0.006289,307.23
August,9,9:30,80,0,0.0,295.57,153,1,0.006536,321.68,425,8,0.018824,326.62,201,3,0.014925,301.72
August,9,10:00,101,1,0.009901,306.02,192,1,0.005208,330.23,513,6,0.011696,334.71,242,4,0.016529,306.21
August,9,10:30,124,1,0.008065,312.44,223,2,0.008969,341.06,579,6,0.010363,343.92,282,6,0.021277,314.11
August,9,11:00,138,2,0.014493,312.22,255,2,0.007843,344.54,623,8,0.012841,348.24,314,5,0.015924,322.23
August,9,11:30,145,4,0.027586,311.84,286,2,0.006993,346.45,642,10,0.015576,353.47,330,2,0.006061,326.02
August,9,12:00,155,6,0.03871,321.16,300,2,0.006667,344.93,655,11,0.016794,354.83,346,2,0.00578,331.01
August,9,12:30,162,8,0.049383,323.37,311,3,0.009646,348.74,656,11,0.016768,354.64,356,3,0.008427,329.89
August,9,13:00,162,4,0.024691,329.64,327,5,0.015291,349.42,648,10,0.015432,357.24,359,4,0.011142,329.48
August,9,13:30,158,1,0.006329,335.12,341,5,0.014663,348.0,649,12,0.01849,359.29,356,5,0.014045,326.59
August,9,14:00,154,2,0.012987,336.18,349,5,0.014327,351.29,652,11,0.016871,359.74,354,6,0.016949,329.23
August,9,14:30,153,2,0.013072,333.16,344,3,0.008721,354.92,641,5,0.0078,358.64,355,9,0.025352,330.77
August,9,15:00,150,1,0.006667,328.83,339,2,0.0059,348.0,617,1,0.001621,360.25,343,5,0.014577,322.4
August,9,15:30,148,0,0.0,336.19,338,2,0.005917,344.11,596,0,0.0,357.89,333,3,0.009009,320.51
August,9,16:00,147,0,0.0,340.16,334,1,0.002994,354.36,575,1,0.001739,359.27,322,2,0.006211,329.09
August,9,16:30,136,1,0.007353,326.08,319,1,0.003135,361.63,540,2,0.003704,358.23,301,2,0.006645,328.91
August,9,17:00,122,2,0.016393,331.55,306,1,0.003268,359.34,504,2,0.003968,359.96,280,1,0.003571,329.68
August,9,17:30,105,1,0.009524,340.33,286,1,0.003497,361.26,482,1,0.002075,359.73,260,1,0.003846,331.17
August,9,18:00,98,1,0.010204,345.65,263,2,0.007605,363.83,453,2,0.004415,359.14,242,1,0.004132,335.44
August,9,18:30,82,1,0.012195,351.15,241,2,0.008299,360.92,412,2,0.004854,361.96,219,0,0.0,344.59
August,9,19:00,63,0,0.0,344.29,215,1,0.004651,354.27,372,3,0.008065,361.17,205,0,0.0,343.08
August,9,19:30,49,0,0.0,339.02,190,2,0.010526,346.55,332,4,0.012048,359.13,183,0,0.0,338.24
August,9,20:00,39,0,0.0,318.24,167,3,0.017964,343.94,294,3,0.010204,359.6,159,0,0.0,326.48
August,9,20:30,31,0,0.0,305.74,145,2,0.013793,330.63,251,2,0.007968,357.61,143,1,0.006993,320.08
August,9,21:00,24,0,0.0,319.17,120,1,0.008333,325.11,211,1,0.004739,356.5,121,2,0.016529,321.73
August,9,21:30,17,0,0.0,340.79,102,1,0.009804,328.28,173,0,0.0,350.95,102,1,0.009804,326.01
August,9,22:00,13,0,0.0,372.6,80,0,0.0,326.69,144,0,0.0,340.63,88,0,0.0,323.98
August,9,22:30,9,0,0.0,344.93,64,0,0.0,325.27,119,0,0.0,335.14,74,0,0.0,323.63
August,9,23:00,7,0,0.0,339.97,49,0,0.0,308.98,94,0,0.0,332.8,59,0,0.0,317.21
August,9,23:30,6,0,0.0,299.19,39,0,0.0,308.42,82,0,0.0,329.84,50,0,0.0,303.47
August,10,0:00,2,0,0.0,421.9,30,0,0.0,300.11,53,0,0.0,325.39,35,0,0.0,320.12
August,10,0:30,2,0,0.0,443.98,22,0,0.0,304.38,42,0,0.0,333.66,25,0,0.0,319.49
August,10,1:00,2,0,0.0,408.81,10,0,0.0,336.89,32,0,0.0,310.35,19,0,0.0,352.16
August,10,1:30,2,0,0.0,356.15,7,0,0.0,359.59,26,0,0.0,302.51,15,0,0.0,378.41
August,10,2:00,1,0,0.0,322.54,5,0,0.0,404.78,19,0,0.0,316.33,11,0,0.0,378.28
August,10,2:30,1,0,0.0,297.32,3,0,0.0,411.32,14,0,0.0,319.49,7,0,0.0,388.39
August,10,3:00,1,0,0.0,259.59,3,0,0.0,343.5,12,0,0.0,339.06,3,0,0.0,377.62
August,10,3:30,1,0,0.0,277.16,2,0,0.0,235.13,9,0,0.0,386.56,1,0,0.0,328.11
August,10,4:00,1,0,0.0,361.63,1,0,0.0,188.57,9,0,0.0,411.41,0,0,0.0,315.4
August,10,4:30,1,0,0.0,311.83,1,0,0.0,265.01,8,0,0.0,387.31,0,0,0.0,362.46
August,10,5:00,1,0,0.0,308.56,1,0,0.0,380.95,9,0,0.0,342.41,0,0,0.0,426.7
August,10,5:30,1,0,0.0,337.3,2,0,0.0,423.88,10,0,0.0,284.15,1,0,0.0,290.56
August,10,6:00,2,0,0.0,291.41,2,0,0.0,329.35,16,0,0.0,274.39,5,0,0.0,234.7
August,10,6:30,2,0,0.0,264.49,3,0,0.0,299.33,25,0,0.0,273.35,10,0,0.0,275.85
August,10,7:00,4,0,0.0,311.03,7,0,0.0,298.57,41,0,0.0,277.45,17,0,0.0,317.65
August,10,7:30,6,0,0.0,338.98,11,0,0.0,303.61,66,0,0.0,280.6,29,0,0.0,324.29
August,10,8:00,10,0,0.0,299.65,19,0,0.0,293.02,104,0,0.0,288.16,45,0,0.0,317.85
August,10,8:30,14,0,0.0,292.72,30,0,0.0,308.57,146,0,0.0,300.89,64,0,0.0,325.94
August,10,9:00,17,0,0.0,286.2,58,0,0.0,317.22,187,0,0.0,310.32,88,0,0.0,318.15
August,10,9:30,21,0,0.0,309.66,78,0,0.0,322.39,230,0,0.0,308.08,108,2,0.018519,309.17
August,10,10:00,24,0,0.0,313.26,97,0,0.0,320.81,283,0,0.0,308.66,127,9,0.070866,321.31
August,10,10:30,33,0,0.0,307.08,111,0,0.0,326.34,329,0,0.0,315.43,151,13,0.086093,335.67
August,10,11:00,33,0,0.0,309.8,123,3,0.02439,324.43,361,0,0.0,325.92,164,8,0.04878,331.4
August,10,11:30,37,0,0.0,314.88,142,7,0.049296,325.56,397,0,0.0,328.19,178,4,0.022472,329.28
August,10,12:00,50,0,0.0,313.32,161,5,0.031056,324.63,426,6,0.014085,326.04,192,2,0.010417,327.31
August,10,12:30,59,1,0.016949,314.19,183,9,0.04918,325.15,433,23,0.053118,327.38,195,3,0.015385,325.69
August,10,13:00,72,2,0.027778,315.64,205,10,0.04878,321.63,442,38,0.085973,335.06,197,7,0.035533,331.99
August,10,13:30,76,1,0.013158,314.58,215,12,0.055814,325.35,444,46,0.103604,336.83,206,7,0.033981,331.73
August,10,14:00,80,1,0.0125,319.52,228,8,0.035088,329.66,446,28,0.06278,339.17,207,3,0.014493,332.32
August,10,14:30,81,2,0.024691,322.68,229,2,0.008734,332.79,444,9,0.02027,338.9,208,4,0.019231,331.77
August,10,15:00,80,1,0.0125,323.7,235,0,0.0,330.79,444,1,0.002252,341.12,206,3,0.014563,335.36
August,10,15:30,81,1,0.012346,318.17,241,2,0.008299,329.31,434,0,0.0,340.44,208,5,0.024038,334.37
August,10,16:00,80,0,0.0,310.94,236,5,0.021186,330.12,426,0,0.0,337.66,200,3,0.015,343.51
August,10,16:30,76,0,0.0,301.59,224,3,0.013393,329.99,412,0,0.0,342.1,196,5,0.02551,342.65
August,10,17:00,67,0,0.0,300.29,216,5,0.023148,330.28,388,0,0.0,340.63,186,2,0.010753,345.02
August,10,17:30,59,0,0.0,302.43,206,3,0.014563,327.22,365,0,0.0,335.1,177,1,0.00565,340.06
August,10,18:00,48,0,0.0,317.14,193,4,0.020725,327.41,327,0,0.0,335.78,167,2,0.011976,331.86
August,10,18:30,38,0,0.0,309.38,173,8,0.046243,322.21,304,0,0.0,335.76,154,1,0.006494,329.07
August,10,19:00,30,0,0.0,300.99,156,11,0.070513,317.11,279,0,0.0,337.5,144,0,0.0,332.5
August,10,19:30,26,0,0.0,297.38,141,7,0.049645,326.42,254,0,0.0,335.8,141,1,0.007092,342.62
