Portfolio,Date,slot,interval_cv,cv_share
A,2025-08-25,34,195.70774227295794,0.043802090929489244
A,2025-08-25,35,177.70156720916907,0.03977206070035118
A,2025-08-25,36,152.51185737785462,0.034134256351355106
A,2025-08-25,37,127.80610708030004,0.028604768818330358
A,2025-08-25,38,91.17127608498033,0.02040538855975388
A,2025-08-25,39,69.07575775792995,0.015460106928811536
A,2025-08-25,40,52.30309080804795,0.011706152821854957
A,2025-08-25,41,41.145964594886486,0.009209034152839411
A,2025-08-25,42,32.346899078733564,0.00723968197823043
A,2025-08-25,43,24.94195423576296,0.005582353230922776
A,2025-08-25,44,19.460087267282674,0.004355435825264699
A,2025-08-25,45,13.899071976590186,0.003110803933883211
A,2025-08-25,46,11.297922690436588,0.002528630861780794
A,2025-08-25,47,8.600638902855676,0.0019249415628593725
A,2025-08-26,0,3.7419070251770004,0.0009599556247247307
A,2025-08-26,1,3.3336326859284124,0.0008552161841786589
A,2025-08-26,2,2.637168366811254,0.0006765439627530155
A,2025-08-26,3,1.8841144517924417,0.0004833541436101698
A,2025-08-26,4,1.434757083872932,0.0003680751882690949
A,2025-08-26,5,0.9675330109380912,0.0002482126759718038
A,2025-08-26,6,0.8549340376657873,0.00021932633085320352
A,2025-08-26,7,0.8828518537756409,0.0002264884181056031
A,2025-08-26,8,0.8879958739160144,0.00022780807437558091
A,2025-08-26,9,0.9453959019773247,0.00024253358183102224
A,2025-08-26,10,1.2730445991928818,0.0003265891737282919
A,2025-08-26,11,1.7583133548955507,0.00045108090171768877
A,2025-08-26,12,2.2456290628125752,0.0005760977585460685
A,2025-08-26,13,3.5851543240017256,0.0009197420020527772
A,2025-08-26,14,7.59008003172199,0.001947172917322214
A,2025-08-26,15,15.292602572231393,0.003923192040079885
A,2025-08-26,16,37.59388306458053,0.00964440304376104
A,2025-08-26,17,65.32208542721743,0.01675784644105116
A,2025-08-26,18,98.27677367827967,0.025212102021108174
A,2025-08-26,19,127.35918108820839,0.03267295564089492
A,2025-08-26,20,149.4263719066626,0.03833411285445423
A,2025-08-26,21,168.5194772621147,0.043232292781455794
A,2025-08-26,22,179.79176651986018,0.04612410634167783
A,2025-08-26,23,188.84113385509025,0.04844564747436897
A,2025-08-26,24,192.21534448969012,0.04931127359920219
A,2025-08-26,25,193.6937688132786,0.049690551260461416
A,2025-08-26,26,193.73806477662148,0.04970191502735287
A,2025-08-26,27,194.11458681828827,0.0497985086758051
A,2025-08-26,28,199.00262954305896,0.05105249603464827
A,2025-08-26,29,200.78333310393114,0.0515093209604749
A,2025-08-26,30,199.2999310224134,0.05112876629615531
A,2025-08-26,31,198.49331729049302,0.050921836144302984
A,2025-08-26,32,200.45663862867895,0.05142551016641327
A,2025-08-26,33,191.19467326646293,0.04904942874973395
A,2025-08-26,34,168.29577130089697,0.043174902847844275
A,2025-08-26,35,146.48790258292522,0.03758027259695362
A,2025-08-26,36,131.35259505829,0.03369743331408158
A,2025-08-26,37,110.92679988759602,0.02845736272129195
A,2025-08-26,38,78.16025626228837,0.020051374105256124
A,2025-08-26,39,57.38437714613158,0.01472149234123437
A,2025-08-26,40,44.93726847116593,0.011528288473875303
A,2025-08-26,41,38.452326107034935,0.009864629581076177
A,2025-08-26,42,28.69495971206167,0.007361457083648453
A,2025-08-26,43,21.33392649340799,0.005473044251772188
A,2025-08-26,44,16.83903068701547,0.004319915517448812
A,2025-08-26,45,11.568036468243688,0.00296768508677365
A,2025-08-26,46,9.024964050691453,0.002315280669751527
A,2025-08-26,47,7.103710980609195,0.0018223989175498191
A,2025-08-27,0,3.6402562673537657,0.000932203909693666
A,2025-08-27,1,2.536866618905404,0.000649645741076928
A,2025-08-27,2,2.0926548861610637,0.0005358911360207589
A,2025-08-27,3,1.7139665495932683,0.00043891588978060646
A,2025-08-27,4,1.3847964625472453,0.0003546213732515353
A,2025-08-27,5,1.4016160196950056,0.00035892855818053923
A,2025-08-27,6,1.3533531936939396,0.0003465693197679743
A,2025-08-27,7,1.0840727346957442,0.00027761145574794983
A,2025-08-27,8,0.9865183748408797,0.0002526295454137976
A,2025-08-27,9,0.9835281175364743,0.00025186379450357855
A,2025-08-27,10,1.1274092800696716,0.0002887091626298775
A,2025-08-27,11,1.5999155986230658,0.00040970950028759685
A,2025-08-27,12,2.221317307994061,0.0005688392594094907
A,2025-08-27,13,3.5374496432071614,0.0009058769892976086
A,2025-08-27,14,7.729191539430662,0.0019793064121461364
A,2025-08-27,15,16.630088353391404,0.0042586653913934455
A,2025-08-27,16,40.86603968517375,0.01046505497699712
A,2025-08-27,17,71.8356451480074,0.01839581181767155
A,2025-08-27,18,106.20026444956414,0.027195970409619498
A,2025-08-27,19,131.65244669213297,0.03371381477391369
A,2025-08-27,20,154.3118560893232,0.03951648043260517
A,2025-08-27,21,173.4336778011176,0.04441323375188671
A,2025-08-27,22,185.97351455315598,0.04762445955266478
A,2025-08-27,23,192.37683393938886,0.04926423404337743
A,2025-08-27,24,193.1118450810872,0.049452457127038975
A,2025-08-27,25,194.16792989400582,0.049722901381307506
A,2025-08-27,26,195.9913550347869,0.05018984764015029
A,2025-08-27,27,194.49059164192707,0.049805529229686826
A,2025-08-27,28,195.44849497471944,0.050050830979441595
A,2025-08-27,29,196.66734752534026,0.05036295711276319
A,2025-08-27,30,196.09048167198102,0.05021523218232549
A,2025-08-27,31,195.62706345272395,0.05009655914282303
A,2025-08-27,32,192.49285025907378,0.04929394372831595
A,2025-08-27,33,182.21807238576739,0.046662758613512774
A,2025-08-27,34,164.18792839544452,0.04204556424979373
A,2025-08-27,35,146.98619995413807,0.03764051215214803
A,2025-08-27,36,129.7704255496725,0.033231863136919976
A,2025-08-27,37,109.53813981812053,0.028050740030248534
A,2025-08-27,38,75.41758289229892,0.019313081406478597
A,2025-08-27,39,56.250304971199405,0.014404687572650296
A,2025-08-27,40,44.449278441684875,0.011382657731545422
A,2025-08-27,41,37.20439300037693,0.00952737336757412
A,2025-08-27,42,29.31538735594995,0.007507141448386672
A,2025-08-27,43,22.318863093635002,0.00571545789849808
A,2025-08-27,44,16.612845168567038,0.004254249723064542
A,2025-08-27,45,11.999850828767132,0.003072945154613862
A,2025-08-27,46,9.998508796933715,0.002560437592044485
A,2025-08-27,47,7.970980506195889,0.002041224201330573
A,2025-08-28,0,4.324686705942951,0.0011043633059098445
A,2025-08-28,1,2.7772822985195207,0.0007092140701020226
A,2025-08-28,2,2.2610338054781502,0.0005773835049739913
A,2025-08-28,3,1.6904623387904107,0.00043168088324576373
A,2025-08-28,4,1.1219448986819869,0.00028650278311593126
A,2025-08-28,5,0.697059747674414,0.0001780029999168575
A,2025-08-28,6,0.8710432410641487,0.00022243187974058955
A,2025-08-28,7,0.9693890797127891,0.0002475457302637357
A,2025-08-28,8,0.8496883817069074,0.0002169786470140213
A,2025-08-28,9,0.6550669887099215,0.00016727961918026597
A,2025-08-28,10,1.0075473327978566,0.00025728992155205733
A,2025-08-28,11,1.7459024443653826,0.0004458382135764511
A,2025-08-28,12,2.744667164267462,0.0007008853841336726
A,2025-08-28,13,4.362754983505729,0.0011140845208135162
A,2025-08-28,14,8.438327040981765,0.0021548332586776723
A,2025-08-28,15,16.34044920073274,0.00417273983675504
A,2025-08-28,16,40.2907149979815,0.010288742338606103
A,2025-08-28,17,70.8415503211744,0.018090283534518487
A,2025-08-28,18,101.7565257612766,0.025984812502879623
A,2025-08-28,19,126.75891098614505,0.032369486972968604
A,2025-08-28,20,150.35140010558604,0.03839412668681973
A,2025-08-28,21,172.8279193271289,0.04413378940937919
A,2025-08-28,22,185.5711150736866,0.04738792519757063
A,2025-08-28,23,191.90824830757822,0.04900619211123039
A,2025-08-28,24,195.47906195976688,0.04991804442282096
A,2025-08-28,25,196.48427645215827,0.05017473862414665
A,2025-08-28,26,193.5583426472092,0.04942756451665199
A,2025-08-28,27,194.6489543264324,0.04970606596691328
A,2025-08-28,28,198.56220202251754,0.05070536313138854
A,2025-08-28,29,198.88910208358672,0.05078884118579845
A,2025-08-28,30,199.31824413568881,0.050898428022392445
A,2025-08-28,31,197.22917788185686,0.05036495860108704
A,2025-08-28,32,195.7531201887794,0.04998802864882007
A,2025-08-28,33,188.92421296801567,0.048244181043926374
A,2025-08-28,34,168.50124772760475,0.04302891923585413
A,2025-08-28,35,146.88342504618655,0.03750853550719779
A,2025-08-28,36,127.87830089924574,0.03265533730828543
A,2025-08-28,37,109.33049492609413,0.027918921074079197
A,2025-08-28,38,76.88602840563411,0.019633817263951508
A,2025-08-28,39,57.30595383110154,0.014633798220403867
A,2025-08-28,40,45.30008543807945,0.011567948273258286
A,2025-08-28,41,37.433139324864634,0.0095590243424067
A,2025-08-28,42,28.48768397770181,0.007274689473366141
A,2025-08-28,43,21.204734084085633,0.005414896344250672
A,2025-08-28,44,16.766723011081456,0.004281594231634693
A,2025-08-28,45,12.364627111314784,0.0031574635115717018
A,2025-08-28,46,9.831624700628518,0.002510629392397477
A,2025-08-28,47,7.815546316875808,0.0019957983444524536
A,2025-08-29,0,4.694842802738725,0.0012131376751262856
A,2025-08-29,1,3.4255212887787625,0.0008851476198394736
A,2025-08-29,2,2.443037045217159,0.0006312757222783356
A,2025-08-29,3,2.032057887222519,0.0005250795574218395
A,2025-08-29,4,1.4566559254205322,0.0003763968799536259
A,2025-08-29,5,1.0293176782603781,0.0002659735602739995
A,2025-08-29,6,0.7037624008643638,0.000181850749577355
A,2025-08-29,7,0.900334225853331,0.0002326445028044783
A,2025-08-29,8,1.0118281092525447,0.0002614542917965232
A,2025-08-29,9,1.0049262143742448,0.0002596708564274534
A,2025-08-29,10,1.131374073327443,0.00029234472179003696
A,2025-08-29,11,1.60153508778623,0.0004138333560171137
A,2025-08-29,12,2.1630363627459053,0.000558924124740544
A,2025-08-29,13,3.5303520722271693,0.00091223567757808
A,2025-08-29,14,8.192743609302498,0.0021169880127396637
A,2025-08-29,15,15.558789713318713,0.004020359099048763
A,2025-08-29,16,37.98112769235424,0.009814244881745282
A,2025-08-29,17,67.89333330546931,0.017543496978157446
A,2025-08-29,18,99.17690950933347,0.025627108400344566
A,2025-08-29,19,123.15829810664827,0.031823849639960794
A,2025-08-29,20,142.362565447224,0.03678619262202171
A,2025-08-29,21,168.39131558352344,0.04351196785103965
A,2025-08-29,22,180.8187658218567,0.046723195302805345
A,2025-08-29,23,188.2726812650095,0.0486492716447053
A,2025-08-29,24,195.04816695184533,0.050400043140011716
A,2025-08-29,25,196.2241215142245,0.050703907368016665
A,2025-08-29,26,196.5630849146616,0.05079149480999008
A,2025-08-29,27,198.295260225389,0.05123908532955788
A,2025-08-29,28,199.57506118901674,0.0515697832529759
A,2025-08-29,29,204.32621644918837,0.05279747195069467
A,2025-08-29,30,202.28719038090622,0.05227059182969153
A,2025-08-29,31,202.5596628195163,0.05234099814457785
A,2025-08-29,32,197.55569212642067,0.05104798246160741
A,2025-08-29,33,184.87933395025732,0.047772437713244784
A,2025-08-29,34,163.11695810932068,0.0421490847827702
A,2025-08-29,35,144.16639064063446,0.03725229732316136
A,2025-08-29,36,125.73089141190535,0.032488602432016886
A,2025-08-29,37,106.61018076409114,0.027547850326638538
A,2025-08-29,38,74.3745071921138,0.019218218912690904
A,2025-08-29,39,54.41665834935833,0.014061152028257966
A,2025-08-29,40,42.50965605797554,0.010984407250122879
A,2025-08-29,41,34.303297148266836,0.008863901071903576
A,2025-08-29,42,25.398436371956315,0.006562903455285869
A,2025-08-29,43,19.08634852418603,0.0049318730036656405
A,2025-08-29,44,16.001784498904172,0.004134828035892551
A,2025-08-29,45,11.794771194960328,0.00304774449482179
A,2025-08-29,46,9.138946055572676,0.0023614847688818285
A,2025-08-29,47,7.102271931218968,0.0018352123853278986
A,2025-08-30,0,5.009914358358104,0.0018217870394029471
A,2025-08-30,1,3.925750534478464,0.0014275456489012597
A,2025-08-30,2,2.7183537363258057,0.0009884922677548384
A,2025-08-30,3,1.5129157924811047,0.0005501511972658562
A,2025-08-30,4,1.0506268533434875,0.0003820461284885409
A,2025-08-30,5,1.137081535609178,0.0004134841947669738
A,2025-08-30,6,1.0743959109234966,0.00039068942215399877
A,2025-08-30,7,1.0342734486142604,0.0003760994358597311
A,2025-08-30,8,1.0370953943766814,0.00037712559795515687
A,2025-08-30,9,1.0465909781848728,0.00038057853752177195
A,2025-08-30,10,1.0086681671764304,0.0003667884244277928
A,2025-08-30,11,1.0565159300094598,0.0003841876109125308
A,2025-08-30,12,1.3738936369625858,0.000499597686168213
A,2025-08-30,13,2.365459076670258,0.0008601669369710029
A,2025-08-30,14,5.336342011919391,0.001940488004334324
A,2025-08-30,15,10.597937348371651,0.0038537953994078732
A,2025-08-30,16,25.488821279672333,0.009268662283517212
A,2025-08-30,17,42.69989150755068,0.015527233275472976
A,2025-08-30,18,60.71064825513791,0.022076599365504695
A,2025-08-30,19,74.2040991886125,0.02698330879585909
A,2025-08-30,20,92.71343311452692,0.03371397567800979
A,2025-08-30,21,114.46881719135938,0.041625024433221594
A,2025-08-30,22,128.60834720395977,0.046766671710530824
A,2025-08-30,23,134.40393958606953,0.04887415984947983
A,2025-08-30,24,143.5609923997277,0.052203997236264614
A,2025-08-30,25,150.70766147972645,0.054802785992627806
A,2025-08-30,26,149.99542173210847,0.05454378972076672
A,2025-08-30,27,146.42673150062703,0.05324608418204619
A,2025-08-30,28,142.75389836469972,0.05191050849625445
A,2025-08-30,29,142.2984199111158,0.05174487996767847
A,2025-08-30,30,139.07999858390784,0.050574544939602846
A,2025-08-30,31,137.32999632477717,0.04993818048173715
A,2025-08-30,32,136.08689708188817,0.04948614439341388
A,2025-08-30,33,126.64860266872046,0.046054037334080165
A,2025-08-30,34,113.87185244951641,0.041407946345278696
A,2025-08-30,35,99.92622768606847,0.03633681006766126
A,2025-08-30,36,87.86399355795591,0.03195054311198397
A,2025-08-30,37,76.25933195557582,0.027730666165663935
A,2025-08-30,38,58.98031411803176,0.02144738695201155
A,2025-08-30,39,46.26021174587222,0.01682189518031717
A,2025-08-30,40,36.3038725145438,0.013201408187106837
A,2025-08-30,41,29.480986381947872,0.010720358684344681
A,2025-08-30,42,22.10723344823358,0.008038993981175847
A,2025-08-30,43,16.42701831086619,0.005973461203951341
A,2025-08-30,44,11.981799684564395,0.004357018067114325
A,2025-08-30,45,8.473493021074148,0.0030812701894815083
A,2025-08-30,46,7.084379121479304,0.0025761378623561106
A,2025-08-30,47,5.506853916277216,0.002002492333191715
A,2025-08-31,0,2.541790101039007,0.0019053898808388359
A,2025-08-31,1,2.645409381605019,0.0019830655034520383
A,2025-08-31,2,2.3672106581847765,0.0017745207332719466
A,2025-08-31,3,1.9883996445099443,0.001490554456154381
A,2025-08-31,4,1.2306304338012355,0.0009225115695661436
A,2025-08-31,5,0.8927424746802266,0.0006692222448877261
A,2025-08-31,6,1.1554559205941701,0.00086615886101512
A,2025-08-31,7,1.133897717813013,0.0008499982892151521
A,2025-08-31,8,0.8349462328784971,0.000625896726295725
A,2025-08-31,9,0.8997290513166291,0.0006744595587081177
A,2025-08-31,10,0.7991204856043943,0.000599040843781405
A,2025-08-31,11,1.234595425930266,0.0009254838275339325
A,2025-08-31,12,1.779763719180689,0.0013341557115297518
A,2025-08-31,13,1.885059824210063,0.0014130883239955494
A,2025-08-31,14,3.8906006559098754,0.002916492245809502
A,2025-08-31,15,5.984366564012067,0.004486031907055522
A,2025-08-31,16,10.5618064182785,0.00791739611565105
A,2025-08-31,17,13.806040382337045,0.01034935560894831
A,2025-08-31,18,17.0021182795818,0.012745216101635534
A,2025-08-31,19,20.466962816679665,0.015342550837091202
A,2025-08-31,20,23.921312530305997,0.01793201838853523
A,2025-08-31,21,32.26298227112759,0.024185144131280055
A,2025-08-31,22,32.619433427275176,0.024452348896008377
A,2025-08-31,23,36.599906893945594,0.027436212064426983
A,2025-08-31,24,49.117323419658334,0.03681958277335707
A,2025-08-31,25,58.767622541502426,0.04405369006109627
A,2025-08-31,26,71.60961828955463,0.053680373530400775
A,2025-08-31,27,75.80358050587027,0.05682427324278132
A,2025-08-31,28,78.98336037382595,0.05920791632220836
A,2025-08-31,29,79.71499793025549,0.05975637026256034
A,2025-08-31,30,78.87312597952486,0.05912528184372178
A,2025-08-31,31,80.23410123222826,0.060145503172584894
A,2025-08-31,32,78.95947542751453,0.05919001156485348
A,2025-08-31,33,75.05285652834253,0.05626151164043668
A,2025-08-31,34,66.23782750165284,0.049653543854312476
A,2025-08-31,35,59.05208726133399,0.044266931980010485
A,2025-08-31,36,44.897508984477454,0.03365630358656481
A,2025-08-31,37,37.82309337578121,0.028353143460105857
A,2025-08-31,38,30.18055668224499,0.022624105458954265
A,2025-08-31,39,26.960242500013184,0.02021007683659159
A,2025-08-31,40,26.30594635623357,0.01971959996719158
A,2025-08-31,41,22.70680100816783,0.0170215899611453
A,2025-08-31,42,18.79653334270418,0.014090354829613329
A,2025-08-31,43,15.04125480399992,0.011275303451274303
A,2025-08-31,44,13.268320326497747,0.009946267111317651
A,2025-08-31,45,11.978688444352175,0.008979526569979142
A,2025-08-31,46,8.265048977307078,0.006195688888536041
A,2025-08-31,47,6.865746896155386,0.005146736803714682
B,2025-08-01,0,35.81439102448157,0.002926729674305922
B,2025-08-01,1,27.498123705910018,0.002247129501177578
B,2025-08-01,2,13.622485441762846,0.0011132210052923793
B,2025-08-01,3,8.051126677602001,0.000657933045485168
B,2025-08-01,4,6.446159718819426,0.0005267761476521554
B,2025-08-01,5,5.026634323780944,0.0004107734186304604
B,2025-08-01,6,4.791848761942248,0.00039158688910208777
B,2025-08-01,7,4.106493377235609,0.00033558007495592133
B,2025-08-01,8,3.95205163880575,0.0003229591925149751
B,2025-08-01,9,4.19446121930127,0.00034276875208803385
B,2025-08-01,10,3.975950645131976,0.0003249122043909435
B,2025-08-01,11,4.54926876940068,0.00037176340356302035
B,2025-08-01,12,6.579197717318296,0.0005376479298290673
B,2025-08-01,13,12.792643713964637,0.0010454068573967996
B,2025-08-01,14,35.0218118893583,0.0028619606022193588
B,2025-08-01,15,59.2101950248569,0.004838620170373204
B,2025-08-01,16,108.78565101668589,0.008889895482282086
B,2025-08-01,17,161.36812050293486,0.0131869020595681
B,2025-08-01,18,232.48768352616685,0.01899874834732098
B,2025-08-01,19,287.85102067559404,0.023523005693846043
B,2025-08-01,20,351.481707289398,0.028722865676995835
B,2025-08-01,21,398.85702819604313,0.03259434732336709
B,2025-08-01,22,436.8912290631241,0.03570247847210298
B,2025-08-01,23,476.69689058599704,0.03895537227964346
B,2025-08-01,24,519.168618374709,0.04242613535790709
B,2025-08-01,25,531.250586303352,0.04341346623382789
B,2025-08-01,26,544.9740124755893,0.04453493605259372
B,2025-08-01,27,556.226759407492,0.04545450350637346
B,2025-08-01,28,577.4319475470609,0.047187378241976045
B,2025-08-01,29,588.5783877427648,0.04809825837564475
B,2025-08-01,30,591.2055460031406,0.0483129481084531
B,2025-08-01,31,584.6579677053456,0.047777884097846335
B,2025-08-01,32,581.7763105797752,0.047542396876667094
B,2025-08-01,33,561.9024609986222,0.04591831829685562
B,2025-08-01,34,535.0745105851977,0.04372595493872662
B,2025-08-01,35,500.9663435209738,0.040938656821195865
B,2025-08-01,36,458.098872096427,0.03743555382008883
B,2025-08-01,37,409.13338247330194,0.03343412457900645
B,2025-08-01,38,372.88275599554134,0.03047174601581608
B,2025-08-01,39,329.15033974131666,0.026897960263243988
B,2025-08-01,40,280.9326095255134,0.022957637454074805
B,2025-08-01,41,248.45768735072494,0.02030380708921508
B,2025-08-01,42,209.60177092137678,0.017128525857757357
B,2025-08-01,43,172.15491455378077,0.014068392134819054
B,2025-08-01,44,136.46210172905666,0.011151597755091662
B,2025-08-01,45,109.209773555665,0.008924554511372477
B,2025-08-01,46,81.23641493996485,0.006638589110073126
B,2025-08-01,47,66.41375136769192,0.005427290297269912
B,2025-08-02,0,40.6051301978525,0.004753585834447729
B,2025-08-02,1,28.182229339892018,0.0032992541957260614
B,2025-08-02,2,12.665483974699402,0.0014827305051158279
B,2025-08-02,3,6.860205033267449,0.0008031146140561284
B,2025-08-02,4,5.405273255649583,0.000632787784552749
B,2025-08-02,5,3.951206691371527,0.00046256224436566694
B,2025-08-02,6,3.1014451089494153,0.0003630818437074942
B,2025-08-02,7,2.780725686348483,0.00032553566920492656
B,2025-08-02,8,2.67265887137534,0.0003128844382317186
B,2025-08-02,9,2.772381722661178,0.0003245588530392388
B,2025-08-02,10,2.8900896986186497,0.00033833876125247597
B,2025-08-02,11,3.059227346337614,0.0003581394692504816
B,2025-08-02,12,4.36731961765005,0.0005112760030028155
B,2025-08-02,13,7.313061927186393,0.0008561299376242558
B,2025-08-02,14,13.642865704654554,0.001597151218058365
B,2025-08-02,15,23.21914037444667,0.002718232307942715
B,2025-08-02,16,41.43848431758893,0.004851145436383626
B,2025-08-02,17,67.63929762259423,0.00791843802652707
B,2025-08-02,18,135.14490185469305,0.015821224754705345
B,2025-08-02,19,189.1595056222892,0.02214463891621274
B,2025-08-02,20,235.38934732792444,0.02755670186465985
B,2025-08-02,21,272.3511048974783,0.03188376315821568
B,2025-08-02,22,310.6312891682982,0.03636517082279305
B,2025-08-02,23,346.4731417966258,0.040561126410281645
B,2025-08-02,24,365.3776084781032,0.04277424590003549
B,2025-08-02,25,379.8012209116692,0.04446279804632044
B,2025-08-02,26,397.85825234591846,0.046576709476225525
B,2025-08-02,27,414.280748400722,0.04849926813401101
B,2025-08-02,28,423.72212104216845,0.049604556432002865
B,2025-08-02,29,416.9603611694117,0.04881296665528117
B,2025-08-02,30,412.32528689075804,0.04827034498838188
B,2025-08-02,31,410.80460203074495,0.04809232053743209
B,2025-08-02,32,406.32409855577896,0.047567794258461596
B,2025-08-02,33,388.82064301570637,0.04551868918469988
B,2025-08-02,34,372.27586207187784,0.04358181480588596
B,2025-08-02,35,352.8989873778116,0.04131339117042983
B,2025-08-02,36,320.56640842687864,0.0375282613470942
B,2025-08-02,37,293.655333647239,0.03437781943891817
B,2025-08-02,38,262.2728550257724,0.03070391653310377
B,2025-08-02,39,230.99295393183365,0.02704202223505428
B,2025-08-02,40,203.41977964970744,0.023814069263604243
B,2025-08-02,41,175.9157332332126,0.0205942089947568
B,2025-08-02,42,146.44620785647047,0.017144252851377953
B,2025-08-02,43,123.45935037979264,0.014453213577592208
B,2025-08-02,44,98.09006117504369,0.011483266351562127
B,2025-08-02,45,78.07470192859357,0.009140096222031558
B,2025-08-02,46,59.76075238218505,0.006996107747855895
B,2025-08-02,47,46.18055291414715,0.0054062927785234315
B,2025-08-03,0,35.58538435490868,0.006277188984813668
B,2025-08-03,1,25.333022558503327,0.004468693342477214
B,2025-08-03,2,11.723294797683518,0.002067965213914891
B,2025-08-03,3,7.34539301530754,0.0012957122976375974
B,2025-08-03,4,5.16535431853215,0.0009111579323570558
B,2025-08-03,5,3.71699095857956,0.0006556695993260823
B,2025-08-03,6,3.1291045569386333,0.0005519676410193391
B,2025-08-03,7,1.9361180914960934,0.0003415272696235832
B,2025-08-03,8,1.546491473368996,0.0002727979314462861
B,2025-08-03,9,1.5673079158604317,0.0002764699093068322
B,2025-08-03,10,1.6796547950624388,0.0002962876689120548
B,2025-08-03,11,2.1404647215807175,0.000377573597033113
B,2025-08-03,12,2.6260623348877496,0.0004632320223827394
B,2025-08-03,13,3.912372654484573,0.0006901345306905227
B,2025-08-03,14,8.121853122434059,0.0014326782717294158
B,2025-08-03,15,13.327117861719469,0.0023508763206419947
B,2025-08-03,16,24.278022589060498,0.004282593506625595
B,2025-08-03,17,37.61669900613658,0.006635508732781192
B,2025-08-03,18,74.95057610465172,0.01322112825977275
B,2025-08-03,19,99.76762909524687,0.017598805626256285
B,2025-08-03,20,123.48269230767923,0.021782094250781307
B,2025-08-03,21,141.00209006898956,0.02487248016739982
B,2025-08-03,22,158.84837314915853,0.028020527985386935
B,2025-08-03,23,182.4762723885741,0.032188441063428136
B,2025-08-03,24,203.69520410316056,0.03593141719935801
B,2025-08-03,25,228.05385086014138,0.04022823264423027
B,2025-08-03,26,251.60324865052615,0.04438229822729338
B,2025-08-03,27,264.48864695845,0.04665525612249956
B,2025-08-03,28,280.0395372585934,0.0493984013509602
B,2025-08-03,29,280.6692406957631,0.04950947974876753
B,2025-08-03,30,287.6156313272067,0.05073480884233669
B,2025-08-03,31,294.4758133307989,0.05194493091035437
B,2025-08-03,32,288.43995751232325,0.05088021829464161
B,2025-08-03,33,272.7025765706094,0.04810417649860811
B,2025-08-03,34,263.09863844219166,0.046410061464489616
B,2025-08-03,35,250.7775562799852,0.04423664778267511
B,2025-08-03,36,233.97104062886902,0.04127201281158388
B,2025-08-03,37,209.81956923595538,0.03701174267700748
B,2025-08-03,38,188.07306694091625,0.03317570417020925
B,2025-08-03,39,169.80679442467368,0.029953571075087965
B,2025-08-03,40,147.88784481394745,0.02608711321466704
B,2025-08-03,41,131.2948416229932,0.023160141404655707
B,2025-08-03,42,114.88069416109091,0.02026471937927164
B,2025-08-03,43,98.85686405677937,0.01743814853709285
B,2025-08-03,44,80.18570952677645,0.0141445950832204
B,2025-08-03,45,64.20512462788089,0.011325652606787952
B,2025-08-03,46,51.24407750502135,0.009039350415420947
B,2025-08-03,47,41.836128224501145,0.007379807413036011
B,2025-08-04,0,26.047332824078488,0.0021075599016165134
B,2025-08-04,1,22.454601834160734,0.0018168623540869597
B,2025-08-04,2,11.919202785666773,0.0009644148220460209
B,2025-08-04,3,6.5662500797895405,0.0005312929913253128
B,2025-08-04,4,5.118675241480851,0.0004141658096513351
B,2025-08-04,5,4.617516709304094,0.000373615722089497
B,2025-08-04,6,3.620323519756025,0.0002929301334862064
B,2025-08-04,7,3.26038991660052,0.0002638069355611716
B,2025-08-04,8,3.1969938893132643,0.000258677392128268
B,2025-08-04,9,3.095355946943481,0.00025045359227635576
B,2025-08-04,10,2.787665601312935,0.00022555753712379117
B,2025-08-04,11,3.4697383243986124,0.00028074587947233697
B,2025-08-04,12,4.718475411377128,0.00038178456277830955
B,2025-08-04,13,9.16287428650141,0.0007413928543168063
B,2025-08-04,14,25.959374286442706,0.0021004429392703864
B,2025-08-04,15,46.457330356554415,0.0037589878110328035
B,2025-08-04,16,87.9335255339725,0.007114938549556801
B,2025-08-04,17,140.54466930534625,0.011371847989752104
B,2025-08-04,18,219.40655694296169,0.017752775867219166
B,2025-08-04,19,284.76752341093703,0.02304130782514257
B,2025-08-04,20,356.09079853129174,0.02881226624575546
B,2025-08-04,21,405.272119207288,0.032791659455238126
B,2025-08-04,22,442.11946309132446,0.03577307735992592
B,2025-08-04,23,474.27122715925304,0.038374563246156894
B,2025-08-04,24,511.7751298843329,0.04140910509623213
B,2025-08-04,25,530.3368517433026,0.04291098403942897
B,2025-08-04,26,545.0068386188299,0.044097972216104044
B,2025-08-04,27,555.778382662982,0.04496952687620213
B,2025-08-04,28,580.0117266855875,0.04693031205482543
B,2025-08-04,29,584.5907113964632,0.04730081004907057
B,2025-08-04,30,583.5845882560886,0.04721940191407789
B,2025-08-04,31,588.5164849386697,0.04761845496712272
B,2025-08-04,32,589.4475029317335,0.04769378614222296
B,2025-08-04,33,577.3508416909198,0.04671501267828463
B,2025-08-04,34,550.692097013956,0.04455798179577279
B,2025-08-04,35,518.6499926284478,0.04196536877000144
B,2025-08-04,36,478.56156381970925,0.038721705948677826
B,2025-08-04,37,439.0015436099569,0.035520798091266036
B,2025-08-04,38,394.571426021073,0.03192583752901311
B,2025-08-04,39,361.59295602337966,0.029257460637865496
B,2025-08-04,40,316.11136791189426,0.025577422761703557
B,2025-08-04,41,264.5389394025666,0.02140455857290773
B,2025-08-04,42,217.5400640403998,0.017601752895897712
B,2025-08-04,43,178.8821945588262,0.014473840485381197
B,2025-08-04,44,141.83337199504592,0.011476120397689613
B,2025-08-04,45,110.54210837865215,0.008944259922214754
