Portfolio,Date,slot,interval_cct,interval_abandoned_calls,abd_share
A,2025-08-31,28,283.8847879452816,1.2061329180163205,0.06278802879895055
A,2025-08-31,29,286.68952521318556,3.2579755116139797,0.16960142385130247
A,2025-08-31,30,287.6035767212912,1.9795124239737183,0.10304808137461054
A,2025-08-31,31,282.69040365667996,2.3268170815789864,0.12112782575269586
A,2025-08-31,32,276.2660160284687,0.8194392236624318,0.042657797333751454
A,2025-08-31,33,267.95883064548104,0.03835911477020288,0.001996872124885624
A,2025-08-31,34,266.80425893477906,0.00023338901077244367,1.214960284297662e-05
A,2025-08-31,35,268.7038403475765,0.0,0.0
A,2025-08-31,36,281.7743867527508,0.0,0.0
A,2025-08-31,37,274.87567981936013,0.0,0.0
A,2025-08-31,38,267.4216797966927,0.0,0.0
A,2025-08-31,39,264.2122164808884,0.0,0.0
A,2025-08-31,40,278.4048875672008,0.0,0.0
A,2025-08-31,41,279.77191668751215,0.0,0.0
A,2025-08-31,42,287.22551243593017,0.000283400941652253,1.4753089166471608e-05
A,2025-08-31,43,308.29752705867946,0.046578925078103496,0.002424773294503972
A,2025-08-31,44,278.97717777849033,0.9946318583513264,0.05177785369561711
A,2025-08-31,45,292.9870271635959,2.7594339313900274,0.14364869291344054
A,2025-08-31,46,324.7676246394681,0.9946318583513264,0.05177785369561711
A,2025-08-31,47,285.88015053940103,0.04686232601975575,0.0024395263836704435
B,2025-08-01,0,327.52362036971795,0.0,0.0
B,2025-08-01,1,343.0090686104498,0.0,0.0
B,2025-08-01,2,370.48759768707737,0.0,0.0
B,2025-08-01,3,311.8861569170382,0.0,0.0
B,2025-08-01,4,333.5697748652384,0.0,0.0
B,2025-08-01,5,354.6506943111319,0.0,0.0
B,2025-08-01,6,388.45321093538905,0.0,0.0
B,2025-08-01,7,376.9981079848266,0.0,0.0
B,2025-08-01,8,295.91820337267256,0.0,0.0
B,2025-08-01,9,238.25266518050896,2.8359792725728197e-05,1.3713281393527244e-07
B,2025-08-01,10,254.9462681400536,0.0051392893998334545,2.4850859237328322e-05
B,2025-08-01,11,261.05790725388664,0.1781211419719716,0.0008612987286688088
B,2025-08-01,12,296.55811903207774,1.9544900607981057,0.009450870266855375
B,2025-08-01,13,328.5298604727225,4.787127660645832,0.02314799311548511
B,2025-08-01,14,295.83170701129734,2.362625350250782,0.011424394588778829
B,2025-08-01,15,291.5885915665753,1.9919797252363014,0.00963215026518325
B,2025-08-01,16,302.6279459981642,1.3023121749953996,0.0062972862639178
B,2025-08-01,17,323.1787723872541,2.3756504528931486,0.011487377029955947
B,2025-08-01,18,341.74125268797815,3.0550090332101476,0.014772392357498323
B,2025-08-01,19,348.7685437772733,2.5238286395679026,0.012203887615877845
B,2025-08-01,20,354.77176076423325,2.2759727672942778,0.011005388968727
B,2025-08-01,21,355.86831194454965,4.882170254838717,0.02360756834974112
B,2025-08-01,22,360.425610681201,8.774221705799436,0.04242745087190433
B,2025-08-01,23,368.8083890367051,12.923180482934244,0.062489600038946026
B,2025-08-01,24,371.6054496374605,10.352048443145677,0.05005697843887791
B,2025-08-01,25,373.74106091642994,10.958766386059915,0.052990742432906295
B,2025-08-01,26,366.0549768633493,10.814047572093381,0.05229095952615036
B,2025-08-01,27,364.07869724651084,11.838574161306333,0.05724502303038817
B,2025-08-01,28,370.60906172339514,14.468408147835726,0.06996149589897226
B,2025-08-01,29,372.2676534398667,14.554826586714409,0.07037936932329301
B,2025-08-01,30,374.44874823585627,8.09020069890653,0.039119890539103835
B,2025-08-01,31,373.5689495106131,6.790322132479786,0.03283437190671509
B,2025-08-01,32,379.1548121167212,6.96194558153821,0.033664251262120505
B,2025-08-01,33,376.02811254068735,6.732598777196482,0.03255525258393514
B,2025-08-01,34,370.9341302351031,6.515957641667451,0.03150769173549929
B,2025-08-01,35,372.7186430411734,7.810204023601342,0.037765976131179144
B,2025-08-01,36,375.9399817836289,8.856203838468,0.042823872688311185
B,2025-08-01,37,369.1895186849764,6.226658807741866,0.030108797055693765
B,2025-08-01,38,365.01675041709535,7.780206340943107,0.03762092335613791
B,2025-08-01,39,356.8449312809672,5.771883176379304,0.027909744945508186
B,2025-08-01,40,361.24729219407374,4.262525504340161,0.020611297216948314
B,2025-08-01,41,363.45103731868096,3.1751697073226146,0.015353425213583089
B,2025-08-01,42,354.2461032025741,2.1665264788973033,0.010476165160647737
B,2025-08-01,43,345.19975126910555,2.449025994459986,0.011842181967580068
B,2025-08-01,44,341.11216884797636,0.8000898208618573,0.003868807138220623
B,2025-08-01,45,336.0819697113857,0.03702817866011116,0.00017904849953125556
B,2025-08-01,46,343.6441849336993,0.00022489975161565852,1.0874951058587886e-06
B,2025-08-01,47,337.5060993647742,0.0,0.0
B,2025-08-02,0,316.6886140057618,0.3195801121688064,0.0025278916907301155
B,2025-08-02,1,341.3507350734076,0.08863730088829204,0.0007011246566116236
B,2025-08-02,2,349.67325587165743,0.0039893460170064175,3.1555889318015414e-05
B,2025-08-02,3,306.75946056935527,2.4125657299205828e-05,1.9083493089160262e-07
B,2025-08-02,4,284.3804527412812,0.0,0.0
B,2025-08-02,5,270.7079111349857,0.0,0.0
B,2025-08-02,6,263.8147840162127,0.0,0.0
B,2025-08-02,7,176.10455022762946,0.0,0.0
B,2025-08-02,8,165.156960477508,0.0,0.0
B,2025-08-02,9,288.2799640610282,0.0,0.0
B,2025-08-02,10,277.0525548783667,7.800024540344741e-05,6.169851149127001e-07
B,2025-08-02,11,288.8001086263427,0.012819885373489479,0.0001014058149358138
B,2025-08-02,12,348.2066343342868,0.27375183930294333,0.0021653881876431192
B,2025-08-02,13,341.0189646098507,0.759477094776656,0.006007494722236201
B,2025-08-02,14,310.77339387205296,0.27375183930294333,0.0021653881876431192
B,2025-08-02,15,320.12442878177075,0.012897885618892924,0.0001020228000507265
B,2025-08-02,16,318.12884758543635,0.01303261331549888,0.00010308850161284844
B,2025-08-02,17,319.0851718077074,0.29603000537194024,0.002341609387730738
B,2025-08-02,18,309.14684162370344,1.2548143057112053,0.009925632215627752
B,2025-08-02,19,316.4163333310648,2.1161274176007963,0.016738653976858357
B,2025-08-02,20,324.81871407288725,3.0635957965074123,0.02423316740578677
B,2025-08-02,21,335.47505744420795,4.783541817225919,0.03783801041298259
B,2025-08-02,22,338.8943357653598,4.881300467401193,0.03861128531359509
B,2025-08-02,23,340.7811837836437,5.162813623647894,0.04083806583406549
B,2025-08-02,24,339.2825376468255,4.681583251536082,0.03703151400975847
B,2025-08-02,25,343.032722303141,7.715426577536357,0.0610293381632281
B,2025-08-02,26,343.69609517275217,10.057021493720994,0.07955144922798789
B,2025-08-02,27,342.30266506993115,11.451164010893224,0.09057917326543269
B,2025-08-02,28,345.53393020356384,11.006819699381593,0.08706439168133921
B,2025-08-02,29,349.10704689211286,7.671461065659954,0.06068156917536208
B,2025-08-02,30,342.30475399504024,4.110803124875073,0.03251661998325502
B,2025-08-02,31,338.4758977276487,3.6036703095055183,0.02850517877882829
B,2025-08-02,32,348.5607264115641,3.284162397913457,0.025977858197598014
B,2025-08-02,33,355.70515871845646,2.4247461793816543,0.01917984094001068
B,2025-08-02,34,353.46091081999583,1.9643756625641757,0.015538291419853694
B,2025-08-02,35,355.3485511431005,2.853152839108382,0.022568555049994478
B,2025-08-02,36,357.8697522938905,4.551120064492962,0.035999544891798255
B,2025-08-02,37,355.01158852101076,4.099108772049607,0.03242411717657115
B,2025-08-02,38,348.4656027017973,2.7805065706498353,0.021993920110565248
B,2025-08-02,39,340.87171957684166,3.6178830317495976,0.028617601990083955
B,2025-08-02,40,338.31177330318025,6.219832958090485,0.04919913177882961
B,2025-08-02,41,325.21658944914617,3.8115604975546216,0.030149598625192384
B,2025-08-02,42,319.7824245462282,2.9632335301277006,0.02343929779505797
B,2025-08-02,43,322.90822083095804,1.6975660126494219,0.013427816232743629
B,2025-08-02,44,321.34604240487397,0.9798310729388808,0.0077505036555373516
B,2025-08-02,45,319.9438375646499,0.532582029453214,0.004212745523337895
B,2025-08-02,46,303.92389124265503,0.7494476484440943,0.005928161393654995
B,2025-08-02,47,303.37470615185515,0.27827772358952435,0.002201188116504809
B,2025-08-03,0,292.8139032677984,0.0,0.0
B,2025-08-03,1,296.98382414540293,0.0,0.0
B,2025-08-03,2,328.7009439086649,0.0,0.0
B,2025-08-03,3,350.84554090055957,0.0,0.0
B,2025-08-03,4,394.9404156546265,0.0,0.0
B,2025-08-03,5,401.3213081784324,0.0,0.0
B,2025-08-03,6,335.147184944704,0.0,0.0
B,2025-08-03,7,229.41275591212306,0.0,0.0
B,2025-08-03,8,183.98699458354466,0.0,0.0
B,2025-08-03,9,258.5709594154133,0.0,0.0
B,2025-08-03,10,371.689338361891,0.0,0.0
B,2025-08-03,11,413.5719857104839,0.0,0.0
B,2025-08-03,12,321.3435717841426,0.0,0.0
B,2025-08-03,13,292.0560094955002,0.0,0.0
B,2025-08-03,14,291.3159024440021,0.0,0.0
B,2025-08-03,15,296.2296469268137,0.0,0.0
B,2025-08-03,16,285.89730108799716,0.0,0.0
B,2025-08-03,17,301.0724375339273,0.0,0.0
B,2025-08-03,18,309.5060171903121,0.0,0.0
B,2025-08-03,19,314.55281597114686,0.0,0.0
B,2025-08-03,20,313.00981215839136,0.0013889493284186512,7.122320332626295e-06
B,2025-08-03,21,318.4078378506655,0.2282835276711234,0.0011706031152243915
B,2025-08-03,22,316.54172459250384,4.876087172258246,0.02500383138539182
B,2025-08-03,23,317.64035942235273,13.75340047820533,0.07052534017219994
B,2025-08-03,24,316.73513875126514,9.867377092025482,0.05059840489086649
B,2025-08-03,25,317.24694898619634,16.334965874146725,0.08376321381763491
B,2025-08-03,26,313.8064732744901,17.447211189566833,0.08946663817070621
B,2025-08-03,27,317.4371971208663,22.48984053571339,0.11532447242506877
B,2025-08-03,28,321.64990756914744,14.505399019134044,0.07438147400557728
B,2025-08-03,29,324.6974992848106,3.267718842832484,0.016756363878378144
B,2025-08-03,30,322.75021854108854,0.28474663763678304,0.0014601373321490555
B,2025-08-03,31,321.3071008668884,3.065816074507615,0.015721037273849697
B,2025-08-03,32,322.0954967775731,8.644291551414428,0.04432660876684717
B,2025-08-03,33,321.9627173452235,6.128631289962402,0.03142668660012636
B,2025-08-03,34,322.25135409642866,8.717950657578942,0.04470432142978204
B,2025-08-03,35,319.2605380933297,4.764165555450635,0.024429914403152578
B,2025-08-03,36,319.45091056459694,7.759613464350856,0.0397901144553552
B,2025-08-03,37,314.3782266505671,15.306238992835986,0.07848805925759017
B,2025-08-03,38,309.3980532395462,20.368972902699053,0.10444898664861862
B,2025-08-03,39,318.487848220745,13.751558101951273,0.0705158927477431
B,2025-08-03,40,316.2254983606679,3.304121443986187,0.016943030865468802
B,2025-08-03,41,312.29741989677655,0.14494759288019235,0.0007432691508704642
B,2025-08-03,42,313.05073951286084,0.0008730538635774379,4.4768870662222426e-06
B,2025-08-03,43,318.7608325802976,0.0,0.0
B,2025-08-03,44,314.0653605197184,0.0,0.0
B,2025-08-03,45,299.6246455798141,0.0,0.0
B,2025-08-03,46,273.6196939304709,0.0,0.0
B,2025-08-03,47,273.96241471759515,0.0,0.0
B,2025-08-04,0,330.59647267862096,0.0,0.0
B,2025-08-04,1,320.3067556713605,0.0,0.0
B,2025-08-04,2,340.59391418735197,0.0,0.0
B,2025-08-04,3,332.08283253052156,0.0,0.0
B,2025-08-04,4,285.5133667226848,0.0,0.0
B,2025-08-04,5,285.4715464774587,0.0,0.0
B,2025-08-04,6,332.16564161229076,0.0,0.0
B,2025-08-04,7,397.9297610262709,0.0,0.0
B,2025-08-04,8,318.19838188041456,0.0,0.0
B,2025-08-04,9,294.2150055241897,0.0,0.0
B,2025-08-04,10,362.64380250213935,0.00033891014360513407,9.86407667278656e-07
B,2025-08-04,11,379.27140991443576,0.05570225030008238,0.00016212299282695097
B,2025-08-04,12,275.21103241111825,1.1894485035329083,0.003461923892974357
B,2025-08-04,13,293.20380239042134,3.2999189928726866,0.00960450862090623
B,2025-08-04,14,276.6937519673809,1.18977008304417,0.003462859859340468
B,2025-08-04,15,265.61432838993903,0.10855609007345597,0.00031595560533888734
B,2025-08-04,16,272.7623632705224,1.1291327975449283,0.003286373305402722
B,2025-08-04,17,285.7563707677703,3.1594959103824967,0.009195803222602748
B,2025-08-04,18,296.6162989347936,1.8026549541700405,0.00524667880794656
B,2025-08-04,19,305.2263468192136,3.6525303593271414,0.010630794089202875
B,2025-08-04,20,311.2738748221094,11.56790301598782,0.03366871262077332
B,2025-08-04,21,320.5675749023955,21.62437087449401,0.0629383499820246
B,2025-08-04,22,327.8123630131996,18.580948110237543,0.054080380971422516
B,2025-08-04,23,331.35788852339806,21.224810179770436,0.06177541715084407
B,2025-08-04,24,330.7498032088671,17.97957386903699,0.05233006404046854
B,2025-08-04,25,334.01603921082767,22.12381611981088,0.06439199965484298
B,2025-08-04,26,333.5512254936587,21.634210196346057,0.06296698760972273
B,2025-08-04,27,327.70776803200414,25.581717366171823,0.07445632014351183
B,2025-08-04,28,327.788832041233,18.689187050325323,0.05439541350265621
B,2025-08-04,29,330.6084494153759,14.52344144546966,0.04227089176113658
B,2025-08-04,30,331.5950168899883,11.540425078595648,0.03358873729800393
B,2025-08-04,31,331.6394414787558,8.286816401410578,0.02411901617558456
B,2025-08-04,32,335.52398051762054,7.2289889085600905,0.02104017899913933
B,2025-08-04,33,338.86278284595426,8.474273575406027,0.024664615642595315
B,2025-08-04,34,337.7161746739136,7.419533165442777,0.021594763509197496
B,2025-08-04,35,339.99861625148253,7.392756474152045,0.021516829183265057
B,2025-08-04,36,339.4873449507024,10.328609100781893,0.03006171223132734
B,2025-08-04,37,337.9251098649536,13.741174269589385,0.0399940807694663
B,2025-08-04,38,334.55145451484117,10.808875103705056,0.03145954017054841
B,2025-08-04,39,326.98103648941054,11.637190671597004,0.03387037632435456
B,2025-08-04,40,323.4650817357792,16.97414381594969,0.049403731111250564
B,2025-08-04,41,319.4151916698602,10.960678472689086,0.0319013682182183
B,2025-08-04,42,317.35267052731666,7.4133610290077145,0.021576799329553083
B,2025-08-04,43,321.3660558429943,2.1569393514555584,0.00627783368033303
B,2025-08-04,44,316.02250461555263,0.09831173425765179,0.0002861391147035009
B,2025-08-04,45,306.6710931244155,0.0005957683577058671,1.7340008466898475e-06
B,2025-08-04,46,289.59663792330485,0.0,0.0
B,2025-08-04,47,280.5506851706963,0.0,0.0
B,2025-08-05,0,287.0614465719287,0.0,0.0
B,2025-08-05,1,291.6353073868132,0.0,0.0
B,2025-08-05,2,296.9268455995693,0.0,0.0
B,2025-08-05,3,285.1965254029854,0.0,0.0
B,2025-08-05,4,295.4527502291682,0.0,0.0
B,2025-08-05,5,335.4856551209982,0.0,0.0
B,2025-08-05,6,300.70394667219887,0.0,0.0
B,2025-08-05,7,228.64801746722497,0.0,0.0
B,2025-08-05,8,181.87961618999705,0.0,0.0
B,2025-08-05,9,193.68079624354505,0.0,0.0
B,2025-08-05,10,180.0677514794827,0.00037083777893858404,2.8370512586302754e-06
B,2025-08-05,11,216.14933101716284,0.0609497802675113,0.00046628919878688864
B,2025-08-05,12,256.03711978623556,1.3015026240285248,0.009956994317513295
B,2025-08-05,13,276.18335118692926,3.6107937548777986,0.027623957290033682
B,2025-08-05,14,261.4654342761942,1.3016657032927568,0.009958241936440283
B,2025-08-05,15,263.17423947731646,0.08775299689117591,0.0006713440874100385
B,2025-08-05,16,270.99361575332114,0.5727183772613623,0.004381515275225322
B,2025-08-05,17,285.45357956463226,1.5878791813619237,0.012147884832364212
B,2025-08-05,18,292.0509781331605,0.5729920908601027,0.004383609289249549
B,2025-08-05,19,300.5002142624373,0.13282177328128172,0.001016137514736794
B,2025-08-05,20,305.9211339075777,2.27662739632026,0.017417072873883888
B,2025-08-05,21,313.06880286754387,6.703017341180287,0.05128065387201434
B,2025-08-05,22,317.9478414851209,6.057315549452807,0.046340787480398236
B,2025-08-05,23,320.4869838978578,9.274198395736313,0.07095117521930829
B,2025-08-05,24,326.23387552421764,6.020779971966003,0.0460612762979335
B,2025-08-05,25,329.34449099963734,4.800558063355632,0.03672611063185767
B,2025-08-05,26,329.41907586000343,3.491532881433595,0.026711565860879263
B,2025-08-05,27,325.5589454423025,7.043171866259739,0.053882966468825746
B,2025-08-05,28,324.2730918149657,6.807151089476464,0.05207731699116888
B,2025-08-05,29,326.44119543946755,3.903256423696455,0.02986140889231974
B,2025-08-05,30,324.2473336435444,3.369623583506659,0.02577891296852218
B,2025-08-05,31,323.84500602370133,4.298074225978908,0.032881916528033364
B,2025-08-05,32,329.86851086966317,5.009271464032175,0.03832284820745526
B,2025-08-05,33,332.0874459709844,4.539518019083132,0.03472905416076158
B,2025-08-05,34,333.9689076733951,4.929107943794629,0.03770956652769461
B,2025-08-05,35,333.3796810086588,5.040222016214474,0.03855963180397938
B,2025-08-05,36,329.0580064542344,5.4619057602088255,0.04178567419930187
B,2025-08-05,37,325.9725361293536,4.0646086159208386,0.031095815055961318
B,2025-08-05,38,323.0924208677931,4.458566995109081,0.03410974777533792
B,2025-08-05,39,322.11334096331456,4.9180987631760305,0.03762534207294817
B,2025-08-05,40,316.802937180543,8.38209123899304,0.06412621326662994
B,2025-08-05,41,311.42056635779863,7.031908113872967,0.053796794442401534
B,2025-08-05,42,309.16543945974314,3.0113457739168297,0.02303795029329145
B,2025-08-05,43,310.49005289902306,0.5672501458486586,0.004339681207357975
B,2025-08-05,44,313.002791235508,0.023610245950971043,0.00018062743818467907
B,2025-08-05,45,306.73802262539243,0.0001409956138672741,1.0786705306250525e-06
B,2025-08-05,46,295.77911502584504,0.0,0.0
B,2025-08-05,47,278.13468534059115,0.0,0.0
B,2025-08-06,0,323.5914853286302,0.0,0.0
B,2025-08-06,1,318.0304659894327,0.0,0.0
B,2025-08-06,2,292.7793430384262,0.0,0.0
B,2025-08-06,3,274.2340056046942,0.0,0.0
B,2025-08-06,4,334.97937375139946,0.0,0.0
B,2025-08-06,5,366.6291027879138,0.0,0.0
B,2025-08-06,6,368.95839672507907,0.0,0.0
B,2025-08-06,7,316.4850438205123,0.0,0.0
B,2025-08-06,8,298.72342327067565,0.0,0.0
B,2025-08-06,9,303.3078189753593,0.0,0.0
B,2025-08-06,10,383.9406560232605,0.0005009647421907734,2.0963183472600043e-06
B,2025-08-06,11,423.13774706495883,0.08233705596471846,0.0003445445687921949
B,2025-08-06,12,360.1072531383409,1.7588639173925529,0.007360076248558639
B,2025-08-06,13,291.57459629220597,4.98696562274563,0.02086827006307655
B,2025-08-06,14,264.53516882669135,4.08924478389939,0.01711170097407994
B,2025-08-06,15,297.55195342379113,6.615331914928649,0.02768227082375898
B,2025-08-06,16,311.4443483255365,3.7629660759269057,0.01574636728043142
B,2025-08-06,17,318.9626280943348,4.106658050023925,0.017184567877053886
B,2025-08-06,18,325.91169583131824,2.0870659732439534,0.008733458311897018
B,2025-08-06,19,332.3145921437261,4.563995842047963,0.01909832651827634
B,2025-08-06,20,339.46816760516293,16.78242608778021,0.07022711332038438
B,2025-08-06,21,351.5179078552093,27.916829270881983,0.11681972096868433
B,2025-08-06,22,358.35025084302447,14.290755337649257,0.05980056097263152
B,2025-08-06,23,360.2695425168213,14.806427212155803,0.061958422236413575
B,2025-08-06,24,361.4774864863815,7.870869013747978,0.03293614446846002
B,2025-08-06,25,361.59539075572445,9.36268686741716,0.03917874973393362
B,2025-08-06,26,354.47760228214656,9.873629564880522,0.04131682146011326
B,2025-08-06,27,356.4857346413031,9.748388590985194,0.04079274275897084
B,2025-08-06,28,360.4014468712661,7.090516100202486,0.02967070881554484
B,2025-08-06,29,365.0124679364946,9.53950497061981,0.03991865616377629
B,2025-08-06,30,362.6084204377545,6.925739464039791,0.028981190658883618
B,2025-08-06,31,361.48173945245964,6.741158311604363,0.028208799263200468
B,2025-08-06,32,360.79411365520684,6.232527380107752,0.026080401266532167
B,2025-08-06,33,362.7724723613743,3.8782776894356727,0.016228895950999075
B,2025-08-06,34,364.29147804597363,1.9810732621369365,0.008289925172223779
B,2025-08-06,35,362.72707452670113,5.6781412724241145,0.023760537868719032
B,2025-08-06,36,360.36062797112555,9.674508767527296,0.04048358800941734
B,2025-08-06,37,360.422970081982,5.0063381374423885,0.020949335564440542
B,2025-08-06,38,361.423107961712,6.71097679990727,0.02808250283674544
B,2025-08-06,39,363.11179984087175,8.673464234828211,0.0362946544506515
B,2025-08-06,40,360.40461617772485,8.840778805731617,0.03699479275422732
B,2025-08-06,41,353.48142091777413,3.997798177908474,0.01672903692252397
B,2025-08-06,42,350.7703131553241,3.8780255638396754,0.0162278409156479
B,2025-08-06,43,348.7794829701873,1.3550212512316002,0.0056701713127793206
B,2025-08-06,44,330.7402378965632,0.06342178635120208,0.00026539243812371773
B,2025-08-06,45,327.1786411630402,0.00038587824736316335,1.6147316999164902e-06
B,2025-08-06,46,322.29104788080076,0.0,0.0
B,2025-08-06,47,321.05286079503924,0.0,0.0
B,2025-08-07,0,304.7639794343973,0.0,0.0
B,2025-08-07,1,292.9930740108675,0.0,0.0
B,2025-08-07,2,288.77321695113324,0.0,0.0
B,2025-08-07,3,320.51143928619246,0.0,0.0
B,2025-08-07,4,373.3458950428978,0.0,0.0
B,2025-08-07,5,372.5702901453968,0.0,0.0
B,2025-08-07,6,291.943426116726,0.0,0.0
B,2025-08-07,7,270.3294449180285,0.0,0.0
B,2025-08-07,8,318.2718410709125,0.0,0.0
B,2025-08-07,9,466.79505557152953,0.0,0.0
B,2025-08-07,10,322.1793117323581,0.00019214207438793103,2.2733191875099064e-06
B,2025-08-07,11,267.0712839355788,0.031579892554657214,0.0003736358937140364
B,2025-08-07,12,271.4821998420411,0.6744636392812074,0.007979882268576351
B,2025-08-07,13,337.03257998606983,1.8899988842712798,0.022361425740161023
B,2025-08-07,14,308.15036675476614,1.083147739254952,0.012815207426067664
B,2025-08-07,15,298.9211106359771,1.1827382193000078,0.013993507129039792
B,2025-08-07,16,311.57224994824213,0.7785041045080671,0.009210831745056727
B,2025-08-07,17,320.0719247215448,1.0625750364450581,0.01257180253837895
B,2025-08-07,18,320.4557870225709,0.7607351217401256,0.00900059892854545
B,2025-08-07,19,326.2424499037876,1.1328574216991918,0.013403345007414672
B,2025-08-07,20,332.4690030110102,1.080297472240808,0.012781484636754494
B,2025-08-07,21,343.8445561641591,2.5931944096545227,0.030681247858856994
B,2025-08-07,22,349.0620653142725,4.474868105630982,0.052944174556835116
B,2025-08-07,23,345.993525289726,6.95667894996494,0.08230759342366574
B,2025-08-07,24,348.8994968548157,5.53314085090606,0.06546507475590016
B,2025-08-07,25,354.3905934197024,5.345418917293104,0.06324405223931595
B,2025-08-07,26,350.19120596114766,5.483627244129316,0.0648792570338476
B,2025-08-07,27,347.1437098789573,7.913869246734442,0.09363254177074724
B,2025-08-07,28,350.61117366548166,5.304565237624537,0.06276069400470344
B,2025-08-07,29,353.77501846954783,4.147871603630113,0.04907533206299197
B,2025-08-07,30,357.0811702347495,3.0952308340774266,0.03662106629844152
B,2025-08-07,31,358.0825497086389,3.022046602048457,0.03575519077677554
B,2025-08-07,32,355.68948916474494,2.3947409536799533,0.02833325588088042
B,2025-08-07,33,353.2165718046486,1.9119614378635654,0.02262127457674251
B,2025-08-07,34,355.29274411100334,0.9590336905991739,0.01134675836748687
B,2025-08-07,35,355.6305182275258,1.7725225312685264,0.020971510240338456
B,2025-08-07,36,353.8117022358452,2.684504424025528,0.031761577653060834
B,2025-08-07,37,353.72028720786193,2.3741827393212995,0.028090022412566175
B,2025-08-07,38,350.1365555725847,2.341188045369643,0.027699647368030753
B,2025-08-07,39,354.33561382049953,2.210985259928457,0.02615915972963313
B,2025-08-07,40,357.96555883119504,1.9009210871136804,0.022490651227970497
B,2025-08-07,41,347.4492898126182,0.5482980340444815,0.006487160322578327
B,2025-08-07,42,345.71414541204905,0.042676481685363754,0.0005049246240304276
B,2025-08-07,43,342.5625946280741,0.38006460926571006,0.004496715107763324
B,2025-08-07,44,333.5032637308116,1.0540053833522678,0.012470411123363773
B,2025-08-07,45,325.1601306067417,0.3799139095995235,0.00449493211232214
B,2025-08-07,46,324.5376392548524,0.01779148876318716,0.00021049909505016135
B,2025-08-07,47,314.8795258093659,0.00010824905599320057,1.280743204230933e-06
B,2025-08-08,0,315.40316603954886,0.0,0.0
B,2025-08-08,1,330.3155543343382,0.0,0.0
B,2025-08-08,2,356.7772032960063,0.0,0.0
B,2025-08-08,3,300.34438806122955,0.0,0.0
B,2025-08-08,4,321.22557441455024,0.0,0.0
B,2025-08-08,5,341.52636593839185,0.0,0.0
B,2025-08-08,6,374.0779747394923,0.0,0.0
B,2025-08-08,7,363.04678335904185,0.0,0.0
B,2025-08-08,8,284.96735022383575,0.0,0.0
B,2025-08-08,9,229.435803226853,1.0482542003463374e-05,1.3713281393527244e-07
B,2025-08-08,10,245.51163684185775,0.0018996195607887667,2.4850859237328322e-05
B,2025-08-08,11,251.3971064883465,0.06583836385842667,0.0008612987286688088
B,2025-08-08,12,285.58358493920326,0.7224320838946383,0.009450870266855375
B,2025-08-08,13,316.3721688672696,1.769451112142174,0.02314799311548511
B,2025-08-08,14,284.88405477724217,0.8732898618819246,0.011424394588778829
B,2025-08-08,15,280.79796155555044,0.7362892719908197,0.00963215026518325
B,2025-08-08,16,291.428789752996,0.48136959984288774,0.0062972862639178
B,2025-08-08,17,311.21910503020024,0.8781042900714565,0.011487377029955947
B,2025-08-08,18,329.09465565395743,1.1292134897210577,0.014772392357498323
B,2025-08-08,19,335.8618923367446,0.9328749324677952,0.012203887615877845
B,2025-08-08,20,341.64295216373415,0.8412607370806667,0.011005388968727
B,2025-08-08,21,342.698923985265,1.8045814107088909,0.02360756834974112
B,2025-08-08,22,347.0875737214438,3.2431882866090644,0.04242745087190433
B,2025-08-08,23,355.1601360317566,4.776755018657065,0.062489600038946026
B,2025-08-08,24,357.8536876238124,3.8263954774505784,0.05005697843887791
B,2025-08-08,25,359.9102677204063,4.050654744165303,0.052990742432906295
B,2025-08-08,26,352.50861759803894,3.997162778946554,0.05229095952615036
B,2025-08-08,27,350.6054728800285,4.375855356461296,0.05724502303038817
B,2025-08-08,28,356.89417239146064,5.347912715714158,0.06996149589897226
B,2025-08-08,29,358.4913856793193,5.379855294567976,0.07037936932329301
B,2025-08-08,30,360.59176611389967,2.990355728721528,0.039119890539103835
B,2025-08-08,31,359.7445255298282,2.509885656046827,0.03283437190671509
B,2025-08-08,32,365.12367573902424,2.573322297877501,0.033664251262120505
B,2025-08-08,33,362.1126839075882,2.4885495517180694,0.03255525258393514
B,2025-08-08,34,357.20721130345333,2.4084731624149542,0.03150769173549929
B,2025-08-08,35,358.92568580076545,2.8868614282482383,0.037765976131179144
B,2025-08-08,36,362.0278145483331,3.2734910873926575,0.042823872688311185
B,2025-08-08,37,355.5271614621687,2.301540533974876,0.030108797055693765
B,2025-08-08,38,351.508812124941,2.8757734780818667,0.03762092335613791
B,2025-08-08,39,343.63940220290874,2.133443231430602,0.027909744945508186
B,2025-08-08,40,347.87884779915356,1.5755440483013026,0.020611297216948314
B,2025-08-08,41,350.0010403563216,1.1736281060664622,0.015353425213583089
B,2025-08-08,42,341.13674727074726,0.8008064458120415,0.010476165160647737
B,2025-08-08,43,332.42516781976553,0.9052258633473944,0.011842181967580068
B,2025-08-08,44,328.4888519118734,0.295734712691295,0.003868807138220623
B,2025-08-08,45,323.6448020943391,0.0136866105429688,0.00017904849953125556
B,2025-08-08,46,330.9271673194724,8.312899588793048e-05,1.0874951058587886e-06
B,2025-08-08,47,325.0162299047135,0.0,0.0
B,2025-08-09,0,312.58244072853955,0.14329733232657269,0.0025278916907301155
B,2025-08-09,1,336.92479361378474,0.0397443028470148,0.0007011246566116236
