Date,Call Volume,CCT,Service Level,Abandon Rate,client,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmean_30,Call Volume_rollstd_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,trend
2025-04-27,1379.0,339.66,0.9368,0.0067,A,6,4,27,17,2,1,2956.0,4408.0,541.0,1227.0,1279.0,1318.0,3886.0,807.4181073025462,3653.714285714286,1478.3547966445303,3746.5,1350.949964910727,3913.266666666667,1304.0092271022559,838.0,1.5489833641404807,0.4046169681150967,1291.8472,9.2393,482
2025-04-28,4688.0,317.24,0.8968,0.01,A,0,4,28,18,2,0,1379.0,2956.0,4452.0,5030.0,5109.0,5112.0,2914.3333333333335,1514.9298113554216,3773.4285714285716,1190.1128597942325,3757.3571428571427,1329.5858584330092,3816.233333333333,1381.0400549344483,236.0,0.053009883198562445,0.31539297412582823,4204.1984,46.88,483
2025-04-29,4254.0,325.26,0.9008,0.0078,A,1,4,29,18,2,0,4688.0,1379.0,4382.0,4450.0,4982.0,5249.0,3007.6666666666665,1655.1049312153511,3807.1428571428573,1215.6093709975794,3732.9285714285716,1307.3609038697082,3872.733333333333,1380.8714623028122,-128.0,-0.02921040620721132,0.3192970205246925,3832.0032,33.1812,484
2025-04-30,4734.0,304.33,0.8914,0.0193,A,2,4,30,18,2,0,4254.0,4688.0,4543.0,4411.0,4367.0,4920.0,3440.3333333333335,1798.3076303384153,3788.8571428571427,1206.4491187739598,3718.9285714285716,1300.1207910915657,3970.6,1294.9336183226046,191.0,0.042042703059652214,0.3184203239355146,4219.8876,91.3662,485
2025-05-01,5190.0,274.97,0.9208,0.0157,A,3,5,1,18,2,0,4734.0,4254.0,4294.0,4649.0,4507.0,4944.0,4558.666666666667,264.8496428794082,3816.1428571428573,1228.309736802488,3742.0,1316.1142690628183,3958.0,1285.2473530883829,896.0,0.20866325104797392,0.3218720532181865,4778.951999999999,81.48299999999999,486
2025-05-02,5421.0,296.33,0.9321,0.018,A,4,5,2,18,2,0,5190.0,4734.0,4408.0,4159.0,4556.0,4810.0,4726.0,468.0512792419377,3944.1428571428573,1328.9668203246458,3780.6428571428573,1352.2399427014977,3956.0333333333333,1283.2473485151916,1013.0,0.22980943738656986,0.3369469282579058,5052.9141,97.57799999999999,487
2025-05-03,3403.0,294.14,0.9689,0.0049,A,5,5,3,18,2,1,5421.0,5190.0,2956.0,2949.0,3146.0,3365.0,5115.0,349.5868990680413,4088.8571428571427,1438.5330987469383,3870.785714285714,1419.7790824128697,3972.733333333333,1299.3833798444923,447.0,0.15121786197564277,0.35181789152500065,3297.1666999999998,16.674699999999998,488
2025-05-04,1500.0,337.88,0.8681,0.0133,A,6,5,4,18,2,1,3403.0,5421.0,1379.0,541.0,1227.0,1279.0,4671.333333333333,1104.4647270661699,4152.714285714285,1388.9297695570851,3903.214285714286,1402.1811678497593,3921.366666666667,1290.0895313312876,121.0,0.0877447425670776,0.3344631183356702,1302.1499999999999,19.95,489
2025-05-05,5808.0,339.59,0.887,0.0081,A,0,5,5,19,2,0,1500.0,3403.0,4688.0,4452.0,5030.0,5109.0,3441.3333333333335,1960.7810518600406,4170.0,1348.830728198808,3971.714285714286,1239.2528411892354,3811.0333333333333,1351.5475544552746,1120.0,0.23890784982935154,0.32346060628268775,5151.696,47.044799999999995,490
2025-05-06,4907.0,336.09,0.9007,0.0103,A,1,5,6,19,2,0,5808.0,1500.0,4254.0,4382.0,4450.0,4982.0,3570.3333333333335,2158.869225620988,4330.0,1480.5171393806947,4068.5714285714284,1329.3911685884134,3892.4666666666667,1396.5935338711054,653.0,0.1535025858015985,0.34192081740893643,4419.7348999999995,50.5421,491
2025-05-07,4535.0,322.36,0.9802,0.0035,A,2,5,7,19,2,0,4907.0,5808.0,4734.0,4543.0,4411.0,4367.0,4071.6666666666665,2272.2350964047178,4423.285714285715,1495.4276661750985,4106.071428571428,1346.2108912559918,4013.4,1317.3125097241978,-199.0,-0.04203633291085763,0.33808073065354416,4445.206999999999,15.8725,492
2025-05-08,4800.0,306.53,0.9378,0.0077,A,3,5,8,19,2,0,4535.0,4907.0,5190.0,4294.0,4649.0,4507.0,5083.333333333333,654.5627038972965,4394.857142857143,1490.4195638109668,4105.5,1346.0128442637779,3994.266666666667,1304.961353195311,-390.0,-0.07514450867052024,0.3391281025444275,4501.44,36.96,493
2025-05-09,4427.0,290.97,0.9578,0.0106,A,4,5,9,19,2,0,4800.0,4535.0,5421.0,4408.0,4159.0,4556.0,4747.333333333333,191.51066114800224,4339.142857142857,1462.7749232846697,4141.642857142857,1358.2020698840622,3988.2,1300.626968175284,-994.0,-0.1833610035048884,0.3371114921641104,4240.1806,46.9262,494
2025-05-10,2858.0,347.5,0.9444,0.0057,A,5,5,10,19,2,1,4427.0,4800.0,3403.0,2956.0,2949.0,3146.0,4587.333333333333,191.9279378656149,4197.142857142857,1386.5075343672445,4143.0,1358.4981526557992,3990.2,1301.275512188212,-545.0,-0.16015280634734058,0.3303455663911066,2699.0952,16.2906,495
2025-05-11,940.0,344.43,0.9614,0.0028,A,6,5,11,19,2,1,2858.0,4427.0,1500.0,1379.0,541.0,1227.0,4028.3333333333335,1030.5543815507046,4119.285714285715,1452.275652701154,4136.0,1365.3203061778313,3935.233333333333,1313.4631161442144,-560.0,-0.37333333333333335,0.35255521307120086,903.716,2.632,496
2025-05-12,4723.0,337.18,0.9508,0.0028,A,0,5,12,20,2,0,940.0,2858.0,5808.0,4688.0,4452.0,5030.0,2741.6666666666665,1746.408409660631,4039.285714285714,1625.6807511814534,4104.642857142857,1436.6867656651366,3814.7,1416.4136145865787,-1085.0,-0.1868112947658402,0.4024673831395287,4490.6284,13.2244,497
2025-05-13,4240.0,316.18,0.9299,0.0148,A,1,5,13,20,2,0,4723.0,940.0,4907.0,4254.0,4382.0,4450.0,2840.3333333333335,1891.5618766863993,3884.285714285714,1473.5426375785303,4107.142857142857,1437.8099723132764,3867.266666666667,1419.9993912901427,-667.0,-0.13592826574281638,0.37936000231885664,3942.776,62.752,498
2025-05-14,4745.0,341.13,0.9288,0.0075,A,2,5,14,20,2,0,4240.0,4723.0,4535.0,4734.0,4543.0,4411.0,3301.0,2058.8984919126133,3789.0,1416.8627315304702,4106.142857142857,1437.7048406370473,3967.7,1330.5542829963777,210.0,0.04630650496141125,0.3739410745659726,4407.156,35.5875,499
2025-05-15,4286.0,301.57,0.9124,0.0105,A,3,5,15,20,2,0,4745.0,4240.0,4800.0,5190.0,4294.0,4649.0,4569.333333333333,285.4230777869007,3819.0,1437.3656458952905,4106.928571428572,1438.0773202859668,3958.2,1323.7078644266007,-514.0,-0.10708333333333334,0.3763722560605631,3910.5464,45.003,500
2025-05-16,3893.0,298.47,0.9649,0.0038,A,4,5,16,20,2,0,4286.0,4745.0,4427.0,5421.0,4408.0,4159.0,4423.666666666667,279.2316839711234,3745.5714285714284,1391.2887140037722,4042.3571428571427,1405.634628483233,3952.733333333333,1321.9442560456016,-534.0,-0.12062344702959114,0.3714489873002939,3756.3557,14.7934,501
2025-05-17,2905.0,337.05,0.9524,0.0019,A,5,5,17,20,2,1,3893.0,4286.0,2858.0,3403.0,2956.0,2949.0,4308.0,426.4258434945255,3669.285714285714,1362.0303122282392,3933.214285714286,1348.5146916612964,3935.4666666666667,1319.132126747013,47.0,0.016445066480055982,0.37119767123214614,2766.722,5.5195,502
2025-05-18,1264.0,332.25,0.9328,0.0077,A,6,5,18,20,2,1,2905.0,3893.0,940.0,1500.0,1379.0,541.0,3694.6666666666665,711.5422217503043,3676.0,1357.472651658214,3897.6428571428573,1369.9740933621715,3877.3333333333335,1325.0182128438175,324.0,0.3446808510638298,0.3692798290691551,1179.0592,9.732800000000001,503
2025-05-19,4707.0,327.25,0.908,0.0101,A,0,5,19,21,2,0,1264.0,2905.0,4723.0,5808.0,4688.0,4452.0,2687.3333333333335,1327.9474136174867,3722.285714285714,1249.8962242636608,3880.785714285714,1402.804398809281,3780.8333333333335,1406.6998818053821,-16.0,-0.0033876773237349143,0.33578728775888955,4273.956,47.5407,504
2025-05-20,4656.0,322.16,0.98,0.0033,A,1,5,20,21,2,0,4707.0,1264.0,4240.0,4907.0,4254.0,4382.0,2958.6666666666665,1722.1272697839056,3720.0,1247.7740180016508,3802.1428571428573,1314.5362362763162,3839.4333333333334,1407.469621974705,416.0,0.09811320754716982,0.33542312311872335,4562.88,15.3648,505
2025-05-21,4287.0,333.35,0.9359,0.0078,A,2,5,21,21,2,0,4656.0,4707.0,4745.0,4535.0,4734.0,4543.0,3542.3333333333335,1973.2593173055996,3779.4285714285716,1285.9894837754068,3784.214285714286,1299.9388848694352,3976.6,1268.5972323519545,-458.0,-0.09652265542676501,0.34026029582808615,4012.2032999999997,33.4386,506
2025-05-22,4307.0,313.8,0.9426,0.0062,A,3,5,22,21,2,0,4287.0,4656.0,4286.0,4800.0,5190.0,4294.0,4550.0,229.18769600485726,3714.0,1239.4856460107358,3766.5,1290.5769580367423,3971.1,1266.821500367399,21.0,0.00489967335510966,0.3337333457217921,4059.7782,26.7034,507
2025-05-23,4282.0,304.07,0.9789,0.0043,A,4,5,23,21,2,0,4307.0,4287.0,3893.0,4427.0,5421.0,4408.0,4416.666666666667,207.50983912419693,3717.0,1241.1251615637525,3731.285714285714,1266.7132775306784,3968.6,1266.0564240844567,389.0,0.09992293860775751,0.33390507440509887,4191.6498,18.4126,508
2025-05-24,2910.0,340.46,0.9173,0.0038,A,5,5,24,21,2,1,4282.0,4307.0,2905.0,2858.0,3403.0,2956.0,4292.0,13.228756556024864,3772.5714285714284,1258.9004272436605,3720.9285714285716,1261.1679241746594,3959.9,1262.8659346761722,5.0,0.0017211703958691911,0.33369823503126417,2669.343,11.058,509
2025-05-25,1230.0,328.42,0.9062,0.0081,A,6,5,25,21,2,1,2910.0,4282.0,1264.0,940.0,1500.0,1379.0,3833.0,799.4391784244912,3773.285714285714,1258.3274235118179,3724.6428571428573,1258.504766479942,3913.766666666667,1275.4566371826759,-34.0,-0.02689873417721519,0.3334832076849553,1114.626,9.963,510
2025-05-26,2721.0,333.3,0.8892,0.0141,A,0,5,26,22,2,0,1230.0,2910.0,4707.0,4723.0,5808.0,4688.0,2807.3333333333335,1528.5880194916397,3768.4285714285716,1269.6423193354908,3745.3571428571427,1210.6211124963766,3807.8333333333335,1362.0291678312176,-1986.0,-0.4219247928616954,0.3369155857063738,2419.5132,38.366099999999996,511
2025-05-27,4971.0,329.41,0.9055,0.0092,A,1,5,27,22,2,0,2721.0,1230.0,4656.0,4240.0,4907.0,4254.0,2287.0,920.2537693484594,3484.714285714286,1246.6410488837134,3602.3571428571427,1204.481414560625,3800.0,1367.760893602744,315.0,0.06765463917525773,0.3577455557818224,4501.2405,45.7332,512
2025-05-28,4602.0,322.09,0.9583,0.0046,A,2,5,28,22,2,0,4971.0,2721.0,4287.0,4745.0,4535.0,4734.0,2974.0,1883.2888785313944,3529.714285714286,1300.4898710723917,3654.5714285714284,1249.261548908956,3919.733333333333,1304.266789223459,315.0,0.0734779566130161,0.36844054951864746,4410.0966,21.1692,513
2025-05-29,4264.0,315.19,0.9167,0.0087,A,3,5,29,22,2,0,4602.0,4971.0,4307.0,4286.0,4800.0,5190.0,4098.0,1206.7050178067634,3574.714285714286,1336.0254132170867,3644.3571428571427,1240.2119302232654,3916.866666666667,1302.6134402472019,-43.0,-0.009983747387973066,0.3737432718906449,3908.8088,37.096799999999995,514
2025-05-30,4437.0,289.94,0.9862,0.0017,A,4,5,30,22,2,0,4264.0,4602.0,4282.0,3893.0,4427.0,5421.0,4612.333333333333,353.6132538994363,3568.5714285714284,1332.1906591704262,3642.785714285714,1239.350026833007,3917.2,1302.703962453907,155.0,0.03619803829985988,0.3733120341950754,4375.7694,7.5428999999999995,515
2025-05-31,3014.0,318.7,0.9125,0.0059,A,5,5,31,22,2,1,4437.0,4264.0,2910.0,2905.0,2858.0,3403.0,4434.333333333333,169.01577835619332,3590.714285714286,1347.2284778123396,3681.6428571428573,1256.2116802968646,3907.3,1297.4003223954169,104.0,0.03573883161512027,0.3751979050999156,2750.275,17.7826,516
2025-06-01,1412.0,297.56,0.9845,0.0029,A,6,6,1,22,2,1,3014.0,4437.0,1230.0,1264.0,940.0,1500.0,3905.0,776.461847098764,3605.5714285714284,1339.018901676747,3689.4285714285716,1251.3563542311645,3834.766666666667,1283.9730012021678,182.0,0.14796747967479676,0.3713749479669254,1390.114,4.094799999999999,517
2025-06-02,5596.0,322.25,0.9327,0.0116,A,0,6,2,23,2,0,1412.0,3014.0,2721.0,4707.0,4723.0,5808.0,2954.3333333333335,1513.3824147694368,3631.5714285714284,1285.918200760687,3700.0,1229.7284878566245,3701.133333333333,1321.270802422179,2875.0,1.0565968393972804,0.35409415071495254,5219.3892,64.9136,518
2025-06-03,4963.0,319.35,0.9067,0.0107,A,1,6,3,23,2,0,5596.0,1412.0,4971.0,4656.0,4240.0,4907.0,3340.6666666666665,2111.041764942931,4042.285714285714,1400.6278014145041,3763.5,1306.2963940969737,3774.233333333333,1364.1754787349103,-8.0,-0.0016093341380004024,0.34649401363802407,4499.9520999999995,53.104099999999995,519
2025-06-04,4611.0,325.28,0.8562,0.0146,A,2,6,4,23,2,0,4963.0,5596.0,4602.0,4287.0,4745.0,4535.0,3990.3333333333335,2255.2215707848654,4041.1428571428573,1399.7466947715216,3785.4285714285716,1324.8757685903192,3889.6666666666665,1310.5612204867373,9.0,0.001955671447196871,0.34637397000143705,3947.9381999999996,67.3206,520
2025-06-05,4617.0,328.65,0.9349,0.0104,A,3,6,5,23,2,0,4611.0,4963.0,4264.0,4307.0,4286.0,4800.0,5056.666666666667,499.1355861219886,4042.4285714285716,1400.3517245252858,3808.5714285714284,1337.0846998247648,3849.766666666667,1267.66292385072,353.0,0.08278611632270169,0.34641347392575184,4316.4333,48.016799999999996,521
2025-06-06,4443.0,314.89,0.9168,0.0081,A,4,6,6,23,2,0,4617.0,4611.0,4437.0,4282.0,3893.0,4427.0,4730.333333333333,201.5175757430251,4092.8571428571427,1415.9300157577702,3830.714285714286,1348.492116777468,3840.1,1260.4078527097583,6.0,0.001352265043948614,0.3459514872706594,4073.3423999999995,35.988299999999995,522
2025-06-07,3154.0,285.54,0.9294,0.0201,A,5,6,7,23,2,1,4443.0,4617.0,3014.0,2910.0,2905.0,2858.0,4557.0,98.77246579900228,4093.714285714286,1416.1748614119756,3842.214285714286,1353.3146304577424,3837.0333333333333,1258.769664321516,140.0,0.046449900464499004,0.34593886201437146,2931.3276,63.3954,523
2025-06-08,1423.0,330.24,0.8776,0.0133,A,6,6,8,23,2,1,3154.0,4443.0,1412.0,1230.0,1264.0,940.0,4071.3333333333335,799.1835417057557,4113.714285714285,1399.2728723978616,3859.6428571428573,1341.9087786916284,3782.1666666666665,1251.1987378547053,11.0,0.007790368271954674,0.34014828819228476,1248.8248,18.9259,524
2025-06-09,4907.0,333.26,0.9045,0.0131,A,0,6,9,24,2,0,1423.0,3154.0,5596.0,2721.0,4707.0,4723.0,3006.6666666666665,1515.3812501589725,4115.285714285715,1395.7347783259404,3873.4285714285716,1313.5066228807664,3682.0333333333333,1316.323340513882,-689.0,-0.12312365975696926,0.3391586575582873,4438.3814999999995,64.2817,525
2025-06-10,4457.0,326.16,0.8886,0.012,A,1,6,10,24,2,0,4907.0,1423.0,4963.0,4971.0,4656.0,4240.0,3161.3333333333335,1742.011576693269,4016.8571428571427,1294.5354930851188,4029.5714285714284,1295.7844499218722,3750.3333333333335,1325.220510820318,-506.0,-0.10195446302639533,0.32227571134489763,3960.4901999999997,53.484,526
2025-06-11,4523.0,327.34,0.8785,0.0135,A,2,6,11,24,2,0,4457.0,4907.0,4611.0,4602.0,4287.0,4745.0,3595.6666666666665,1894.989533832143,3944.5714285714284,1246.1203603107285,3992.8571428571427,1274.159805044562,3867.5666666666666,1219.371903985775,-88.0,-0.019084797224029493,0.31590766775949225,3973.4554999999996,61.0605,527
2025-06-12,4523.0,327.34,0.8785,0.0135,A,3,6,12,24,2,0,4523.0,4457.0,4617.0,4264.0,4307.0,4286.0,4629.0,243.0061727611337,3932.0,1238.6983759845066,3987.214285714286,1271.4265869227581,3860.9,1215.0728756348146,-94.0,-0.020359540827377086,0.3150301057946355,3973.4554999999996,61.0605,528
2025-06-13,4523.0,327.34,0.8785,0.0135,A,4,6,13,24,2,0,4523.0,4523.0,4443.0,4437.0,4282.0,3893.0,4501.0,38.10511776672229,3918.5714285714284,1230.517216071196,4005.714285714286,1277.6329332354815,3870.3333333333335,1219.2090520676456,80.0,0.018005851901868108,0.3140218925445998,3973.4554999999996,61.0605,529
2025-06-14,4523.0,327.34,0.8785,0.0135,A,5,6,14,24,2,1,4523.0,4523.0,3154.0,3014.0,2910.0,2905.0,4523.0,0.0,3930.0,1236.5563742372017,4011.8571428571427,1280.070482262765,3862.9333333333334,1214.381350469376,1369.0,0.43405199746353834,0.3146453878466162,3973.4554999999996,61.0605,530
2025-06-15,4523.0,327.34,0.8785,0.0135,A,6,6,15,24,2,1,4523.0,4523.0,1423.0,1412.0,1230.0,1264.0,4523.0,0.0,4125.571428571428,1201.1220944243248,4119.642857142857,1252.8258892564431,3870.8333333333335,1217.9939721082212,3100.0,2.1784961349262124,0.29114078260917187,3973.4554999999996,61.0605,531
2025-06-16,4523.0,327.34,0.8785,0.0135,A,0,6,16,25,2,0,4523.0,4523.0,4907.0,5596.0,2721.0,4707.0,4523.0,0.0,4568.428571428572,151.30857779479854,4341.857142857143,982.3247040443468,3891.8333333333335,1223.8065286393262,-384.0,-0.07825555329121663,0.03312048671201694,3973.4554999999996,61.0605,532
2025-06-17,4523.0,327.34,0.8785,0.0135,A,1,6,17,25,2,0,4523.0,4523.0,4457.0,4963.0,4971.0,4656.0,4523.0,0.0,4513.571428571428,24.94565521856639,4265.214285714285,916.6076401242001,3945.766666666667,1214.4338452002323,66.0,0.014808166928427194,0.005526810777970082,3973.4554999999996,61.0605,533
2025-06-18,4523.0,327.34,0.8785,0.0135,A,2,6,18,25,2,0,4523.0,4523.0,4523.0,4611.0,4602.0,4287.0,4523.0,0.0,4523.0,0.0,4233.785714285715,898.2000957959763,4054.4,1107.3099930415406,0.0,0.0,0.0,3973.4554999999996,61.0605,534
2025-06-19,3889.0,327.77,0.9698,0.0023,A,3,6,19,25,2,0,4523.0,4523.0,4523.0,4617.0,4264.0,4307.0,4523.0,0.0,4523.0,0.0,4227.5,895.6615732776207,4048.266666666667,1104.0754888400852,-634.0,-0.14017245191244748,0.0,3771.5522,8.9447,535
2025-06-20,4593.0,307.09,0.9045,0.0141,A,4,6,20,25,2,0,3889.0,4523.0,4523.0,4443.0,4437.0,4282.0,4311.666666666667,366.0400706662481,4432.428571428572,239.6294758878425,4175.5,892.4357981648552,4022.7,1098.3830482530482,70.0,0.015476453681185054,0.054062794701869255,4154.3685,64.7613,536
2025-06-21,2897.0,299.17,0.9563,0.0093,A,5,6,21,25,2,1,4593.0,3889.0,4523.0,3154.0,3014.0,2910.0,4335.0,387.8298596034326,4442.428571428572,245.4294583940885,4186.214285714285,896.7841845317981,4032.9,1102.335775555238,-1626.0,-0.3594959097943843,0.055246686457170124,2770.4011,26.942099999999996,537
2025-06-22,1191.0,333.58,0.9675,0.003,A,6,6,22,25,2,1,2897.0,4593.0,4523.0,1423.0,1412.0,1230.0,3793.0,852.0657251644536,4210.142857142857,627.9032379200386,4167.857142857143,921.8198436656766,3985.9,1120.1608366658797,-3332.0,-0.7366791952244086,0.14914060145364155,1152.2925,3.573,538
2025-06-23,5164.0,328.17,0.8652,0.0233,A,0,6,23,26,2,0,1191.0,2897.0,4523.0,4907.0,5596.0,2721.0,2893.6666666666665,1701.0024495377345,3734.1428571428573,1277.8162920351501,4151.285714285715,975.4827939634146,3882.866666666667,1228.8677640857875,641.0,0.141720097280566,0.34219801997957267,4467.8928,120.3212,539
2025-06-24,4389.0,332.32,0.8953,0.0117,A,1,6,24,26,2,0,5164.0,1191.0,4523.0,4457.0,4963.0,4971.0,3084.0,1993.0903140600622,3825.714285714286,1363.841720323595,4169.642857142857,993.0580281397133,3958.0,1236.2184551953276,-134.0,-0.029626354189697102,0.35649335482692923,3929.4717,51.3513,540
2025-06-25,4681.0,328.91,0.8724,0.0117,A,2,6,25,26,2,0,4389.0,5164.0,4523.0,4523.0,4611.0,4602.0,3581.3333333333335,2106.045187865959,3806.5714285714284,1353.3232992825244,4164.785714285715,991.7098039067796,4063.3,1125.4115002200695,158.0,0.03493256688038912,0.3555228963063001,4083.7043999999996,54.767700000000005,541
2025-06-26,4308.0,328.92,0.9346,0.0084,A,3,6,26,26,2,0,4681.0,4389.0,3889.0,4523.0,4617.0,4264.0,4744.666666666667,391.4030318397484,3829.1428571428573,1368.4963072135517,4176.071428571428,996.9848748397986,4128.633333333333,1101.4365379478002,419.0,0.10773977886346105,0.3573897235671863,4026.2568,36.1872,542
2025-06-27,4243.0,302.35,0.8899,0.0134,A,4,6,27,26,2,0,4308.0,4681.0,4593.0,4523.0,4443.0,4437.0,4459.333333333333,196.19463125516788,3889.0,1380.6601078228196,4160.714285714285,992.8772817943237,4106.533333333334,1090.5495208706775,-350.0,-0.07620291748312649,0.35501674153325263,3775.8457000000003,56.8562,543
2025-06-28,2740.0,280.39,0.9545,0.0092,A,5,6,28,26,2,1,4243.0,4308.0,2897.0,4523.0,3154.0,3014.0,4410.666666666667,236.36060021363963,3839.0,1357.0515833968825,4140.714285714285,987.8254617376143,4094.5666666666666,1086.8887797471414,-157.0,-0.05419399378667587,0.3534909047660543,2615.33,25.208,544
2025-06-29,1213.0,321.09,0.9677,0.0039,A,6,6,29,26,2,1,2740.0,4243.0,1191.0,4523.0,1423.0,1412.0,3763.6666666666665,887.1168656571475,3816.5714285714284,1376.375052707027,4013.3571428571427,1047.8611627899488,4043.766666666667,1113.9741433058603,22.0,0.018471872376154493,0.3606312834611914,1173.8201,4.7307,545
2025-06-30,4987.0,328.38,0.6614,0.0712,A,0,6,30,27,2,0,1213.0,2740.0,5164.0,4523.0,4907.0,5596.0,2732.0,1515.0158415013498,3819.714285714286,1369.3879063637241,3776.9285714285716,1273.2108088357752,3936.3,1224.7356970327162,-177.0,-0.03427575522850503,0.35850532367963456,3298.4018,355.07439999999997,546
2025-07-01,4987.0,322.97,0.9005,0.0097,A,1,7,1,27,3,0,4987.0,1213.0,4389.0,4523.0,4457.0,4963.0,2980.0,1898.4122313133255,3794.4285714285716,1341.7846147504217,3810.0714285714284,1299.8854070373116,4002.0666666666666,1226.4741146974902,598.0,0.13624971519708362,0.3536196793514157,4490.7935,48.3739,547
2025-07-02,4836.0,322.58,0.9331,0.0067,A,2,7,2,27,3,0,4987.0,4987.0,4681.0,4523.0,4523.0,4611.0,3729.0,2178.919915921654,3879.8571428571427,1403.5633732956733,3843.214285714286,1325.1311214408086,4121.233333333334,1136.518449061638,155.0,0.033112582781456956,0.36175645690451463,4512.4716,32.4012,548
2025-07-03,4711.0,318.75,0.9188,0.0104,A,3,7,3,27,3,0,4836.0,4987.0,4308.0,3889.0,4523.0,4617.0,4936.666666666667,87.17989064769664,3902.0,1419.441674274309,3865.5714285714284,1340.0390186216807,4095.9,1110.688706815855,403.0,0.09354688950789229,0.36377285347880806,4328.4668,48.9944,549
2025-07-04,1963.0,322.07,0.9234,0.0091,A,4,7,4,27,3,0,4711.0,4836.0,4243.0,4593.0,4523.0,4443.0,4844.666666666667,138.20395556331115,3959.5714285714284,1446.5667235610922,3924.285714285714,1359.0182219059882,4087.5,1104.8423432545826,-2280.0,-0.5373556445910912,0.3653341654914906,1812.6342,17.863300000000002,550
2025-07-05,3073.0,307.18,0.9373,0.0087,A,5,7,5,27,3,1,1963.0,4711.0,2740.0,2897.0,4523.0,3154.0,3836.6666666666665,1623.8461544534816,3633.8571428571427,1618.572872272708,3736.4285714285716,1438.896356682687,3999.233333333333,1165.6778310267082,333.0,0.12153284671532846,0.44541455776659816,2880.3229,26.7351,551
2025-07-06,1340.0,277.6,0.962,0.0049,A,6,7,6,27,3,1,3073.0,1963.0,1213.0,1191.0,4523.0,1423.0,3249.0,1382.4282983214846,3681.4285714285716,1592.6083277800187,3749.0,1431.749333454058,3947.766666666667,1171.5322617110853,127.0,0.10469909315746084,0.43260606497711024,1289.08,6.566,552
2025-07-07,5576.0,337.06,0.9416,0.0066,A,0,7,7,28,3,0,1340.0,3073.0,4987.0,5164.0,4523.0,4907.0,2125.3333333333335,877.8304695858908,3699.5714285714284,1560.195058012812,3759.6428571428573,1411.6850600580833,3844.3333333333335,1259.9450544487624,589.0,0.11810707840385001,0.4217231882492059,5250.3616,36.8016,553
2025-07-08,4861.0,329.71,0.9384,0.0077,A,1,7,8,28,3,0,5576.0,1340.0,4987.0,4389.0,4523.0,4457.0,3329.6666666666665,2129.6319713352746,3783.714285714286,1654.2472320550785,3789.0714285714284,1447.0638954733142,3925.0666666666666,1291.3900271795726,-126.0,-0.02526569079606978,0.4372019415685853,4561.5624,37.429700000000004,554
2025-07-09,4594.0,328.16,0.9682,0.0056,A,2,7,9,28,3,0,4861.0,5576.0,4836.0,4681.0,4523.0,4523.0,3925.6666666666665,2267.611151263232,3765.714285714286,1639.592603289576,3822.785714285714,1467.4709892858496,4039.6666666666665,1211.7897374611218,-242.0,-0.0500413564929694,0.4354001602058813,4447.9108,25.726399999999998,555
2025-07-10,4494.0,326.88,0.9365,0.0082,A,3,7,10,28,3,0,4594.0,4861.0,4711.0,4308.0,3889.0,4523.0,5010.333333333333,507.74632773989055,3731.1428571428573,1615.6403713462328,3816.5714285714284,1463.7366153515682,4029.233333333333,1205.3951901214054,-217.0,-0.04606240713224369,0.4330148786056983,4208.631,36.8508,556
2025-07-11,4493.0,321.84,0.9783,0.0035,A,4,7,11,28,3,0,4494.0,4594.0,1963.0,4243.0,4593.0,4523.0,4649.666666666667,189.72699684902443,3700.1428571428573,1595.664274272774,3829.8571428571427,1469.3734853877095,4030.4666666666667,1205.8668003680539,2530.0,1.2888436067244013,0.43124396432220446,4395.5019,15.7255,557
2025-07-12,2900.0,302.49,0.9411,0.0116,A,5,7,12,28,3,1,4493.0,4494.0,3073.0,2740.0,2897.0,4523.0,4527.0,58.025856305772564,4061.5714285714284,1412.6458458206273,3847.714285714286,1476.2834535294437,4029.4666666666667,1205.4566378543566,-173.0,-0.056296778392450376,0.34780770710648207,2729.19,33.64,558
2025-07-13,1187.0,290.13,0.9317,0.0148,A,6,7,13,28,3,1,2900.0,4493.0,1340.0,1213.0,1191.0,4523.0,3962.3333333333335,920.0077898221077,4036.8571428571427,1434.1727497726574,3859.1428571428573,1467.6425291625271,3975.366666666667,1218.8881446611117,-153.0,-0.11417910447761194,0.35526963155243124,1105.9279,17.567600000000002,559
2025-07-14,4735.0,323.69,0.9574,0.0058,A,0,7,14,29,3,0,1187.0,2900.0,5576.0,4987.0,5164.0,4523.0,2860.0,1653.3629365629442,4015.0,1482.4760818756308,3857.285714285714,1471.2604971756145,3864.1666666666665,1315.5447824808753,-841.0,-0.15082496413199425,0.3692343915007798,4533.289,27.462999999999997,560
2025-07-15,4369.0,327.24,0.9437,0.0048,A,1,7,15,29,3,0,4735.0,1187.0,4861.0,4987.0,4389.0,4523.0,2940.6666666666665,1774.3495521833838,3894.8571428571427,1364.2489299453855,3839.285714285714,1457.8564046926165,3871.233333333333,1319.7684667194985,-492.0,-0.10121374202838922,0.3502693115323393,4123.0253,20.9712,561
